% MetaData :path,/Users/cwheeler/PycharmProjects/WaferScreen/waferscreen/pro/princeton/8/Band06/2020-10-28/1603929709.84-F_4.80_TO_5.00-BW_100.0-ATTEN_20.0-VOLTS_0.000_s21.csv|atten,20|band,6|datetime,2020-10-28 18:01:49|freq_center_GHz,4.9|freq_max_GHz,5.0|freq_min_GHz,4.800000000000001|freq_span_GHz,0.1999999999999993|freq_step,20002.00020001993|ifband_hz,100.0|location,princeton|plot_path,/Users/cwheeler/PycharmProjects/WaferScreen/waferscreen/pro/princeton/8/Band06/2020-10-28/1603929709.84-F_4.80_TO_5.00-BW_100.0-ATTEN_20.0-VOLTS_0.000_s21.pdf|raw_path,/Users/cwheeler/PycharmProjects/WaferScreen/waferscreen/raw/princeton/SMBK_wafer8/1603929709.84-F_4.80_TO_5.00-BW_100.0-ATTEN_20.0-VOLTS_0.000.CSV|time,1603929709.84|volts,0.0|wafer,8
% Header :freq_ghz,real,imag
4.800000000000001,0.04587773744934541,-8.929382543926365e-05
4.800020002,0.0460307540446608,-2.9972422751080308e-05
4.800040004,0.04599733992765101,2.8943827338999417e-06
4.800060006000001,0.045934194247402214,-3.7890899224972754e-05
4.800080008,0.04593228220207739,-2.845382351227433e-05
4.80010001,0.04595336863994229,3.609126154673764e-05
4.800120012000001,0.04606084214246338,8.832893583718589e-06
4.800140014,0.04595652469744359,2.1794403010412695e-05
4.800160016,0.04590628711620574,4.791197021735815e-05
4.800180018000001,0.04591823656907321,4.8843982187023356e-05
4.80020002,0.04586223847149369,9.948999408034703e-06
4.800220022,0.04598377026149289,-2.360467990997553e-05
4.800240024000001,0.04604040550839128,-5.270866208778244e-06
4.800260026,0.04596609265183466,-7.681639306648252e-06
4.800280028,0.04592253829568749,8.109398364705526e-05
4.800300030000001,0.045918746171473714,4.6896642814237e-06
4.800320032,0.045873680346475716,-2.6650686843080265e-05
4.800340034,0.04594303666809092,-4.859627830474701e-05
4.800360036000001,0.04583443524715649,4.562715142029418e-05
4.800380038,0.04600896539316583,2.819635006902875e-05
4.80040004,0.04592713497297581,-5.502239073872789e-06
4.800420042000001,0.04595904595725859,7.5143120757213e-05
4.800440044,0.04598753575364156,7.295614633529013e-05
4.800460046,0.04590218773491174,8.346337941945482e-05
4.800480048000001,0.04593731573119629,-5.238503516030377e-06
4.80050005001,0.04600965534679913,2.6576747979168563e-05
4.80052005201,0.04599044595264834,2.0922566963245057e-05
4.800540054010001,0.045966767701595426,7.231639359153198e-05
4.80056005601,0.04595332415007794,7.673277380042254e-06
4.80058005801,0.045963901290940475,9.969584294118074e-05
4.800600060010001,0.04597122716625532,7.28226995998088e-05
4.80062006201,0.045975931674721304,7.593266092947512e-05
4.80064006401,0.04591264380108646,1.5753067044790153e-05
4.800660066010001,0.04586201080321494,8.059386745490164e-05
4.80068006801,0.04596000519235532,0.00011473419741539828
4.80070007001,0.04595620385226114,8.493598377597514e-05
4.800720072010001,0.0460378725195093,6.812630071069761e-05
4.80074007401,0.04593817809246245,8.660300228164469e-05
4.80076007601,0.04603071129149451,-1.5206082853019831e-06
4.800780078010001,0.04592838017987555,8.476066541164215e-05
4.80080008001,0.04589689609256183,9.467283312809133e-05
4.80082008201,0.04597142214601029,0.00014374140817670009
