so_band,res_num_per_chip,freq_hz,resonator_height_um,wiggles,sliders,slider_delta_um,resonator_impedance_ohms,coupling_capacitance_f,coupling_inductance_h,x_pos_mm,y_pos_mm
2.0,55.0,4394578571.428572,2271.0,21.0,3.0,87.00183986128121,50.0,3.658514347074555e-15,3.874700113339916e-11,-2.375,0.2
2.0,56.0,4396449285.714286,2271.0,21.0,3.0,87.5026611589111,50.0,3.658514347074555e-15,3.874700113339916e-11,-1.375,0.2
2.0,57.0,4398320000.000001,2271.0,21.0,3.0,88.00305643317007,50.0,3.658514347074555e-15,3.874700113339916e-11,-0.375,0.2
2.0,58.0,4400190714.285715,2271.0,21.0,3.0,88.50302622742166,50.0,3.658514347074555e-15,3.874700113339916e-11,0.625,0.2
2.0,59.0,4402061428.571427,2271.0,21.0,3.0,89.00257108410638,50.0,3.658514347074555e-15,3.874700113339916e-11,1.625,0.2
2.0,60.0,4403932142.857142,2271.0,21.0,3.0,89.50169154474331,50.0,3.658514347074555e-15,3.874700113339916e-11,2.625,0.2
2.0,61.0,4405802857.142857,2271.0,21.0,3.0,90.00038814993006,50.0,3.658514347074555e-15,3.874700113339916e-11,3.625,0.2
2.0,62.0,4407673571.428572,2271.0,21.0,3.0,90.49866143934734,50.0,3.658514347074555e-15,3.874700113339916e-11,4.625,0.2
2.0,63.0,4409544285.714286,2271.0,21.0,3.0,90.9965119517605,50.0,3.658514347074555e-15,3.874700113339916e-11,5.625,0.2
2.0,64.0,4411415000.000001,2271.0,21.0,3.0,91.49394022502251,50.0,3.658514347074555e-15,3.874700113339916e-11,6.625,0.2
2.0,65.0,4413285714.285715,2271.0,21.0,3.0,91.99094679607101,50.0,3.658514347074555e-15,3.874700113339916e-11,7.625,0.2
3.0,0.0,4419285714.285715,2770.0,17.0,3.0,5.809455042968565,50.0,3.563910560656362e-15,0.0,-8.125,-0.2
3.0,1.0,4421156428.571427,2671.0,17.0,3.0,4.563412732402853,50.0,3.563910560656362e-15,3.854616861589988e-11,-7.125,-0.2
3.0,2.0,4423027142.857142,2671.0,17.0,3.0,5.058232003080931,50.0,3.563910560656362e-15,3.854616861589988e-11,-6.125,-0.2
3.0,3.0,4424897857.142857,2671.0,17.0,3.0,5.552632884225474,50.0,3.563910560656362e-15,3.854616861589988e-11,-5.125,-0.2
3.0,4.0,4426768571.428572,2671.0,17.0,3.0,6.046615906256974,50.0,3.563910560656362e-15,3.854616861589988e-11,-4.125,-0.2
3.0,5.0,4428639285.714286,2671.0,17.0,3.0,6.540181598704876,50.0,3.563910560656362e-15,3.854616861589988e-11,-3.125,-0.2
3.0,6.0,4430510000.000001,2671.0,17.0,3.0,7.033330490201493,50.0,3.563910560656362e-15,3.854616861589988e-11,-2.125,-0.2
3.0,7.0,4432380714.285715,2671.0,17.0,3.0,7.5260631084880885,50.0,3.563910560656362e-15,3.854616861589988e-11,-1.125,-0.2
3.0,8.0,4434251428.571427,2671.0,17.0,3.0,8.018379980411837,50.0,3.563910560656362e-15,3.854616861589988e-11,-0.125,-0.2
3.0,9.0,4436122142.857142,2671.0,17.0,3.0,8.510281631936465,50.0,3.563910560656362e-15,3.854616861589988e-11,0.875,-0.2
3.0,10.0,4437992857.142857,2671.0,17.0,3.0,9.001768588134652,50.0,3.563910560656362e-15,3.854616861589988e-11,1.875,-0.2
3.0,11.0,4439863571.428572,2671.0,17.0,3.0,9.492841373197152,50.0,3.563910560656362e-15,3.854616861589988e-11,2.875,-0.2
3.0,12.0,4441734285.714286,2671.0,17.0,3.0,9.98350051042975,50.0,3.563910560656362e-15,3.854616861589988e-11,3.875,-0.2
3.0,13.0,4443605000.000001,2671.0,17.0,3.0,10.473746522257827,50.0,3.563910560656362e-15,3.854616861589988e-11,4.875,-0.2
3.0,14.0,4445475714.285715,2671.0,17.0,3.0,10.963579930224839,50.0,3.563910560656362e-15,3.854616861589988e-11,5.875,-0.2
3.0,15.0,4447346428.571427,2671.0,17.0,3.0,11.453001255001439,50.0,3.563910560656362e-15,3.854616861589988e-11,6.875,-0.2
3.0,16.0,4449217142.857142,2671.0,17.0,3.0,11.942011016379396,50.0,3.563910560656362e-15,3.854616861589988e-11,7.875,-0.2
3.0,17.0,4452939285.714286,2671.0,17.0,3.0,12.91376714835063,50.0,3.563910560656362e-15,3.854616861589988e-11,-7.625,-0.2
3.0,18.0,4454810000.0,2671.0,17.0,3.0,13.401549553823983,50.0,3.563910560656362e-15,3.854616861589988e-11,-6.625,-0.2
3.0,19.0,4456680714.285714,2671.0,17.0,3.0,13.888922461030987,50.0,3.563910560656362e-15,3.854616861589988e-11,-5.625,-0.2
3.0,20.0,4458551428.571429,2671.0,17.0,3.0,14.375886385420685,50.0,3.563910560656362e-15,3.854616861589988e-11,-4.625,-0.2
3.0,21.0,4460422142.857143,2671.0,17.0,3.0,14.862441841581486,50.0,3.563910560656362e-15,3.854616861589988e-11,-3.625,-0.2
3.0,22.0,4462292857.142857,2671.0,17.0,3.0,15.348589343232035,50.0,3.563910560656362e-15,3.854616861589988e-11,-2.625,-0.2
3.0,23.0,4464163571.428571,2671.0,17.0,3.0,15.834329403237945,50.0,3.563910560656362e-15,3.854616861589988e-11,-1.625,-0.2
3.0,24.0,4466034285.714286,2671.0,17.0,3.0,16.319662533601146,50.0,3.563910560656362e-15,3.854616861589988e-11,-0.625,-0.2
3.0,25.0,4467905000.0,2671.0,17.0,3.0,16.804589245465976,50.0,3.563910560656362e-15,3.854616861589988e-11,0.375,-0.2
3.0,26.0,4469775714.285714,2671.0,17.0,3.0,17.289110049120694,50.0,3.563910560656362e-15,3.854616861589988e-11,1.375,-0.2
3.0,27.0,4471646428.571429,2671.0,17.0,3.0,17.773225454003565,50.0,3.563910560656362e-15,3.854616861589988e-11,2.375,-0.2
3.0,28.0,4473517142.857143,2671.0,17.0,3.0,18.25693596869526,50.0,3.563910560656362e-15,3.854616861589988e-11,3.375,-0.2
3.0,29.0,4475387857.142857,2671.0,17.0,3.0,18.740242100927972,50.0,3.563910560656362e-15,3.854616861589988e-11,4.375,-0.2
3.0,30.0,4477258571.428571,2671.0,17.0,3.0,19.223144357588467,50.0,3.563910560656362e-15,3.854616861589988e-11,5.375,-0.2
3.0,31.0,4479129285.714286,2671.0,17.0,3.0,19.705643244715034,50.0,3.563910560656362e-15,3.854616861589988e-11,6.375,-0.2
3.0,32.0,4481000000.0,2671.0,17.0,3.0,20.18773926749445,50.0,3.563910560656362e-15,3.854616861589988e-11,7.375,-0.2
3.0,33.0,4519000000.0,2271.0,19.0,3.0,38.56430954788938,50.0,3.4310647087251106e-15,3.825946608455796e-11,-7.875,0.2
3.0,34.0,4520870714.285714,2271.0,19.0,3.0,39.03793786711633,50.0,3.4310647087251106e-15,3.825946608455796e-11,-6.875,0.2
3.0,35.0,4522741428.571429,2271.0,19.0,3.0,39.511174378288885,50.0,3.4310647087251106e-15,3.825946608455796e-11,-5.875,0.2
3.0,36.0,4524612142.857143,2271.0,19.0,3.0,39.98401956738762,50.0,3.4310647087251106e-15,3.825946608455796e-11,-4.875,0.2
3.0,37.0,4526482857.142857,2271.0,19.0,3.0,40.45647391959024,50.0,3.4310647087251106e-15,3.825946608455796e-11,-3.875,0.2
3.0,38.0,4528353571.428571,2271.0,19.0,3.0,40.928537919279194,50.0,3.4310647087251106e-15,3.825946608455796e-11,-2.875,0.2
3.0,39.0,4530224285.714286,2271.0,19.0,3.0,41.400212050028,50.0,3.4310647087251106e-15,3.825946608455796e-11,-1.875,0.2
3.0,40.0,4532095000.0,2271.0,19.0,3.0,41.87149679461645,50.0,3.4310647087251106e-15,3.825946608455796e-11,-0.875,0.2
3.0,41.0,4533965714.285714,2271.0,19.0,3.0,42.34239263502754,50.0,3.4310647087251106e-15,3.825946608455796e-11,0.125,0.2
3.0,42.0,4535836428.571429,2271.0,19.0,3.0,42.812900052449024,50.0,3.4310647087251106e-15,3.825946608455796e-11,1.125,0.2
3.0,43.0,4537707142.857143,2271.0,19.0,3.0,43.28301952727189,50.0,3.4310647087251106e-15,3.825946608455796e-11,2.125,0.2
3.0,44.0,4539577857.142857,2271.0,19.0,3.0,43.752751539099464,50.0,3.4310647087251106e-15,3.825946608455796e-11,3.125,0.2
3.0,45.0,4541448571.428571,2271.0,19.0,3.0,44.22209656674134,50.0,3.4310647087251106e-15,3.825946608455796e-11,4.125,0.2
3.0,46.0,4543319285.714286,2271.0,19.0,3.0,44.69105508822251,50.0,3.4310647087251106e-15,3.825946608455796e-11,5.125,0.2
3.0,47.0,4545190000.0,2271.0,19.0,3.0,45.15962758078031,50.0,3.4310647087251106e-15,3.825946608455796e-11,6.125,0.2
3.0,48.0,4547060714.285714,2271.0,19.0,3.0,45.62781452086138,50.0,3.4310647087251106e-15,3.825946608455796e-11,7.125,0.2
3.0,49.0,4548931428.571429,2271.0,19.0,3.0,46.095616384136875,50.0,3.4310647087251106e-15,3.825946608455796e-11,8.125,0.2
3.0,50.0,4552653571.428573,2271.0,19.0,3.0,47.025253962470785,50.0,3.4310647087251106e-15,3.825946608455796e-11,-7.375,0.2
3.0,51.0,4554524285.714285,2271.0,19.0,3.0,47.49190739429659,50.0,3.4310647087251106e-15,3.825946608455796e-11,-6.375,0.2
3.0,52.0,4556394999.999999,2271.0,19.0,3.0,47.958177639307806,50.0,3.4310647087251106e-15,3.825946608455796e-11,-5.375,0.2
3.0,53.0,4558265714.285714,2271.0,19.0,3.0,48.424065169287516,50.0,3.4310647087251106e-15,3.825946608455796e-11,-4.375,0.2
3.0,54.0,4560136428.571428,2271.0,19.0,3.0,48.889570455237234,50.0,3.4310647087251106e-15,3.825946608455796e-11,-3.375,0.2
3.0,55.0,4562007142.857143,2271.0,19.0,3.0,49.35469396739363,50.0,3.4310647087251106e-15,3.825946608455796e-11,-2.375,0.2
3.0,56.0,4563877857.142858,2271.0,19.0,3.0,49.81943617521789,50.0,3.4310647087251106e-15,3.825946608455796e-11,-1.375,0.2
3.0,57.0,4565748571.428573,2271.0,19.0,3.0,50.28379754740483,50.0,3.4310647087251106e-15,3.825946608455796e-11,-0.375,0.2
3.0,58.0,4567619285.714285,2271.0,19.0,3.0,50.747778551875314,50.0,3.4310647087251106e-15,3.825946608455796e-11,0.625,0.2
3.0,59.0,4569489999.999999,2271.0,19.0,3.0,51.21137965579295,50.0,3.4310647087251106e-15,3.825946608455796e-11,1.625,0.2
3.0,60.0,4571360714.285714,2271.0,19.0,3.0,51.67460132554892,50.0,3.4310647087251106e-15,3.825946608455796e-11,2.625,0.2
3.0,61.0,4573231428.571428,2271.0,19.0,3.0,52.137444026774105,50.0,3.4310647087251106e-15,3.825946608455796e-11,3.625,0.2
3.0,62.0,4575102142.857143,2271.0,19.0,3.0,52.59990822434064,50.0,3.4310647087251106e-15,3.825946608455796e-11,4.625,0.2
3.0,63.0,4576972857.142858,2271.0,19.0,3.0,53.061994382355806,50.0,3.4310647087251106e-15,3.825946608455796e-11,5.625,0.2
3.0,64.0,4578843571.428573,2271.0,19.0,3.0,53.5237029641727,50.0,3.4310647087251106e-15,3.825946608455796e-11,6.625,0.2
3.0,65.0,4580714285.714285,2271.0,19.0,3.0,53.985034432381084,50.0,3.4310647087251106e-15,3.825946608455796e-11,7.625,0.2
4.0,0.0,4584714285.714285,2770.0,17.0,3.0,47.81747347983712,50.0,3.3474763973622223e-15,0.0,-8.125,-0.2
4.0,1.0,4586584999.999999,2671.0,17.0,3.0,46.341861634737924,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-7.125,-0.2
4.0,2.0,4588455714.285714,2671.0,17.0,3.0,46.80163742530799,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-6.125,-0.2
4.0,3.0,4590326428.571428,2671.0,17.0,3.0,47.26103846730369,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-5.125,-0.2
4.0,4.0,4592197142.857143,2671.0,17.0,3.0,47.720065218709024,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-4.125,-0.2
4.0,5.0,4594067857.142858,2671.0,17.0,3.0,48.178718136759855,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-3.125,-0.2
4.0,6.0,4595938571.428573,2671.0,17.0,3.0,48.63699767794394,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-2.125,-0.2
4.0,7.0,4597809285.714285,2671.0,17.0,3.0,49.09490429801308,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-1.125,-0.2
4.0,8.0,4599679999.999999,2671.0,17.0,3.0,49.552438451974,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-0.125,-0.2
4.0,9.0,4601550714.285714,2671.0,17.0,3.0,50.00960059409444,50.0,3.3474763973622223e-15,3.8076171104582234e-11,0.875,-0.2
4.0,10.0,4603421428.571428,2671.0,17.0,3.0,50.46639117790009,50.0,3.3474763973622223e-15,3.8076171104582234e-11,1.875,-0.2
4.0,11.0,4605292142.857143,2671.0,17.0,3.0,50.922810656183756,50.0,3.3474763973622223e-15,3.8076171104582234e-11,2.875,-0.2
4.0,12.0,4607162857.142858,2671.0,17.0,3.0,51.37885948100531,50.0,3.3474763973622223e-15,3.8076171104582234e-11,3.875,-0.2
4.0,13.0,4609033571.428573,2671.0,17.0,3.0,51.83453810368259,50.0,3.3474763973622223e-15,3.8076171104582234e-11,4.875,-0.2
4.0,14.0,4610904285.714285,2671.0,17.0,3.0,52.28984697480662,50.0,3.3474763973622223e-15,3.8076171104582234e-11,5.875,-0.2
4.0,15.0,4612774999.999999,2671.0,17.0,3.0,52.74478654423855,50.0,3.3474763973622223e-15,3.8076171104582234e-11,6.875,-0.2
4.0,16.0,4614645714.285714,2671.0,17.0,3.0,53.19935726110357,50.0,3.3474763973622223e-15,3.8076171104582234e-11,7.875,-0.2
4.0,17.0,4618367857.142858,2671.0,17.0,3.0,54.10271710094038,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-7.625,-0.2
4.0,18.0,4620238571.428572,2671.0,17.0,3.0,54.55618773410187,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-6.625,-0.2
4.0,19.0,4622109285.714286,2671.0,17.0,3.0,55.0092912993551,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-5.625,-0.2
4.0,20.0,4623980000.000001,2671.0,17.0,3.0,55.46202824221241,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-4.625,-0.2
4.0,21.0,4625850714.285713,2671.0,17.0,3.0,55.914399007465406,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-3.625,-0.2
4.0,22.0,4627721428.571428,2671.0,17.0,3.0,56.36640403918797,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-2.625,-0.2
4.0,23.0,4629592142.857142,2671.0,17.0,3.0,56.81804378073021,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-1.625,-0.2
4.0,24.0,4631462857.142858,2671.0,17.0,3.0,57.2693186747306,50.0,3.3474763973622223e-15,3.8076171104582234e-11,-0.625,-0.2
4.0,25.0,4633333571.428572,2671.0,17.0,3.0,57.720229163116,50.0,3.3474763973622223e-15,3.8076171104582234e-11,0.375,-0.2
4.0,26.0,4635204285.714286,2671.0,17.0,3.0,58.17077568709253,50.0,3.3474763973622223e-15,3.8076171104582234e-11,1.375,-0.2
4.0,27.0,4637075000.000001,2671.0,17.0,3.0,58.62095868715771,50.0,3.3474763973622223e-15,3.8076171104582234e-11,2.375,-0.2
4.0,28.0,4638945714.285713,2671.0,17.0,3.0,59.07077860309745,50.0,3.3474763973622223e-15,3.8076171104582234e-11,3.375,-0.2
4.0,29.0,4640816428.571428,2671.0,17.0,3.0,59.52023587399516,50.0,3.3474763973622223e-15,3.8076171104582234e-11,4.375,-0.2
4.0,30.0,4642687142.857142,2671.0,17.0,3.0,59.969330938216544,50.0,3.3474763973622223e-15,3.8076171104582234e-11,5.375,-0.2
4.0,31.0,4644557857.142858,2671.0,17.0,3.0,60.4180642334248,50.0,3.3474763973622223e-15,3.8076171104582234e-11,6.375,-0.2
4.0,32.0,4646428571.428572,2671.0,17.0,3.0,60.866436196580636,50.0,3.3474763973622223e-15,3.8076171104582234e-11,7.375,-0.2
4.0,33.0,4652428571.428572,2271.0,19.0,3.0,71.0660668734773,50.0,3.264443507486647e-15,3.789180609162846e-11,-7.875,0.2
4.0,34.0,4654299285.714286,2271.0,19.0,3.0,71.5129233638181,50.0,3.264443507486647e-15,3.789180609162846e-11,-6.875,0.2
4.0,35.0,4656170000.000001,2271.0,19.0,3.0,71.95942078616015,50.0,3.264443507486647e-15,3.789180609162846e-11,-5.875,0.2
4.0,36.0,4658040714.285713,2271.0,19.0,3.0,72.40555957311686,50.0,3.264443507486647e-15,3.789180609162846e-11,-4.875,0.2
4.0,37.0,4659911428.571428,2271.0,19.0,3.0,72.85134015661588,50.0,3.264443507486647e-15,3.789180609162846e-11,-3.875,0.2
4.0,38.0,4661782142.857142,2271.0,19.0,3.0,73.2967629678793,50.0,3.264443507486647e-15,3.789180609162846e-11,-2.875,0.2
4.0,39.0,4663652857.142858,2271.0,19.0,3.0,73.741828437445,50.0,3.264443507486647e-15,3.789180609162846e-11,-1.875,0.2
4.0,40.0,4665523571.428572,2271.0,19.0,3.0,74.18653699515743,50.0,3.264443507486647e-15,3.789180609162846e-11,-0.875,0.2
4.0,41.0,4667394285.714286,2271.0,19.0,3.0,74.63088907017378,50.0,3.264443507486647e-15,3.789180609162846e-11,0.125,0.2
4.0,42.0,4669265000.000001,2271.0,19.0,3.0,75.07488509095938,50.0,3.264443507486647e-15,3.789180609162846e-11,1.125,0.2
4.0,43.0,4671135714.285713,2271.0,19.0,3.0,75.51852548529835,50.0,3.264443507486647e-15,3.789180609162846e-11,2.125,0.2
4.0,44.0,4673006428.571428,2271.0,19.0,3.0,75.96181068028751,50.0,3.264443507486647e-15,3.789180609162846e-11,3.125,0.2
4.0,45.0,4674877142.857142,2271.0,19.0,3.0,76.40474110233943,50.0,3.264443507486647e-15,3.789180609162846e-11,4.125,0.2
4.0,46.0,4676747857.142858,2271.0,19.0,3.0,76.84731717718546,50.0,3.264443507486647e-15,3.789180609162846e-11,5.125,0.2
4.0,47.0,4678618571.428572,2271.0,19.0,3.0,77.28953932987575,50.0,3.264443507486647e-15,3.789180609162846e-11,6.125,0.2
4.0,48.0,4680489285.714286,2271.0,19.0,3.0,77.73140798477924,50.0,3.264443507486647e-15,3.789180609162846e-11,7.125,0.2
4.0,49.0,4682360000.000001,2271.0,19.0,3.0,78.17292356559277,50.0,3.264443507486647e-15,3.789180609162846e-11,8.125,0.2
4.0,50.0,4686082142.857142,2271.0,19.0,3.0,79.05035455157456,50.0,3.264443507486647e-15,3.789180609162846e-11,-7.375,0.2
4.0,51.0,4687952857.142857,2271.0,19.0,3.0,79.4908170702259,50.0,3.264443507486647e-15,3.789180609162846e-11,-6.375,0.2
4.0,52.0,4689823571.428571,2271.0,19.0,3.0,79.93092819846545,50.0,3.264443507486647e-15,3.789180609162846e-11,-5.375,0.2
4.0,53.0,4691694285.714286,2271.0,19.0,3.0,80.37068835661593,50.0,3.264443507486647e-15,3.789180609162846e-11,-4.375,0.2
4.0,54.0,4693565000.0,2271.0,19.0,3.0,80.81009796434013,50.0,3.264443507486647e-15,3.789180609162846e-11,-3.375,0.2
4.0,55.0,4695435714.285715,2271.0,19.0,3.0,81.24915744062572,50.0,3.264443507486647e-15,3.789180609162846e-11,-2.375,0.2
4.0,56.0,4697306428.571429,2271.0,19.0,3.0,81.68786720379437,50.0,3.264443507486647e-15,3.789180609162846e-11,-1.375,0.2
4.0,57.0,4699177142.857142,2271.0,19.0,3.0,82.12622767150172,50.0,3.264443507486647e-15,3.789180609162846e-11,-0.375,0.2
4.0,58.0,4701047857.142857,2271.0,19.0,3.0,82.56423926074048,50.0,3.264443507486647e-15,3.789180609162846e-11,0.625,0.2
4.0,59.0,4702918571.428571,2271.0,19.0,3.0,83.00190238784036,50.0,3.264443507486647e-15,3.789180609162846e-11,1.625,0.2
4.0,60.0,4704789285.714286,2271.0,19.0,3.0,83.43921746846205,50.0,3.264443507486647e-15,3.789180609162846e-11,2.625,0.2
4.0,61.0,4706660000.0,2271.0,19.0,3.0,83.87618491761542,50.0,3.264443507486647e-15,3.789180609162846e-11,3.625,0.2
4.0,62.0,4708530714.285715,2271.0,19.0,3.0,84.31280514964283,50.0,3.264443507486647e-15,3.789180609162846e-11,4.625,0.2
4.0,63.0,4710401428.571429,2271.0,19.0,3.0,84.74907857823278,50.0,3.264443507486647e-15,3.789180609162846e-11,5.625,0.2
4.0,64.0,4712272142.857142,2271.0,19.0,3.0,85.18500561641235,50.0,3.264443507486647e-15,3.789180609162846e-11,6.625,0.2
4.0,65.0,4714142857.142857,2271.0,19.0,3.0,85.62058667656085,50.0,3.264443507486647e-15,3.789180609162846e-11,7.625,0.2
5.0,0.0,4718142857.142857,2770.0,17.0,3.0,79.55627558627474,50.0,3.186722881196584e-15,0.0,-8.125,-0.2
5.0,1.0,4720013571.428571,2671.0,17.0,3.0,77.90643500570629,50.0,3.186722881196584e-15,3.771711426213242e-11,-7.125,-0.2
5.0,2.0,4721884285.714286,2671.0,17.0,3.0,78.34058870236402,50.0,3.186722881196584e-15,3.771711426213242e-11,-6.125,-0.2
5.0,3.0,4723755000.0,2671.0,17.0,3.0,78.77439852956844,50.0,3.186722881196584e-15,3.771711426213242e-11,-5.125,-0.2
5.0,4.0,4725625714.285715,2671.0,17.0,3.0,79.20786489569828,50.0,3.186722881196584e-15,3.771711426213242e-11,-4.125,-0.2
5.0,5.0,4727496428.571429,2671.0,17.0,3.0,79.64098820848751,50.0,3.186722881196584e-15,3.771711426213242e-11,-3.125,-0.2
5.0,6.0,4729367142.857142,2671.0,17.0,3.0,80.07376887502086,50.0,3.186722881196584e-15,3.771711426213242e-11,-2.125,-0.2
5.0,7.0,4731237857.142857,2671.0,17.0,3.0,80.5062073017444,50.0,3.186722881196584e-15,3.771711426213242e-11,-1.125,-0.2
5.0,8.0,4733108571.428571,2671.0,17.0,3.0,80.93830389445644,50.0,3.186722881196584e-15,3.771711426213242e-11,-0.125,-0.2
5.0,9.0,4734979285.714286,2671.0,17.0,3.0,81.37005905831667,50.0,3.186722881196584e-15,3.771711426213242e-11,0.875,-0.2
5.0,10.0,4736850000.0,2671.0,17.0,3.0,81.80147319784614,50.0,3.186722881196584e-15,3.771711426213242e-11,1.875,-0.2
5.0,11.0,4738720714.285715,2671.0,17.0,3.0,82.23254671692725,50.0,3.186722881196584e-15,3.771711426213242e-11,2.875,-0.2
5.0,12.0,4740591428.571429,2671.0,17.0,3.0,82.66328001879617,50.0,3.186722881196584e-15,3.771711426213242e-11,3.875,-0.2
5.0,13.0,4742462142.857142,2671.0,17.0,3.0,83.09367350606566,50.0,3.186722881196584e-15,3.771711426213242e-11,4.875,-0.2
5.0,14.0,4744332857.142857,2671.0,17.0,3.0,83.52372758070372,50.0,3.186722881196584e-15,3.771711426213242e-11,5.875,-0.2
5.0,15.0,4746203571.428571,2671.0,17.0,3.0,83.95344264405192,50.0,3.186722881196584e-15,3.771711426213242e-11,6.875,-0.2
5.0,16.0,4748074285.714286,2671.0,17.0,3.0,84.38281909681469,50.0,3.186722881196584e-15,3.771711426213242e-11,7.875,-0.2
5.0,17.0,4751796428.571429,2671.0,17.0,3.0,85.23613990016715,50.0,3.186722881196584e-15,3.771711426213242e-11,-7.625,-0.2
5.0,18.0,4753667142.857143,2671.0,17.0,3.0,85.66450639554348,50.0,3.186722881196584e-15,3.771711426213242e-11,-6.625,-0.2
5.0,19.0,4755537857.142858,2671.0,17.0,3.0,86.09253587275454,50.0,3.186722881196584e-15,3.771711426213242e-11,-5.625,-0.2
5.0,20.0,4757408571.428571,2671.0,17.0,3.0,86.52022872936631,50.0,3.186722881196584e-15,3.771711426213242e-11,-4.625,-0.2
5.0,21.0,4759279285.714285,2671.0,17.0,3.0,86.94758536232744,50.0,3.186722881196584e-15,3.771711426213242e-11,-3.625,-0.2
5.0,22.0,4761150000.0,2671.0,17.0,3.0,87.374606167951,50.0,3.186722881196584e-15,3.771711426213242e-11,-2.625,-0.2
5.0,23.0,4763020714.285714,2671.0,17.0,3.0,87.80129154193573,50.0,3.186722881196584e-15,3.771711426213242e-11,-1.625,-0.2
5.0,24.0,4764891428.571429,2671.0,17.0,3.0,88.22764187935694,50.0,3.186722881196584e-15,3.771711426213242e-11,-0.625,-0.2
5.0,25.0,4766762142.857143,2671.0,17.0,3.0,88.65365757466957,50.0,3.186722881196584e-15,3.771711426213242e-11,0.375,-0.2
5.0,26.0,4768632857.142858,2671.0,17.0,3.0,89.07933902171119,50.0,3.186722881196584e-15,3.771711426213242e-11,1.375,-0.2
5.0,27.0,4770503571.428571,2671.0,17.0,3.0,89.50468661369597,50.0,3.186722881196584e-15,3.771711426213242e-11,2.375,-0.2
5.0,28.0,4772374285.714285,2671.0,17.0,3.0,89.92970074323134,50.0,3.186722881196584e-15,3.771711426213242e-11,3.375,-0.2
5.0,29.0,4774245000.0,2671.0,17.0,3.0,90.35438180229828,50.0,3.186722881196584e-15,3.771711426213242e-11,4.375,-0.2
5.0,30.0,4776115714.285714,2671.0,17.0,3.0,90.77873018227258,50.0,3.186722881196584e-15,3.771711426213242e-11,5.375,-0.2
5.0,31.0,4777986428.571429,2671.0,17.0,3.0,91.2027462739127,50.0,3.186722881196584e-15,3.771711426213242e-11,6.375,-0.2
5.0,32.0,4779857142.857143,2671.0,17.0,3.0,91.6264304673658,50.0,3.186722881196584e-15,3.771711426213242e-11,7.375,-0.2
5.0,33.0,4785857142.857143,2271.0,17.0,3.0,21.349712935635026,50.0,3.1094392186656836e-15,3.754131505138374e-11,-7.875,0.2
5.0,34.0,4787727857.142858,2271.0,17.0,3.0,21.77200498359035,50.0,3.1094392186656836e-15,3.754131505138374e-11,-6.875,0.2
5.0,35.0,4789598571.428571,2271.0,17.0,3.0,22.193967155147348,50.0,3.1094392186656836e-15,3.754131505138374e-11,-5.875,0.2
5.0,36.0,4791469285.714285,2271.0,17.0,3.0,22.615599836677646,50.0,3.1094392186656836e-15,3.754131505138374e-11,-4.875,0.2
5.0,37.0,4793340000.0,2271.0,17.0,3.0,23.03690341396289,50.0,3.1094392186656836e-15,3.754131505138374e-11,-3.875,0.2
5.0,38.0,4795210714.285714,2271.0,17.0,3.0,23.457878272167378,50.0,3.1094392186656836e-15,3.754131505138374e-11,-2.875,0.2
5.0,39.0,4797081428.571429,2271.0,17.0,3.0,23.878524795868472,50.0,3.1094392186656836e-15,3.754131505138374e-11,-1.875,0.2
5.0,40.0,4798952142.857143,2271.0,17.0,3.0,24.29884336903227,50.0,3.1094392186656836e-15,3.754131505138374e-11,-0.875,0.2
5.0,41.0,4800822857.142858,2271.0,17.0,3.0,24.718834375034888,50.0,3.1094392186656836e-15,3.754131505138374e-11,0.125,0.2
5.0,42.0,4802693571.428571,2271.0,17.0,3.0,25.138498196653345,50.0,3.1094392186656836e-15,3.754131505138374e-11,1.125,0.2
5.0,43.0,4804564285.714285,2271.0,17.0,3.0,25.557835216062514,50.0,3.1094392186656836e-15,3.754131505138374e-11,2.125,0.2
5.0,44.0,4806435000.0,2271.0,17.0,3.0,25.976845814847294,50.0,3.1094392186656836e-15,3.754131505138374e-11,3.125,0.2
5.0,45.0,4808305714.285714,2271.0,17.0,3.0,26.395530374002604,50.0,3.1094392186656836e-15,3.754131505138374e-11,4.125,0.2
5.0,46.0,4810176428.571429,2271.0,17.0,3.0,26.81388927392426,50.0,3.1094392186656836e-15,3.754131505138374e-11,5.125,0.2
5.0,47.0,4812047142.857143,2271.0,17.0,3.0,27.231922894415064,50.0,3.1094392186656836e-15,3.754131505138374e-11,6.125,0.2
5.0,48.0,4813917857.142858,2271.0,17.0,3.0,27.649631614696958,50.0,3.1094392186656836e-15,3.754131505138374e-11,7.125,0.2
