# Metadata:utc,2021-01-15 20:16:26.790077|path,D:\waferscreen\nist\10\2021-01-15\scan\raw\scan4.100GHz-6.200GHz_2021-01-15 20-16-26.790077.txt|end_time,1610741786|export_type,scan|fcenter_ghz,5|flux_current_ua,0|flux_supply_v,0|fmax_ghz,6|fmin_ghz,4|fspan_ghz,1|if_bw_hz,100|num_freq_points,3202|port_power_dbm,-20|ramp_series_resistance_ohms,10000|start_time,1610741746|sweeptype,lin|vna_address,GPIB1::19::INSTR
# Header:freq_ghz,real,imag
4.1,0.3007813,0.6820679
4.100656044985942,0.3847656,0.6360474
4.101312089971883,0.460022,0.5820923
4.101968134957826,0.5302124,0.5167847
4.102624179943767,0.5892944,0.4440918
4.103280224929709,0.6398315,0.3641357
4.103936269915651,0.6789551,0.2794189
4.104592314901593,0.7080078,0.1903687
4.1052483598875344,0.7234497,0.098938
4.105904404873477,0.7294312,0.0060425
4.106560449859418,0.7232056,-0.0859375
4.10721649484536,0.7059326,-0.1755981
4.107872539831303,0.6762085,-0.2635498
4.108528584817244,0.6369019,-0.3474121
4.109184629803186,0.5865479,-0.4259644
4.109840674789128,0.5302124,-0.4959106
4.11049671977507,0.4606934,-0.5581055
4.1111527647610115,0.3872681,-0.6119385
4.111808809746954,0.3063354,-0.6546021
4.112464854732895,0.2210693,-0.6890869
4.1131208997188375,0.1311646,-0.7111816
4.11377694470478,0.0407715,-0.7228394
4.114432989690721,-0.05004883,-0.7207642
4.1150890346766635,-0.1409912,-0.7092896
4.115745079662605,-0.2293091,-0.6842041
4.116401124648547,-0.3145752,-0.6519165
4.117057169634489,-0.3944702,-0.6067505
4.117713214620431,-0.4696045,-0.5525513
4.118369259606372,-0.5368042,-0.4884033
4.119025304592315,-0.5939941,-0.4174805
4.119681349578256,-0.6436157,-0.34021
4.120337394564198,-0.6836548,-0.2548218
4.120993439550141,-0.7109985,-0.1671143
4.121649484536082,-0.7284546,-0.07525635
4.122305529522024,-0.7323608,0.017395
4.122961574507966,-0.7258911,0.1115112
4.123617619493908,-0.7069092,0.2022705
4.124273664479849,-0.6768799,0.2910156
4.124929709465792,-0.6351318,0.3761597
4.125585754451733,-0.5848389,0.4552612
4.126241799437675,-0.5228271,0.5280151
4.126897844423617,-0.4512939,0.5926514
4.127553889409559,-0.3719482,0.645874
4.128209934395501,-0.2874756,0.6901245
4.128865979381443,-0.1973877,0.7250977
4.129522024367385,-0.1044312,0.7462158
4.1301780693533265,-0.004821777,0.7548828
4.130834114339269,0.0913086,0.7520752
4.13149015932521,0.1895752,0.7366943
4.1321462043111525,0.2817993,0.7089233
4.132802249297094,0.3723755,0.6698608
4.133458294283036,0.4575195,0.6165161
4.1341143392689785,0.5352783,0.5540161
4.13477038425492,0.6060791,0.4815674
4.135426429240862,0.6661377,0.3989258
4.136082474226804,0.7144165,0.3110352
4.136738519212746,0.7520752,0.2171631
4.137394564198687,0.776001,0.1158447
4.13805060918463,0.7872314,0.0146484
4.138706654170571,0.7849731,-0.08874512
4.139362699156513,0.7687378,-0.1924438
4.140018744142455,0.7388306,-0.2921143
4.140674789128397,0.6969604,-0.3887329
4.141330834114339,0.6422119,-0.477478
4.141986879100281,0.5753174,-0.5606079
4.142642924086223,0.4978638,-0.6343384
4.143298969072164,0.4110718,-0.6967773
4.143955014058107,0.3162231,-0.7456665
4.144611059044048,0.2145996,-0.7841797
4.14526710402999,0.1089478,-0.8078613
4.145923149015932,0.0021973,-0.8164063
4.146579194001874,-0.1065674,-0.8118286
4.147235238987816,-0.2127075,-0.7924194
4.147891283973758,-0.3170166,-0.7589722
4.1485473289597,-0.4172363,-0.7103271
4.1492033739456415,-0.5084229,-0.6506958
4.149859418931584,-0.5921021,-0.5770874
4.150515463917525,-0.6636353,-0.4943848
4.1511715089034675,-0.7250977,-0.4016724
4.151827553889409,-0.7720947,-0.3024292
4.152483598875351,-0.8074951,-0.1950073
4.153139643861293,-0.8267212,-0.0859375
4.153795688847235,-0.8334961,0.0250854
4.154451733833177,-0.8218994,0.1365967
4.155107778819119,-0.7955933,0.244812
4.155763823805061,-0.7566528,0.3508301
4.156419868791002,-0.7018433,0.4492188
4.157075913776945,-0.6351929,0.5386963
4.157731958762886,-0.5560303,0.6179199
4.158388003748828,-0.4683228,0.6886597
4.15904404873477,-0.3709106,0.744812
4.159700093720712,-0.2678223,0.786438
4.160356138706653,-0.1591187,0.8153076
4.161012183692596,-0.04730225,0.8270264
4.161668228678538,0.06604,0.8253784
4.162324273664479,0.1784058,0.8068237
4.162980318650422,0.2876587,0.7723389
4.163636363636363,0.3927002,0.7240601
4.164292408622305,0.4910278,0.6536255
4.164948453608247,0.5863037,0.5578613
4.165604498594189,0.4794922,0.0594177
4.1662605435801305,0.6777954,0.4841309
4.166916588566073,0.7470703,0.3508911
4.167572633552014,0.7862549,0.2226563
4.1682286785379565,0.8014526,0.0769653
4.168884723523899,0.598938,0.4082642
4.16954076850984,0.8223877,-0.0625
4.1701968134957825,0.7841797,-0.2189941
4.170852858481724,0.6378174,-0.4155884
4.171508903467666,0.696106,-0.4208374
4.172164948453608,0.7304077,-0.380188
4.17282099343955,0.5927734,-0.5712891
4.173477038425491,0.635376,-0.437561
4.174133083411434,0.4575195,-0.682373
4.174789128397376,0.4543152,-0.3386536
4.175445173383317,0.291687,-0.7568359
4.17610121836926,0.0229492,-0.822937
4.176757263355201,0.1147461,-0.7797852
4.177413308341143,-0.05224609,-0.8074341
4.178069353327085,0.0626831,-0.6442261
4.178725398313027,-0.21875,-0.7558594
4.179381443298968,-0.371521,-0.7113647
4.180037488284911,-0.3377686,-0.6729126
4.180693533270852,-0.4974976,-0.6033325
4.181349578256794,-0.6268921,-0.4771118
4.182005623242737,-0.6046753,-0.4740601
4.182661668228678,-0.6885376,-0.3591309
4.18331771321462,-0.7408447,-0.2092896
4.183973758200562,-0.743103,-0.2145386
4.184629803186504,-0.7683105,-0.06414795
4.1852858481724455,-0.7094116,0.1373901
4.185941893158388,-0.7747803,0.1003418
4.186597938144329,-0.7271118,0.2426147
4.1872539831302715,-0.2722778,-0.06695557
4.187910028116214,-0.6808472,0.3977051
4.188566073102155,-0.5750732,0.5068359
4.1892221180880975,-0.7346191,0.3469849
4.189878163074039,-0.4882813,0.6296997
4.190534208059981,-0.3691406,0.6931763
4.191190253045923,-0.2392578,0.7322388
4.191846298031865,-0.2354126,0.1224518
4.192502343017806,-0.09729004,0.7902832
4.193158388003749,0.0783691,0.7614746
4.19381443298969,-0.06402588,0.8140869
4.194470477975632,0.2245483,0.7619019
4.195126522961575,-0.07342529,0.6984863
4.195782567947516,0.3551025,0.7194214
4.196438612933458,0.4697266,0.6453247
4.1970946579194,0.5587158,0.5673828
4.197750702905342,0.6328735,0.4801636
4.198406747891283,0.6939697,0.3846436
4.199062792877226,0.7403564,0.2802734
4.199718837863167,0.7716675,0.1633911
4.200374882849109,0.7496948,-0.06365967
4.201030927835051,0.7858276,0.0033569
4.201686972820993,0.7730713,-0.1292114
4.202343017806935,0.7339478,-0.2515259
4.202999062792877,0.3901672,-0.4096985
4.203655107778819,0.6445923,-0.4238892
4.2043111527647605,0.2222443,-0.04064941
4.204967197750703,0.5198364,-0.578125
4.205623242736644,0.6311035,-0.5424805
4.2062792877225865,0.3641357,-0.7008667
4.206935332708528,0.5537109,-0.2380981
4.20759137769447,0.2017212,-0.7808838
4.2082474226804125,-0.157959,-0.5601807
4.208903467666354,0.0358276,-0.8169556
4.209559512652296,-0.1692505,-0.7796631
4.210215557638238,-0.04205322,-0.7979126
4.21087160262418,-0.3046265,-0.7527466
4.211527647610121,-0.5294189,-0.5792236
4.212183692596064,-0.4229126,-0.6817017
