# Metadata:utc,2021-01-15 20:17:27.972326|path,D:\waferscreen\nist\10\2021-01-15\scan\raw\scan4.100GHz-6.200GHz_2021-01-15 20-17-27.972326.txt|end_time,1610741847|export_type,scan|fcenter_ghz,5|flux_current_ua,0|flux_supply_v,0|fmax_ghz,6|fmin_ghz,4|fspan_ghz,0|if_bw_hz,100|num_freq_points,4803|port_power_dbm,-20|ramp_series_resistance_ohms,10000|start_time,1610741787|sweeptype,lin|vna_address,GPIB1::19::INSTR
# Header:freq_ghz,real,imag
4.1,0.3019409,0.682373
4.100437317784256,0.3569336,0.6536865
4.100874635568513,0.411377,0.6182251
4.101311953352769,0.4606323,0.5813599
4.101749271137026,0.5078125,0.5380249
4.102186588921282,0.5511475,0.4921265
4.1026239067055394,0.5899658,0.4434814
4.103061224489796,0.6243896,0.3910522
4.103498542274052,0.6550903,0.3361816
4.103935860058309,0.6799316,0.2791138
4.104373177842565,0.7001343,0.2199097
4.104810495626822,0.7141724,0.1599731
4.105247813411078,0.7255859,0.0985107
4.105685131195335,0.7304077,0.0371704
4.106122448979591,0.7293091,-0.02679443
4.106559766763848,0.723877,-0.08764648
4.106997084548104,0.7127686,-0.1459351
4.107434402332361,0.6967773,-0.2075806
4.107871720116618,0.6763306,-0.2644653
4.108309037900875,0.6504517,-0.3203735
4.108746355685131,0.6208496,-0.3765259
4.109183673469388,0.5870972,-0.425293
4.109620991253644,0.5480957,-0.4727783
4.110058309037901,0.5066833,-0.5179443
4.110495626822157,0.4608765,-0.559021
4.110932944606414,0.4118652,-0.5945435
4.11137026239067,0.3599854,-0.62854
4.1118075801749265,0.3067627,-0.6553345
4.112244897959183,0.2489014,-0.6784668
4.1126822157434395,0.1914063,-0.6973267
4.113119533527697,0.1329346,-0.710144
4.113556851311953,0.0723267,-0.7180786
4.11399416909621,0.0100098,-0.7218628
4.114431486880466,-0.04992676,-0.7210083
4.114868804664723,-0.1123657,-0.7140503
4.115306122448979,-0.1713867,-0.7014771
4.115743440233236,-0.2299805,-0.6847534
4.116180758017492,-0.2866821,-0.6630249
4.116618075801749,-0.3443604,-0.6364746
4.117055393586005,-0.3967285,-0.6065674
4.117492711370262,-0.4463501,-0.5706177
4.117930029154518,-0.4945679,-0.5310669
4.118367346938776,-0.5369263,-0.4893799
4.118804664723032,-0.576355,-0.4423218
4.119241982507289,-0.6126709,-0.3913574
4.119679300291545,-0.6442261,-0.3405762
4.1201166180758015,-0.6708374,-0.2833252
4.120553935860058,-0.6930542,-0.2269897
4.1209912536443145,-0.7106934,-0.1661987
4.121428571428571,-0.7219849,-0.1057129
4.1218658892128275,-0.7298584,-0.04486084
4.122303206997084,-0.7327271,0.0180664
4.1227405247813405,-0.7290649,0.0800171
4.123177842565597,-0.7199707,0.1419678
4.123615160349854,-0.7072144,0.2022705
4.124052478134111,-0.6878662,0.2639771
4.124489795918367,-0.6630249,0.3215332
4.124927113702624,-0.6360474,0.376709
4.12536443148688,-0.6019287,0.4307251
4.125801749271137,-0.5640259,0.4819946
4.126239067055393,-0.5214233,0.5286255
4.12667638483965,-0.4752808,0.5726929
4.127113702623906,-0.4266357,0.6107178
4.127551020408163,-0.3724976,0.6473389
4.127988338192419,-0.3162231,0.6781006
4.128425655976676,-0.2566528,0.7041626
4.128862973760933,-0.1956787,0.7247314
4.1293002915451895,-0.133728,0.7410889
4.129737609329446,-0.07226563,0.7503662
4.1301749271137025,-0.00579834,0.7570801
4.130612244897959,0.0595093,0.7558594
4.1310495626822155,0.1244507,0.7478027
4.131486880466472,0.1879883,0.7371826
4.131924198250728,0.2525024,0.7200928
4.132361516034985,0.3146362,0.6975708
4.132798833819241,0.3738403,0.6694946
4.133236151603498,0.4310303,0.6348877
4.133673469387754,0.4855347,0.5963745
4.134110787172012,0.5360107,0.5536499
4.134548104956268,0.5828857,0.5062256
4.134985422740525,0.626709,0.4534912
4.135422740524781,0.6665649,0.3987427
4.135860058309038,0.6986084,0.340332
4.136297376093294,0.7289429,0.2796631
4.136734693877551,0.7509766,0.2156372
4.137172011661807,0.7696533,0.1489258
4.137609329446064,0.78125,0.0831299
4.13804664723032,0.7865601,0.0142822
4.138483965014577,0.7871094,-0.05645752
4.138921282798833,0.7801514,-0.1245728
4.1393586005830905,0.7680664,-0.1925659
4.139795918367347,0.7507935,-0.2588501
4.140233236151603,0.7255249,-0.324646
4.14067055393586,0.6971436,-0.3887939
4.141107871720116,0.6618042,-0.4486084
4.141545189504373,0.6211548,-0.5068359
4.141982507288629,0.5759888,-0.5599976
4.142419825072886,0.524292,-0.609436
4.142857142857142,0.4691772,-0.65448
4.143294460641399,0.4098511,-0.6957397
4.143731778425655,0.348877,-0.7295532
4.144169096209912,0.2828979,-0.7589722
4.144606413994169,0.2142334,-0.7836914
4.145043731778426,0.1462402,-0.8007813
4.145481049562682,0.0749512,-0.8117676
4.145918367346939,0.0027466,-0.817749
4.146355685131195,-0.07049561,-0.8144531
4.146793002915452,-0.1427002,-0.8074951
4.147230320699708,-0.2140503,-0.7915039
4.147667638483965,-0.2832642,-0.7700806
4.148104956268221,-0.3510742,-0.7434082
4.1485422740524776,-0.4161377,-0.7111206
4.148979591836734,-0.4794922,-0.6721802
4.1494169096209905,-0.5374146,-0.6278076
4.149854227405248,-0.5901489,-0.5778198
4.150291545189504,-0.6409912,-0.5230713
4.150728862973761,-0.6864624,-0.4638062
4.151166180758017,-0.7240601,-0.4006958
4.151603498542274,-0.7588501,-0.3348389
4.15204081632653,-0.7854614,-0.2680664
4.152478134110787,-0.8063965,-0.1951904
4.152915451895043,-0.8233643,-0.1220093
4.1533527696793,-0.8306274,-0.04949951
4.153790087463556,-0.8303223,0.0245361
4.154227405247813,-0.8265381,0.1004028
4.154664723032069,-0.8155518,0.1734619
4.155102040816327,-0.7963867,0.2456055
4.155539358600583,-0.7706909,0.3161011
4.15597667638484,-0.739624,0.3842163
4.156413994169096,-0.7022705,0.4473877
4.156851311953353,-0.6591187,0.5093384
4.157288629737609,-0.6112061,0.56604
4.1577259475218655,-0.5571289,0.6188965
4.158163265306122,-0.4995728,0.6659546
4.1586005830903785,-0.4381104,0.7072144
4.159037900874635,-0.3713989,0.7442627
4.1594752186588915,-0.303894,0.7733154
4.159912536443148,-0.2305908,0.7985229
4.160349854227405,-0.1585083,0.8148193
4.160787172011662,-0.08526611,0.8258057
4.161224489795918,-0.008911133,0.8301392
4.161661807580175,0.0657959,0.8272095
4.162099125364431,0.1415405,0.8148804
4.162536443148688,0.2147827,0.7981567
4.162973760932944,0.2866821,0.7735596
4.163411078717201,0.3574219,0.7408447
4.163848396501457,0.4248047,0.7012329
4.164285714285714,0.4924927,0.6560059
4.16472303206997,0.5554199,0.5950317
4.165160349854227,0.6171875,0.508667
4.165597667638484,0.5135803,0.0809937
4.1660349854227405,0.6327515,0.5470581
4.166472303206997,0.7036743,0.4369507
4.1669096209912535,0.7468872,0.3502808
4.16734693877551,0.7758179,0.2662354
4.1677842565597665,0.7944946,0.1785889
4.168221574344023,0.8010864,0.0772095
4.1686588921282794,0.7223511,-0.1240234
4.169096209912536,0.8278809,0.1031494
4.169533527696792,0.8231201,-0.0614624
4.169970845481049,0.800354,-0.1677856
4.170408163265305,0.7597656,-0.2731934
4.170845481049563,0.6427612,-0.4135132
4.171282798833819,0.7950439,-0.2147217
4.171720116618076,0.2514343,-0.4634399
4.172157434402332,0.7315063,-0.3770142
4.172594752186589,0.6463013,-0.5145264
4.173032069970845,0.508728,-0.6356812
4.173469387755102,0.6376343,-0.4284058
4.173906705539358,0.5147095,-0.6356812
4.174344023323615,0.3909912,-0.7252808
4.174781341107871,0.4342651,-0.3064575
4.175218658892128,0.350769,-0.7218628
4.175655976676384,0.2358398,-0.7808838
4.1760932944606415,0.0327759,-0.8241577
4.176530612244898,0.1913452,-0.7401733
4.1769679300291545,0.0595093,-0.7952271
4.177405247813411,-0.04974365,-0.8075562
4.177842565597667,-0.2713623,-0.7808838
4.178279883381924,-0.09313965,-0.7567139
4.17871720116618,-0.21698,-0.7576904
4.179154518950437,-0.3154907,-0.7314453
4.179591836734693,-0.4641724,-0.6655884
4.18002915451895,-0.3344727,-0.6729736
4.180466472303206,-0.4570923,-0.630249
4.180903790087463,-0.5351563,-0.574585
4.18134110787172,-0.62677,-0.4793091
4.181778425655977,-0.5360107,-0.5251465
4.182215743440233,-0.6387939,-0.4358521
4.18265306122449,-0.6878662,-0.3595581
4.183090379008746,-0.7260132,-0.2724609
4.183527696793003,-0.7072144,-0.03753662
4.183965014577259,-0.7423096,-0.2164307
4.184402332361516,-0.7663574,-0.1109619
4.184839650145772,-0.7674561,-0.01531982
4.185276967930029,-0.713623,0.1315918
4.185714285714285,-0.7875366,0.0249023
4.186151603498542,-0.763855,0.151062
4.186588921282799,-0.7275391,0.2423706
4.187026239067055,-0.635498,0.3485718
4.187463556851312,-0.7661133,0.258606
4.187900874635568,-0.6829224,0.3960571
4.188338192419825,-0.6166992,0.4716187
4.188775510204081,-0.5215454,0.5394287
4.189212827988338,-0.7380371,0.3139038
4.189650145772594,-0.53479,0.5982666
4.190087463556851,-0.4472656,0.6520386
4.190524781341107,-0.3705444,0.6918335
4.190962099125364,-0.2866211,0.7208862
4.19139941690962,-0.1830444,0.7345581
4.191836734693878,-0.1117401,0.1468506
4.192274052478134,-0.1630249,0.7891846
4.192711370262391,-0.0425415,0.7875977
4.193148688046647,0.0759888,0.7630005
4.193586005830904,0.2000427,0.2693481
4.19402332361516,0.079834,0.8079224
4.1944606413994165,0.2210693,0.7636719
4.194897959183673,0.3990479,0.6037598
4.1953352769679295,0.2134399,0.772644
4.195772594752186,0.3532104,0.7193604
4.1962099125364425,0.43396,0.6711426
4.1966472303207,0.4998169,0.6213989
4.197084548104956,0.5601196,0.567688
4.197521865889213,0.6094971,0.5115967
4.197959183673469,0.6537476,0.4505615
4.198396501457726,0.6938477,0.3869019
4.198833819241982,0.725769,0.3162842
4.199271137026239,0.7513428,0.2437134
4.199708454810495,0.7710571,0.1633301
4.200145772594752,0.7805176,0.0621338
4.200583090379008,0.7030029,0.2321167
4.201020408163265,0.7871704,0.0050659
4.201457725947521,0.7802734,-0.08569336
4.201895043731779,0.7639771,-0.1691895
4.202332361516035,0.7347412,-0.2514648
4.2027696793002915,0.6723022,-0.3505859
4.203206997084548,0.7379761,-0.2764893
4.2036443148688045,0.6481323,-0.4231567
4.204081632653061,0.5158691,-0.5100098
4.2045189504373175,0.6777344,-0.4518433
4.204956268221574,0.5228882,-0.5773315
4.2053935860058305,0.2011719,-0.5411987
4.205830903790087,0.5036011,-0.6425781
4.206268221574343,0.3653564,-0.7003784
4.2067055393586,0.1665649,-0.6983032
4.207142857142857,0.3917236,-0.7336426
4.207580174927114,0.2043457,-0.7825928
4.20801749271137,0.0393677,-0.7717285
4.208454810495627,0.3272705,-0.7234497
4.208892128279883,0.0383301,-0.8171997
4.20932944606414,-0.09448242,-0.8018188
4.209766763848396,-0.2733765,-0.717041
4.210204081632653,-0.03179932,-0.7961426
4.210641399416909,-0.2426758,-0.7765503
4.211078717201166,-0.3621216,-0.7272949
4.211516034985422,-0.5223389,-0.5891724
4.211953352769679,-0.3016968,-0.7167358
4.212390670553936,-0.4847412,-0.645813
4.2128279883381925,-0.5838013,-0.5658569
4.213265306122449,-0.7059937,-0.3840332
4.2137026239067055,-0.5239258,-0.548645
4.214139941690962,-0.6635132,-0.4434204
4.214577259475218,-0.7299194,-0.3464966
4.215014577259475,-0.798645,-0.1848145
4.215451895043731,-0.6351318,-0.3348389
4.215889212827988,-0.7571411,-0.1963501
4.216326530612244,-0.7868042,-0.09899902
4.216763848396501,-0.8024902,0.0015259
4.217201166180757,-0.8079224,0.1531372
4.217638483965015,-0.6777954,-0.04663086
4.218075801749271,-0.7588501,0.1471558
4.218513119533528,-0.7478027,0.2567139
4.218950437317784,-0.7001343,0.4155884
4.219387755102041,-0.6734009,0.2521973
4.219825072886297,-0.6549683,0.3986206
4.220262390670554,-0.6073608,0.4881592
4.22069970845481,-0.5061035,0.6125488
4.221137026239067,-0.5465088,0.4905396
4.221574344023323,-0.479187,0.5944214
4.22201166180758,-0.4111328,0.6518555
4.222448979591836,-0.3328247,0.6985474
4.2228862973760934,-0.15979,0.7528687
4.22332361516035,-0.2747803,0.7008057
4.223760932944606,-0.1771851,0.7459717
4.224198250728863,-0.09545898,0.7625732
4.224635568513119,-0.01519775,0.7688599
4.225072886297376,0.0721436,0.763916
4.225510204081632,0.2339478,0.7014771
4.225947521865889,0.1188354,0.7539063
4.226384839650145,0.2438965,0.72052
4.226822157434402,0.3549805,0.3861389
4.227259475218658,0.3099365,0.7225952
4.227696793002915,0.3973389,0.671814
4.228134110787172,0.4645386,0.6275024
4.228571428571429,0.5219116,0.5774536
4.229008746355685,0.5750122,0.5245972
4.229446064139942,0.6209106,0.4709473
4.229883381924198,0.6627197,0.4116821
4.230320699708455,0.6989746,0.3482056
4.230758017492711,0.7285767,0.282959
4.231195335276968,0.7527466,0.2140503
4.231632653061224,0.7722168,0.1422119
4.2320699708454805,0.7840576,0.0670776
4.232507288629737,0.7894897,-0.01165771
4.2329446064139935,0.7861938,-0.09344482
4.233381924198251,0.7767944,-0.1865234
4.233819241982507,0.7518311,-0.3030396
4.234256559766764,0.6189575,-0.5393066
4.23469387755102,0.368927,-0.2611084
4.235131195335277,0.6762695,-0.2601929
4.235568513119533,0.6478882,-0.3959351
4.23600583090379,0.5609741,-0.5580444
4.236443148688046,0.5772095,-0.3569336
4.236880466472303,0.5321655,-0.5194092
