# Metadata:utc,2021-01-15 20:51:52.829176|path,D:\waferscreen\nist\10\2021-01-15\scan\raw\scan4.100GHz-6.200GHz_2021-01-15 20-51-52.829176.txt|end_time,1610743912|export_type,scan|fcenter_ghz,6|flux_current_ua,0|flux_supply_v,0|fmax_ghz,6|fmin_ghz,4|fspan_ghz,0|if_bw_hz,100|num_freq_points,105666|port_power_dbm,-20|ramp_series_resistance_ohms,10000|start_time,1610742577|sweeptype,lin|vna_address,GPIB1::19::INSTR
# Header:freq_ghz,real,imag
4.1,0.300354,0.6834106
4.100019874130506,0.3019409,0.6830444
4.100039748261013,0.3057251,0.680481
4.10005962239152,0.3076782,0.678833
4.100079496522027,0.3110352,0.678772
4.100099370652534,0.3131104,0.6781616
4.10011924478304,0.3147583,0.6752319
4.100139118913547,0.3174438,0.6751099
4.100158993044054,0.3201904,0.6733398
4.100178867174561,0.3232422,0.6716919
4.100198741305068,0.3255005,0.6708984
4.100218615435574,0.3289185,0.6690674
4.100238489566081,0.3306274,0.6679688
4.100258363696588,0.3317261,0.6675415
4.100278237827094,0.3360596,0.6647949
4.100298111957602,0.3381348,0.6641235
4.1003179860881085,0.3414917,0.6623535
4.100337860218615,0.3428955,0.661499
4.100357734349122,0.3449707,0.6593628
4.100377608479628,0.3479004,0.6578979
4.100397482610135,0.3513184,0.6572266
4.100417356740643,0.3526001,0.6553345
4.100437230871149,0.355957,0.6544189
4.100457105001656,0.3575439,0.6529541
4.1004769791321625,0.3605347,0.6513062
4.100496853262669,0.3634033,0.6500244
4.100516727393177,0.3665161,0.6480103
4.100536601523683,0.3691406,0.6473999
4.10055647565419,0.3703613,0.6463013
4.1005763497846965,0.3740234,0.6439209
4.100596223915203,0.3770142,0.6419678
4.10061609804571,0.378479,0.6400146
4.100635972176217,0.3810425,0.638916
4.100655846306724,0.383728,0.6384277
4.100675720437231,0.3860474,0.6355591
4.100695594567737,0.3878784,0.6345215
4.100715468698244,0.3905029,0.6331787
4.1007353428287505,0.3927002,0.6305542
4.100755216959258,0.3943481,0.6309814
4.100775091089765,0.3972168,0.6281128
4.100794965220271,0.4011841,0.6264038
4.100814839350778,0.4024048,0.6254883
4.100834713481285,0.4054565,0.6226807
4.100854587611791,0.40625,0.6213989
4.100874461742299,0.409729,0.6199951
4.100894335872805,0.4130859,0.6202393
4.100914210003312,0.4145508,0.6160278
4.100934084133819,0.4164429,0.6155396
4.100953958264325,0.4191284,0.6132813
4.100973832394832,0.4220581,0.612854
4.1009937065253395,0.4232178,0.6118774
4.101013580655846,0.4258423,0.6083374
4.101033454786353,0.4274902,0.6057129
4.101053328916859,0.4309082,0.6055298
4.101073203047366,0.4335327,0.6038208
4.1010930771778735,0.4349976,0.6019897
4.10111295130838,0.4368896,0.5993042
4.101132825438887,0.4394531,0.5984497
4.101152699569393,0.442749,0.5955811
4.1011725736999,0.4438477,0.5952759
4.101192447830407,0.4462891,0.5929565
4.101212321960914,0.4489746,0.5906982
4.101232196091421,0.4503784,0.5895996
4.1012520702219275,0.4533081,0.5883789
4.101271944352434,0.4550781,0.5858765
4.101291818482941,0.4581909,0.5838623
4.101311692613447,0.4592285,0.5827637
4.101331566743955,0.4619141,0.5811768
4.101351440874462,0.465271,0.5775757
4.101371315004968,0.4665527,0.5769653
4.101391189135475,0.4692383,0.5734863
4.1014110632659815,0.4714966,0.5723877
4.101430937396488,0.4733276,0.5718384
4.101450811526996,0.4752197,0.5682373
4.101470685657502,0.4777832,0.5674438
4.101490559788009,0.4804077,0.5648193
