Timestamp,Test Time,Log Comments,PS_V,960V,PS_I,RLeads,Pressure,Tset,Snout Coil Set,ADR 50mK,PT 60K,PT 3K,Magnet Diode,Auxiliary,ADR 1K,Magnet RTD,H20 Inlet Temp,H20 Outlet Temp,Helium Temp,Oil Temp,High Side Press,Low Side Press,Current,Runtime (min),921_R,922_1_V,922_2_V,922_3_V,922_4_V,923A1_R,923A2_R
04/23/2021 17:04:34.528,0.001003,,0.000988,0.000000,-0.001292,0.009634,0.000000,0.100000,0.000000,0.098124960,59.084000,2.852000,3.253000,314.233000,0.043394,2.000000,8.700000,20.600000,59.200000,22.800000,269.700000,95.900000,10.000000,23601.566667,17684.110000,1.054464,1.685118,1.605404,0.484616,38644.910000,166051.500000
04/23/2021 17:04:36.525,2.082345,,0.203884,0.113999,0.005261,-136.063813,0.000000,0.100000,0.000000,0.097563070,59.083000,2.836000,3.252000,314.250000,0.041715,2.000000,8.800000,20.600000,59.200000,22.700000,270.900000,97.100000,10.000000,23601.583333,17800.870000,1.054467,1.685590,1.605428,0.484575,40860.300000,166051.500000
04/23/2021 17:04:37.530,3.082961,,0.360051,0.174407,0.015440,38.751663,0.000000,0.100000,0.000000,0.097603680,59.083000,2.830000,3.252000,314.282000,0.041284,2.000000,8.800000,20.500000,59.300000,22.700000,274.900000,107.000000,10.000000,23601.583333,17786.210000,1.054466,1.685723,1.605434,0.484497,41437.760000,166051.500000
04/23/2021 17:04:39.524,5.084999,,0.475932,0.238780,0.031129,17.224013,0.000000,0.100000,0.000000,0.097903810,59.081000,2.851000,3.251000,314.200000,0.041163,2.000000,8.700000,20.400000,59.200000,22.800000,270.200000,99.000000,9.000000,23601.583333,17713.880000,1.054468,1.685156,1.605462,0.484827,41600.830000,166051.500000
04/23/2021 17:04:40.531,6.086160,,0.503670,0.253746,0.035274,15.289200,0.000000,0.100000,0.000000,0.098252070,59.082000,2.855000,3.250000,314.119000,0.041763,2.000000,8.900000,20.600000,59.100000,22.800000,283.500000,104.800000,10.000000,23601.583333,17625.540000,1.054469,1.685038,1.605469,0.484891,40795.520000,166051.500000
04/23/2021 17:04:42.520,8.089865,,0.512172,0.252464,0.038496,13.476109,0.000000,0.100000,0.000000,0.098692930,59.081000,2.835000,3.250000,314.131000,0.042176,2.000000,8.800000,20.600000,59.200000,22.600000,276.000000,107.300000,10.000000,23601.583333,17524.610000,1.054469,1.685604,1.605497,0.484862,40241.890000,166051.500000
04/23/2021 17:04:43.520,9.086017,,0.539587,0.270090,0.039943,13.304418,0.000000,0.100000,0.000000,0.098796390,59.080000,2.830000,3.249000,314.181000,0.042043,2.000000,8.800000,20.400000,59.200000,22.800000,281.500000,97.000000,10.000000,23601.583333,17521.380000,1.054470,1.685747,1.605504,0.484579,40420.090000,166051.500000
04/23/2021 17:04:45.534,11.084370,,0.603502,0.302877,0.044891,13.741363,0.000000,0.100000,0.000000,0.098869200,59.080000,2.842000,3.249000,314.282000,0.041505,2.000000,8.800000,20.600000,59.200000,22.800000,281.800000,103.600000,10.000000,23601.583333,17486.170000,1.054471,1.685127,1.605521,0.484497,41141.840000,166051.500000
04/23/2021 17:04:47.536,13.083023,,0.680445,0.340393,0.049775,13.473960,0.000000,0.100000,0.000000,0.098748690,59.080000,2.851000,3.248000,314.268000,0.041807,2.000000,8.800000,20.600000,59.100000,22.800000,280.400000,107.700000,10.000000,23601.583333,17516.170000,1.054471,1.685153,1.605546,0.484713,40736.750000,166051.500000
04/23/2021 17:04:49.530,15.085897,,0.727006,0.368448,0.054642,13.379617,0.000000,0.100000,0.000000,0.098833830,59.079000,2.834000,3.247000,314.166000,0.041606,2.000000,8.800000,20.500000,59.200000,22.800000,272.100000,94.100000,10.000000,23601.583333,17507.680000,1.054472,1.685771,1.605563,0.484779,41006.080000,166051.500000
