Timestamp,Test Time,Log Comments,PS_V,960V,PS_I,RLeads,Pressure,Tset,Snout Coil Set,ADR 50mK,PT 60K,PT 3K,Magnet Diode,Auxiliary,ADR 1K,Magnet RTD,H20 Inlet Temp,H20 Outlet Temp,Helium Temp,Oil Temp,High Side Press,Low Side Press,Current,Runtime (min),921_R,922_1_V,922_2_V,922_3_V,922_4_V,923A1_R,923A2_R
04/11/2021 10:26:45.239,0.006001,,-0.000244,0.000000,-0.000440,0.000779,0.000000,0.075000,0.000000,0.072982210,56.155000,2.349000,2.783000,305.998000,0.433596,2.000000,9.800000,21.200000,58.600000,23.100000,272.600000,103.100000,10.000000,23480.650000,26141.360000,1.059151,1.699202,1.617339,0.504475,3732.510000,166051.500000
04/11/2021 10:26:47.238,2.099004,,-0.258273,-0.128937,-0.013766,37.714583,0.000000,0.075000,0.000000,0.076855250,56.154000,2.360000,2.782000,306.062000,0.398968,2.000000,9.900000,21.200000,58.600000,23.200000,267.900000,100.900000,10.000000,23480.650000,24248.200000,1.059151,1.698898,1.617352,0.504321,3955.706000,166051.500000
04/11/2021 10:26:48.222,3.110007,,-0.258857,-0.129075,-0.017299,18.761867,0.000000,0.075000,0.000000,0.077930660,56.156000,2.364000,2.782000,306.087000,0.391211,2.000000,9.800000,21.100000,58.600000,23.100000,268.200000,95.900000,10.000000,23480.650000,23852.820000,1.059148,1.698841,1.617357,0.504261,4011.019000,166051.500000
04/11/2021 10:26:49.221,4.104008,,-0.259014,-0.129186,-0.019097,14.963537,0.000000,0.075000,0.000000,0.077634560,56.155000,2.357000,2.781000,306.163000,0.380566,2.000000,9.800000,21.200000,58.500000,23.200000,263.000000,90.300000,9.000000,23480.650000,24030.130000,1.059150,1.698977,1.617373,0.504079,4092.198000,166051.500000
04/11/2021 10:26:51.225,6.099015,,-0.258321,-0.128804,-0.020438,12.928024,0.000000,0.075000,0.000000,0.075718180,56.156000,2.349000,2.780000,306.262000,0.466178,2.000000,9.800000,21.100000,58.600000,23.100000,260.400000,89.000000,9.000000,23480.650000,24826.260000,1.059150,1.699219,1.617386,0.503841,3551.895000,166051.500000
04/11/2021 10:26:52.237,7.098019,,-0.257894,-0.128523,-0.020620,12.639313,0.000000,0.075000,0.000000,0.074823060,56.154000,2.349000,2.780000,306.252000,0.390125,2.000000,9.800000,21.100000,58.600000,23.200000,268.600000,101.600000,10.000000,23480.650000,25247.900000,1.059152,1.699079,1.617394,0.503864,4019.298000,166051.500000
04/11/2021 10:26:54.224,9.098024,,-0.257317,-0.128274,-0.020741,12.431683,0.000000,0.075000,0.000000,0.073715930,56.155000,2.363000,2.779000,306.266000,0.393511,2.000000,9.800000,21.200000,58.600000,23.100000,264.200000,93.400000,9.000000,23480.650000,25762.770000,1.059150,1.698819,1.617418,0.503881,3993.473000,166051.500000
04/11/2021 10:26:55.224,10.099026,,-0.257088,-0.128150,-0.020770,12.405965,0.000000,0.075000,0.000000,0.073285190,56.154000,2.361000,2.778000,306.192000,0.409994,2.000000,9.800000,21.200000,58.600000,23.200000,274.000000,100.700000,10.000000,23480.650000,25975.980000,1.059152,1.698877,1.617423,0.504008,3880.707000,166051.500000
04/11/2021 10:26:56.231,11.103031,,-0.256865,-0.128067,-0.020706,12.378144,0.000000,0.075000,0.000000,0.072883810,56.153000,2.356000,2.778000,306.212000,0.404078,2.000000,9.800000,21.100000,58.600000,23.200000,260.500000,87.800000,9.000000,23480.650000,26140.620000,1.059153,1.699151,1.617432,0.503960,3920.949000,166051.500000
04/11/2021 10:26:57.222,12.104036,,-0.256739,-0.128005,-0.020731,12.405182,0.000000,0.075000,0.000000,0.072619540,56.153000,2.348000,2.777000,306.216000,0.408684,2.000000,9.700000,21.200000,58.600000,23.200000,269.600000,102.400000,10.000000,23480.650000,26291.630000,1.059153,1.699246,1.617446,0.503951,3889.619000,166051.500000
