Timestamp,Test Time,Log Comments,PS_V,960V,PS_I,RLeads,Pressure,Tset,Snout Coil Set,ADR 50mK,PT 60K,PT 3K,Magnet Diode,Auxiliary,ADR 1K,Magnet RTD,H20 Inlet Temp,H20 Outlet Temp,Helium Temp,Oil Temp,High Side Press,Low Side Press,Current,Runtime (min),921_R,922_1_V,922_2_V,922_3_V,922_4_V,923A1_R,923A2_R
04/12/2021 10:33:41.211,0.005017,,-0.000311,0.000000,0.000075,0.000000,0.000000,0.075000,0.000000,0.056602780,56.383000,2.354000,2.752000,307.667000,0.082349,2.000000,9.500000,21.100000,58.600000,23.100000,261.200000,97.000000,9.000000,23504.766667,37554.990000,1.058784,1.699079,1.617950,0.500456,17109.590000,166051.500000
04/12/2021 10:33:42.254,1.100970,,0.026521,0.000000,0.000726,0.000000,0.000000,0.075000,0.000000,0.056440970,56.384000,2.359000,2.752000,307.636000,0.084053,2.000000,9.500000,21.100000,58.500000,23.100000,272.300000,97.600000,10.000000,23504.766667,37604.410000,1.058784,1.698762,1.617949,0.500532,16693.760000,166051.500000
04/12/2021 10:33:44.224,3.101749,,0.342357,0.169353,0.013786,32.966923,0.000000,0.075000,0.000000,0.056257410,56.384000,2.364000,2.752000,307.579000,0.100911,2.000000,9.500000,21.200000,58.600000,23.200000,266.600000,102.300000,9.000000,23504.766667,37828.770000,1.058784,1.698784,1.617939,0.500791,13590.000000,166051.500000
04/12/2021 10:33:46.228,5.108231,,0.733993,0.379844,0.043058,19.740205,0.000000,0.075000,0.000000,0.057200460,56.385000,2.354000,2.753000,307.472000,0.097538,2.000000,9.400000,21.100000,58.500000,23.000000,265.700000,99.000000,9.000000,23504.766667,36655.200000,1.058783,1.699150,1.617935,0.500927,14109.250000,166051.500000
04/12/2021 10:33:48.220,7.118615,,0.715953,0.362535,0.054831,13.460490,0.000000,0.075000,0.000000,0.060175700,56.383000,2.358000,2.753000,307.539000,0.096060,2.000000,9.500000,21.100000,58.600000,23.200000,259.200000,88.000000,9.000000,23504.766667,34294.400000,1.058785,1.698958,1.617933,0.500619,14354.150000,166051.500000
04/12/2021 10:33:50.230,9.116256,,1.196318,0.611167,0.079453,14.963857,0.000000,0.075000,0.000000,0.059872240,56.385000,2.365000,2.753000,307.591000,0.098625,2.000000,9.500000,21.100000,58.500000,23.100000,263.200000,89.200000,10.000000,23504.766667,34478.500000,1.058783,1.698843,1.617931,0.500639,13929.170000,166051.500000
04/12/2021 10:33:51.237,10.127472,,1.457177,0.756216,0.099290,15.056862,0.000000,0.075000,0.000000,0.060110730,56.384000,2.357000,2.753000,307.553000,0.090476,2.000000,9.500000,21.100000,58.500000,23.200000,263.000000,100.300000,9.000000,23504.766667,34269.610000,1.058784,1.698990,1.617929,0.500730,15354.150000,166051.500000
04/12/2021 10:33:53.240,12.132715,,1.935995,0.981058,0.139457,14.248846,0.000000,0.075000,0.000000,0.061536890,56.383000,2.350000,2.753000,307.583000,0.086244,2.000000,9.500000,21.100000,58.500000,22.900000,259.300000,89.600000,9.000000,23504.766667,33109.370000,1.058788,1.699197,1.617932,0.500660,16219.640000,166051.500000
04/12/2021 10:33:54.246,13.133029,,2.130022,1.076943,0.157120,13.882342,0.000000,0.075000,0.000000,0.062690880,56.383000,2.351000,2.753000,307.629000,0.089742,2.000000,9.500000,21.100000,58.600000,23.100000,272.400000,101.600000,9.000000,23504.766667,32281.910000,1.058785,1.698980,1.617929,0.500549,15493.220000,166051.500000
04/12/2021 10:33:55.260,14.138706,,2.305493,1.161182,0.172897,13.556698,0.000000,0.075000,0.000000,0.063931100,56.384000,2.363000,2.753000,307.720000,0.085783,2.000000,9.500000,21.200000,58.500000,23.100000,259.100000,88.000000,9.000000,23504.766667,31263.990000,1.058784,1.698831,1.617930,0.500329,16319.440000,166051.500000
