Timestamp,Test Time,Log Comments,PS_V,960V,PS_I,RLeads,Pressure,Tset,Snout Coil Set,ADR 50mK,PT 60K,PT 3K,Magnet Diode,Auxiliary,ADR 1K,Magnet RTD,H20 Inlet Temp,H20 Outlet Temp,Helium Temp,Oil Temp,High Side Press,Low Side Press,Current,Runtime (min),921_R,922_1_V,922_2_V,922_3_V,922_4_V,923A1_R,923A2_R
02/26/2021 11:56:47.374,0.000000,,0.051175,0.000000,0.001410,0.000000,0.000000,0.075000,0.000000,0.063097470,53.989000,2.355000,2.746000,303.023000,0.040204,2.000000,6.400000,16.500000,60.000000,17.600000,262.900000,102.100000,9.000000,23279.400000,32003.970000,1.062818,1.699036,1.618064,0.511640,43035.500000,166051.500000
02/26/2021 11:56:48.377,1.097000,,0.051140,0.007355,0.001388,36.283881,0.000000,0.075000,0.000000,0.063214840,53.987000,2.361000,2.746000,303.001000,0.040162,2.000000,6.400000,16.600000,60.100000,17.600000,272.000000,94.200000,10.000000,23279.400000,31918.640000,1.062822,1.698805,1.618062,0.511692,43100.320000,166051.500000
02/26/2021 11:56:49.375,2.097003,,0.051188,0.059837,0.001442,36.838087,0.000000,0.075000,0.000000,0.063220920,53.989000,2.361000,2.746000,302.979000,0.040145,2.000000,6.400000,16.600000,60.000000,17.600000,262.400000,94.500000,9.000000,23279.400000,31901.520000,1.062818,1.698885,1.618063,0.511745,43127.250000,166051.500000
02/26/2021 11:56:50.372,3.104000,,0.051224,0.129071,0.001455,35.486542,0.000000,0.075000,0.000000,0.063251960,53.987000,2.356000,2.746000,302.999000,0.040116,2.000000,6.400000,16.500000,60.100000,17.500000,271.700000,100.900000,10.000000,23279.400000,31888.180000,1.062822,1.699029,1.618066,0.511616,43174.030000,166051.500000
02/26/2021 11:56:52.361,5.096999,,0.051198,0.357109,0.001463,35.212305,0.000000,0.075000,0.000000,0.063217660,53.989000,2.348000,2.746000,303.110000,0.040116,2.000000,6.400000,16.600000,60.000000,17.600000,264.500000,99.300000,10.000000,23279.400000,31914.030000,1.062819,1.699194,1.618065,0.511429,43171.240000,166051.500000
02/26/2021 11:56:53.373,6.093853,,0.051252,0.459612,0.001493,34.984577,0.000000,0.075000,0.000000,0.063158040,53.988000,2.356000,2.746000,303.134000,0.040093,2.000000,6.300000,16.500000,60.000000,17.600000,270.100000,93.200000,10.000000,23279.400000,31938.370000,1.062820,1.699019,1.618067,0.511371,43207.890000,166051.500000
02/26/2021 11:56:55.363,8.087850,,0.051498,0.734958,0.001469,35.474508,0.000000,0.075000,0.000000,0.063133500,53.987000,2.363000,2.746000,303.213000,0.040063,2.000000,6.500000,16.700000,60.000000,17.600000,270.200000,103.200000,10.000000,23279.400000,31934.270000,1.062818,1.698810,1.618072,0.511181,43247.920000,166051.500000
02/26/2021 11:56:56.364,9.091924,,0.070148,0.931457,0.001472,35.063259,0.000000,0.075000,0.000000,0.063141320,53.989000,2.360000,2.746000,303.254000,0.040081,2.000000,6.300000,16.600000,60.000000,17.600000,258.500000,90.600000,10.000000,23279.400000,31961.050000,1.062818,1.699047,1.618071,0.511084,43218.130000,166051.500000
02/26/2021 11:56:58.361,11.089792,,0.405512,1.295056,0.012390,95.714040,0.000000,0.075000,0.000000,0.063122130,53.990000,2.348000,2.746000,303.225000,0.040089,2.000000,6.300000,16.700000,60.100000,17.600000,266.500000,96.200000,10.000000,23279.400000,31964.880000,1.062816,1.699247,1.618072,0.511328,43206.310000,166051.500000
02/26/2021 11:56:59.381,12.085588,,0.583331,1.551817,0.031142,32.729374,0.000000,0.075000,0.000000,0.063214000,53.989000,2.350000,2.746000,303.107000,0.040114,2.000000,6.300000,16.500000,60.100000,17.600000,260.800000,99.500000,9.000000,23279.400000,31893.190000,1.062820,1.699183,1.618073,0.511438,43156.720000,166051.500000
02/26/2021 11:57:00.381,13.099761,,0.752420,1.708034,0.052150,18.731544,0.000000,0.075000,0.000000,0.063201440,53.989000,2.356000,2.746000,303.029000,0.040141,2.000000,6.400000,16.500000,60.100000,17.700000,270.100000,97.500000,10.000000,23279.400000,31916.320000,1.062819,1.698847,1.618073,0.511626,43112.950000,166051.500000
02/26/2021 11:57:01.378,14.099766,,0.885557,1.927195,0.069847,14.428005,0.000000,0.075000,0.000000,0.063148380,53.990000,2.363000,2.746000,302.971000,0.040156,2.000000,6.400000,16.500000,59.900000,17.600000,259.700000,87.700000,10.000000,23279.400000,31962.210000,1.062817,1.698813,1.618078,0.511764,43109.230000,166051.500000
02/26/2021 11:57:03.388,16.102107,,1.104997,2.253449,0.105734,11.512024,0.000000,0.075000,0.000000,0.063192050,53.989000,2.354000,2.746000,302.844000,0.040126,2.000000,6.400000,16.500000,60.100000,17.600000,258.700000,90.600000,10.000000,23279.416667,31903.210000,1.062819,1.699064,1.618078,0.512070,43154.960000,166051.500000
02/26/2021 11:57:05.377,18.102564,,1.297936,2.686013,0.153061,9.383322,0.000000,0.075000,0.000000,0.063203160,53.989000,2.350000,2.745000,302.825000,0.040048,2.000000,6.500000,16.500000,60.100000,17.500000,271.500000,96.300000,10.000000,23279.416667,31939.500000,1.062819,1.699173,1.618080,0.512115,43304.360000,166051.500000
02/26/2021 11:57:06.385,19.097118,,1.394142,2.796005,0.178501,8.479873,0.000000,0.075000,0.000000,0.063202400,53.990000,2.357000,2.745000,302.781000,0.039994,2.000000,6.400000,16.600000,60.100000,17.600000,260.800000,90.200000,10.000000,23279.416667,31903.430000,1.062817,1.698989,1.618081,0.512261,43373.600000,166051.500000
02/26/2021 11:57:08.379,21.103837,,1.574341,3.124545,0.221396,7.382006,0.000000,0.075000,0.000000,0.063237210,53.989000,2.363000,2.745000,302.791000,0.039953,2.000000,6.300000,16.600000,60.000000,17.600000,260.600000,89.400000,10.000000,23279.416667,31884.800000,1.062819,1.698938,1.618084,0.512197,43417.290000,166051.500000
02/26/2021 11:57:09.388,22.098870,,1.656041,3.340336,0.238755,7.110981,0.000000,0.075000,0.000000,0.063211120,53.989000,2.354000,2.745000,302.787000,0.039966,2.000000,6.500000,16.500000,60.100000,17.600000,266.000000,101.700000,10.000000,23279.416667,31936.160000,1.062819,1.699083,1.618087,0.512207,43387.580000,166051.500000
02/26/2021 11:57:10.391,23.108389,,1.738264,3.560747,0.256249,6.936153,0.000000,0.075000,0.000000,0.063175790,53.989000,2.349000,2.745000,302.743000,0.039978,2.000000,6.500000,16.700000,60.000000,17.500000,263.000000,94.600000,10.000000,23279.416667,31926.650000,1.062819,1.699203,1.618086,0.512359,43389.160000,166051.500000
02/26/2021 11:57:12.376,25.097824,,1.899369,3.893883,0.292468,6.639480,0.000000,0.075000,0.000000,0.063159200,53.990000,2.351000,2.745000,302.561000,0.039984,2.000000,6.400000,16.500000,60.100000,17.600000,268.200000,101.200000,10.000000,23279.416667,31920.900000,1.062817,1.698968,1.618088,0.512751,43364.750000,166051.500000
02/26/2021 11:57:13.379,26.095593,,1.954782,3.997736,0.309156,6.494287,0.000000,0.075000,0.000000,0.063137870,53.989000,2.363000,2.745000,302.439000,0.040010,2.000000,6.300000,16.500000,60.000000,17.600000,258.700000,87.900000,10.000000,23279.416667,31982.900000,1.062818,1.698831,1.618090,0.513046,43319.310000,166051.500000
02/26/2021 11:57:14.402,27.098495,,1.959889,3.997736,0.321293,6.494287,0.000000,0.030000,0.000000,0.063118440,53.989000,2.363000,2.745000,302.379000,0.040031,2.000000,6.400000,16.700000,60.100000,17.600000,264.000000,102.600000,9.000000,23279.416667,31964.380000,1.062819,1.698831,1.618088,0.513183,43285.350000,166051.500000
02/26/2021 11:57:15.384,28.122355,,1.995802,4.439588,0.333537,6.100008,0.000000,0.030000,0.000000,0.063144090,53.990000,2.358000,2.745000,302.408000,0.040053,2.000000,6.500000,16.700000,60.000000,17.600000,260.300000,93.400000,10.000000,23279.416667,31925.940000,1.062818,1.698953,1.618088,0.513120,43259.170000,166051.500000
02/26/2021 11:57:17.377,30.099908,,1.806798,3.584002,0.271269,6.512692,0.000000,0.030000,0.000000,0.063142630,53.990000,2.348000,2.745000,302.370000,0.040028,2.000000,6.400000,16.500000,60.000000,17.600000,269.800000,99.500000,10.000000,23279.416667,31971.780000,1.062817,1.699249,1.618094,0.513213,43321.990000,166051.500000
02/26/2021 11:57:19.364,32.095823,,1.700668,3.360582,0.248385,6.744287,0.000000,0.030000,0.000000,0.063191550,53.989000,2.359000,2.745000,302.308000,0.040000,2.000000,6.500000,16.500000,60.100000,17.600000,264.900000,100.500000,9.000000,23279.416667,31948.510000,1.062816,1.698946,1.618094,0.513362,43339.790000,166051.500000
02/26/2021 11:57:20.372,33.092551,,1.638323,3.204168,0.235416,6.846892,0.000000,0.030000,0.000000,0.063168380,53.990000,2.363000,2.745000,302.227000,0.040010,2.000000,6.500000,16.500000,60.100000,17.700000,267.700000,96.700000,10.000000,23279.416667,31922.600000,1.062817,1.698839,1.618095,0.513556,43327.930000,166051.500000
02/26/2021 11:57:21.375,34.091798,,1.566621,3.085305,0.220173,6.959283,0.000000,0.030000,0.000000,0.063196440,53.989000,2.358000,2.745000,302.135000,0.040033,2.000000,6.300000,16.500000,60.100000,17.600000,260.500000,89.100000,9.000000,23279.416667,31940.740000,1.062818,1.698969,1.618095,0.513777,43275.270000,166051.500000
02/26/2021 11:57:23.401,36.087575,,1.389676,2.675710,0.178354,7.366845,0.000000,0.030000,0.000000,0.063189780,53.988000,2.349000,2.745000,302.110000,0.040114,2.000000,6.300000,16.600000,60.100000,17.700000,259.200000,87.200000,9.000000,23279.416667,31908.730000,1.062819,1.699222,1.618097,0.513838,43149.810000,166051.500000
02/26/2021 11:57:25.391,38.100903,,1.163719,2.280185,0.120293,8.527627,0.000000,0.030000,0.000000,0.063188600,53.990000,2.359000,2.744000,302.176000,0.040146,2.000000,6.500000,16.700000,60.000000,17.600000,258.600000,90.800000,10.000000,23279.416667,31905.010000,1.062817,1.698932,1.618100,0.513678,43135.590000,166051.500000
02/26/2021 11:57:27.374,40.087712,,0.861316,1.822986,0.065237,11.113951,0.000000,0.030000,0.000000,0.063223220,53.991000,2.362000,2.744000,302.103000,0.039989,2.000000,6.400000,16.500000,60.000000,17.700000,271.500000,101.700000,10.000000,23279.416667,31916.510000,1.062817,1.698854,1.618100,0.513855,43373.060000,166051.500000
02/26/2021 11:57:28.383,41.093428,,0.676715,1.515955,0.036968,13.202789,0.000000,0.030000,0.000000,0.063228070,53.989000,2.357000,2.745000,302.003000,0.039929,2.000000,6.500000,16.700000,60.100000,17.600000,260.300000,89.000000,9.000000,23279.416667,31889.330000,1.062819,1.699133,1.618098,0.514095,43473.470000,166051.500000
02/26/2021 11:57:30.367,43.105784,,0.998430,0.978669,0.017758,52.147693,0.000000,0.030000,0.000000,0.063342730,53.990000,2.348000,2.744000,301.795000,0.039795,2.000000,6.500000,16.600000,60.100000,17.600000,261.300000,94.200000,10.000000,23279.416667,31650.380000,1.062817,1.699244,1.618104,0.514756,43675.970000,166051.500000
02/26/2021 11:57:31.374,44.096783,,1.028995,0.145898,0.077345,56.225407,0.000000,0.030000,0.000000,0.071583840,53.991000,2.353000,2.744000,301.704000,0.039765,2.000000,6.400000,16.500000,59.900000,17.700000,262.600000,101.200000,9.000000,23279.416667,26523.060000,1.062814,1.699096,1.618103,0.514816,43729.010000,166051.500000
02/26/2021 11:57:32.377,45.099783,,-0.078934,-0.050887,0.039684,13.303947,0.000000,0.030000,0.000000,0.076328770,53.990000,2.360000,2.744000,301.649000,0.039716,2.000000,6.500000,16.700000,60.000000,17.600000,271.900000,95.400000,10.000000,23279.416667,24378.340000,1.062816,1.698812,1.618102,0.514948,43783.570000,166051.500000
