Timestamp,Test Time,Log Comments,PS_V,960V,PS_I,RLeads,Pressure,Tset,Snout Coil Set,ADR 50mK,PT 60K,PT 3K,Magnet Diode,Auxiliary,ADR 1K,Magnet RTD,H20 Inlet Temp,H20 Outlet Temp,Helium Temp,Oil Temp,High Side Press,Low Side Press,Current,Runtime (min),921_R,922_1_V,922_2_V,922_3_V,922_4_V,923A1_R,923A2_R
02/26/2021 11:57:58.590,0.000000,,0.024495,-0.068513,0.003817,-1.989033,0.000000,0.075000,0.000000,0.063915480,53.991000,2.363000,2.744000,302.152000,0.039656,2.000000,6.400000,16.500000,59.900000,17.700000,271.700000,98.700000,10.000000,23279.416667,31397.350000,1.062817,1.698829,1.618115,0.513737,43897.520000,166051.500000
02/26/2021 11:58:00.601,2.090966,,0.135102,0.076994,0.007728,5.848886,0.000000,0.075000,0.000000,0.063864170,53.992000,2.349000,2.743000,302.103000,0.039655,2.000000,6.500000,16.700000,60.100000,17.700000,269.200000,103.200000,9.000000,23279.416667,31426.320000,1.062813,1.699202,1.618117,0.513854,43860.210000,166051.500000
02/26/2021 11:58:02.580,4.102123,,0.481359,0.251873,0.028020,18.339597,0.000000,0.075000,0.000000,0.064164630,53.991000,2.350000,2.743000,302.414000,0.039683,2.000000,6.500000,16.600000,60.100000,17.800000,261.100000,90.800000,9.000000,23279.416667,31250.920000,1.062814,1.699195,1.618120,0.513106,43838.010000,166051.500000
02/26/2021 11:58:03.592,5.092465,,0.652157,0.337933,0.041634,17.178890,0.000000,0.075000,0.000000,0.064655650,53.991000,2.356000,2.743000,302.438000,0.039665,2.000000,6.400000,16.500000,60.000000,17.600000,269.300000,97.200000,10.000000,23279.433333,30842.480000,1.062815,1.698861,1.618119,0.513049,43872.650000,166051.500000
02/26/2021 11:58:05.589,7.098978,,0.703821,0.325592,0.059415,14.163714,0.000000,0.075000,0.000000,0.068706180,53.991000,2.359000,2.743000,302.424000,0.039673,2.000000,6.400000,16.700000,60.100000,17.600000,270.300000,102.900000,10.000000,23279.433333,28309.180000,1.062814,1.698947,1.618122,0.513113,43858.490000,166051.500000
02/26/2021 11:58:06.598,8.101833,,0.715421,0.358563,0.058345,11.845895,0.000000,0.075000,0.000000,0.069001740,53.991000,2.353000,2.743000,302.360000,0.039662,2.000000,6.300000,16.700000,60.000000,17.700000,258.700000,90.200000,10.000000,23279.433333,28209.060000,1.062814,1.699094,1.618122,0.513236,43871.860000,166051.500000
02/26/2021 11:58:08.588,10.098323,,0.969379,0.460500,0.074800,13.839860,0.000000,0.075000,0.000000,0.071083280,53.990000,2.350000,2.743000,302.212000,0.039662,2.000000,6.400000,16.700000,60.100000,17.700000,265.300000,95.500000,10.000000,23279.433333,26925.920000,1.062817,1.699180,1.618123,0.513593,43881.050000,166051.500000
02/26/2021 11:58:10.585,12.097231,,1.187360,0.609808,0.087819,12.793181,0.000000,0.075000,0.000000,0.071728300,53.991000,2.362000,2.743000,302.084000,0.039590,2.000000,6.500000,16.700000,59.900000,17.600000,271.300000,102.500000,10.000000,23279.433333,26680.180000,1.062814,1.698852,1.618123,0.513901,43980.920000,166051.500000
02/26/2021 11:58:12.598,14.099393,,1.244060,0.620295,0.100656,12.834541,0.000000,0.075000,0.000000,0.073009170,53.990000,2.353000,2.743000,301.994000,0.039642,2.000000,6.500000,16.700000,60.100000,17.600000,266.300000,101.900000,9.000000,23279.433333,26050.420000,1.062816,1.699104,1.618127,0.514118,43888.040000,166051.500000
02/26/2021 11:58:13.593,15.110494,,1.223573,0.609593,0.100918,12.359487,0.000000,0.075000,0.000000,0.073496460,53.990000,2.349000,2.743000,301.956000,0.039671,2.000000,6.300000,16.700000,59.900000,17.600000,262.200000,94.700000,10.000000,23279.433333,25817.170000,1.062816,1.699222,1.618127,0.514207,43854.660000,166051.500000
02/26/2021 11:58:15.588,17.106089,,1.217453,0.608432,0.100319,12.135378,0.000000,0.075000,0.000000,0.074070970,53.991000,2.351000,2.743000,302.022000,0.039619,2.000000,6.500000,16.600000,60.100000,17.800000,268.700000,101.000000,10.000000,23279.433333,25515.040000,1.062815,1.698980,1.618127,0.514049,43933.310000,166051.500000
02/26/2021 11:58:16.590,18.101406,,1.206783,0.601705,0.099788,12.135843,0.000000,0.075000,0.000000,0.074345880,53.990000,2.362000,2.743000,302.043000,0.039611,2.000000,6.300000,16.700000,60.000000,17.600000,258.100000,88.100000,10.000000,23279.433333,25438.210000,1.062817,1.698850,1.618128,0.514000,43957.250000,166051.500000
02/26/2021 11:58:18.587,20.103541,,1.208644,0.601900,0.099451,12.148689,0.000000,0.075000,0.000000,0.074537470,53.991000,2.358000,2.743000,302.159000,0.039616,2.000000,6.500000,16.700000,59.900000,17.600000,270.600000,93.100000,10.000000,23279.433333,25319.420000,1.062815,1.698975,1.618131,0.513720,43937.820000,166051.500000
02/26/2021 11:58:19.594,21.099374,,1.206063,0.604046,0.099351,12.153131,0.000000,0.075000,0.000000,0.074615570,53.991000,2.352000,2.743000,302.220000,0.039643,2.000000,6.500000,16.700000,60.000000,17.600000,259.500000,96.700000,9.000000,23279.433333,25282.310000,1.062815,1.699236,1.618131,0.513572,43878.550000,166051.500000
02/26/2021 11:58:20.593,22.107184,,1.199110,0.598853,0.098988,12.139445,0.000000,0.075000,0.000000,0.074739800,53.991000,2.347000,2.743000,302.244000,0.039691,2.000000,6.400000,16.600000,60.100000,17.700000,269.800000,99.400000,10.000000,23279.433333,25223.830000,1.062815,1.699265,1.618130,0.513515,43838.130000,166051.500000
02/26/2021 11:58:22.595,24.095474,,1.198819,0.597117,0.098606,12.135491,0.000000,0.075000,0.000000,0.074706610,53.991000,2.358000,2.743000,302.217000,0.039721,2.000000,6.500000,16.700000,60.100000,17.600000,268.700000,102.900000,9.000000,23279.433333,25248.320000,1.062812,1.698962,1.618130,0.513581,43761.460000,166051.500000
02/26/2021 11:58:24.590,26.093829,,1.178162,0.588254,0.097848,12.118830,0.000000,0.075000,0.000000,0.074965360,53.991000,2.357000,2.743000,302.204000,0.039807,2.000000,6.500000,16.600000,60.000000,17.800000,260.500000,99.000000,9.000000,23279.433333,25145.670000,1.062815,1.698993,1.618132,0.513611,43641.210000,166051.500000
02/26/2021 11:58:25.597,27.103849,,1.173061,0.585988,0.097071,12.040731,0.000000,0.075000,0.000000,0.074906240,53.992000,2.352000,2.743000,302.213000,0.039824,2.000000,6.300000,16.700000,59.900000,17.700000,270.600000,97.800000,10.000000,23279.433333,25154.070000,1.062812,1.699139,1.618131,0.513554,43605.530000,166051.500000
02/26/2021 11:58:27.604,29.099726,,1.183471,0.589110,0.097104,12.152541,0.000000,0.075000,0.000000,0.074751010,53.991000,2.347000,2.743000,302.298000,0.039772,2.000000,6.500000,16.600000,60.000000,17.600000,269.900000,103.100000,10.000000,23279.433333,25207.310000,1.062814,1.699138,1.618132,0.513386,43701.710000,166051.500000
02/26/2021 11:58:29.604,31.096438,,1.187843,0.587552,0.098018,12.227965,0.000000,0.075000,0.000000,0.074872830,53.992000,2.362000,2.743000,302.208000,0.039764,2.000000,6.300000,16.600000,60.100000,17.600000,265.300000,100.600000,9.000000,23279.433333,25172.350000,1.062812,1.698843,1.618137,0.513691,43719.380000,166051.500000
02/26/2021 11:58:31.604,33.102300,,1.170820,0.586899,0.096940,12.090732,0.000000,0.075000,0.000000,0.074938030,53.992000,2.356000,2.743000,302.101000,0.039726,2.000000,6.500000,16.700000,60.000000,17.800000,260.400000,89.200000,9.000000,23279.433333,25133.580000,1.062813,1.699147,1.618135,0.513859,43774.000000,166051.500000
02/26/2021 11:58:33.600,35.099913,,1.164862,0.579159,0.096341,12.115154,0.000000,0.075000,0.000000,0.074936680,53.991000,2.347000,2.743000,302.184000,0.039781,2.000000,6.400000,16.700000,60.000000,17.600000,258.300000,89.600000,10.000000,23279.433333,25129.750000,1.062814,1.699263,1.618137,0.513524,43684.750000,166051.500000
02/26/2021 11:58:35.591,37.104686,,1.166879,0.584135,0.096057,12.109491,0.000000,0.075000,0.000000,0.074859800,53.991000,2.359000,2.743000,302.465000,0.039710,2.000000,6.300000,16.600000,60.000000,17.800000,263.800000,95.100000,10.000000,23279.433333,25139.030000,1.062815,1.698839,1.618138,0.512983,43804.760000,166051.500000
02/26/2021 11:58:37.574,39.096988,,1.165406,0.581038,0.096026,12.127825,0.000000,0.075000,0.000000,0.074859950,53.991000,2.356000,2.742000,302.670000,0.039660,2.000000,6.500000,16.500000,60.100000,17.800000,268.100000,102.700000,10.000000,23279.433333,25198.780000,1.062815,1.699030,1.618140,0.512295,43880.910000,166051.500000
02/26/2021 11:58:38.578,40.088019,,1.166728,0.583456,0.096014,12.136386,0.000000,0.075000,0.000000,0.074853740,53.991000,2.351000,2.742000,302.818000,0.039667,2.000000,6.400000,16.600000,60.100000,17.800000,259.400000,88.400000,10.000000,23279.433333,25174.120000,1.062815,1.699169,1.618140,0.512134,43861.620000,166051.500000
02/26/2021 11:58:39.581,41.094019,,1.167503,0.584305,0.096038,12.151625,0.000000,0.075000,0.000000,0.074774440,53.992000,2.347000,2.742000,302.862000,0.039655,2.000000,6.500000,16.700000,60.100000,17.800000,263.800000,102.500000,9.000000,23279.433333,25223.890000,1.062813,1.699253,1.618141,0.512028,43896.770000,166051.500000
02/26/2021 11:58:40.597,42.094281,,1.172326,0.582671,0.096278,12.156723,0.000000,0.075000,0.000000,0.074869730,53.992000,2.353000,2.742000,302.905000,0.039598,2.000000,6.500000,16.600000,60.000000,17.600000,261.000000,93.900000,10.000000,23279.433333,25170.090000,1.062812,1.699100,1.618140,0.511923,43996.410000,166051.500000
02/26/2021 11:58:42.599,44.085924,,1.153262,0.576448,0.095425,12.083879,0.000000,0.075000,0.000000,0.074905470,53.991000,2.362000,2.742000,303.014000,0.039565,2.000000,6.400000,16.500000,60.000000,17.600000,271.500000,99.800000,10.000000,23279.433333,25177.890000,1.062814,1.698837,1.618142,0.511660,44022.790000,166051.500000
02/26/2021 11:58:44.585,46.099480,,1.149899,0.575651,0.094766,12.110399,0.000000,0.075000,0.000000,0.074818880,53.991000,2.350000,2.742000,303.068000,0.039520,2.000000,6.400000,16.700000,59.900000,17.700000,264.900000,102.700000,10.000000,23279.433333,25206.660000,1.062814,1.699174,1.618145,0.511530,44103.620000,166051.500000
02/26/2021 11:58:46.602,48.095479,,1.158863,0.575056,0.095512,12.234319,0.000000,0.075000,0.000000,0.074860840,53.992000,2.348000,2.742000,303.271000,0.039519,2.000000,6.500000,16.600000,60.100000,17.700000,260.100000,88.400000,9.000000,23279.433333,25191.750000,1.062814,1.699245,1.618145,0.511042,44079.130000,166051.500000
02/26/2021 11:58:47.599,49.117481,,1.158092,0.574844,0.095382,12.133226,0.000000,0.075000,0.000000,0.074876170,53.991000,2.354000,2.742000,303.305000,0.039574,2.000000,6.500000,16.700000,59.900000,17.700000,271.500000,98.700000,10.000000,23279.433333,25168.540000,1.062814,1.698913,1.618144,0.510961,43997.730000,166051.500000
02/26/2021 11:58:49.593,51.106481,,1.158437,0.582737,0.095093,12.118376,0.000000,0.075000,0.000000,0.074819000,53.992000,2.360000,2.742000,303.251000,0.039627,2.000000,6.300000,16.600000,59.900000,17.700000,265.700000,101.300000,10.000000,23279.433333,25201.610000,1.062813,1.698919,1.618145,0.511313,43920.140000,166051.500000
02/26/2021 11:58:50.594,52.106480,,1.158233,0.576322,0.095360,12.182166,0.000000,0.075000,0.000000,0.074857780,53.992000,2.354000,2.742000,303.134000,0.039663,2.000000,6.400000,16.600000,60.000000,17.700000,258.700000,91.400000,10.000000,23279.433333,25165.520000,1.062813,1.699064,1.618146,0.511373,43861.560000,166051.500000
02/26/2021 11:58:51.708,53.107478,,1.154997,0.574781,0.095182,12.145893,0.000000,0.075000,0.000000,0.074830870,53.991000,2.350000,2.742000,303.163000,0.039688,2.000000,6.400000,16.700000,59.900000,17.700000,265.100000,100.000000,9.000000,23279.433333,25210.650000,1.062814,1.699277,1.618147,0.511302,43825.300000,166051.500000
02/26/2021 11:58:52.822,54.221479,,1.166590,0.584332,0.095527,12.134661,0.000000,0.075000,0.000000,0.074779750,53.992000,2.348000,2.742000,303.165000,0.039692,2.000000,6.400000,16.600000,59.900000,17.800000,258.100000,88.400000,10.000000,23279.433333,25191.620000,1.062813,1.699237,1.618148,0.511328,43816.580000,166051.500000
02/26/2021 11:58:54.837,56.298482,,1.155862,0.575378,0.095153,12.089066,0.000000,0.075000,0.000000,0.074848720,53.993000,2.360000,2.742000,302.975000,0.039678,2.000000,6.400000,16.500000,60.000000,17.600000,271.500000,93.800000,10.000000,23279.433333,25189.650000,1.062811,1.698842,1.618149,0.511755,43845.540000,166051.500000
02/26/2021 11:58:56.766,58.295480,,1.162038,0.582794,0.095758,12.202782,0.000000,0.075000,0.000000,0.074852730,53.992000,2.354000,2.742000,302.862000,0.039733,2.000000,6.300000,16.600000,59.900000,17.800000,269.300000,103.300000,10.000000,23279.433333,25169.070000,1.062813,1.699077,1.618148,0.512093,43751.290000,166051.500000
02/26/2021 11:58:57.773,59.281476,,1.152910,0.577967,0.095368,12.135142,0.000000,0.075000,0.000000,0.074928680,53.992000,2.349000,2.742000,302.762000,0.039747,2.000000,6.400000,16.500000,60.000000,17.700000,258.600000,91.400000,10.000000,23279.433333,25112.560000,1.062812,1.699206,1.618151,0.512269,43730.990000,166051.500000
02/26/2021 11:58:58.805,60.287585,,1.143003,0.572297,0.094803,12.089114,0.000000,0.075000,0.000000,0.074933050,53.991000,2.346000,2.742000,302.673000,0.039742,2.000000,6.400000,16.700000,60.000000,17.700000,268.500000,102.800000,10.000000,23279.433333,25169.660000,1.062814,1.699226,1.618150,0.512483,43759.210000,166051.500000
02/26/2021 11:59:00.788,62.305186,,1.151907,0.572145,0.094842,12.120756,0.000000,0.075000,0.000000,0.074826350,53.993000,2.361000,2.742000,302.618000,0.039724,2.000000,6.300000,16.600000,60.100000,17.800000,260.100000,88.400000,9.000000,23279.433333,25202.290000,1.062811,1.698889,1.618153,0.512527,43766.730000,166051.500000
02/26/2021 11:59:01.796,63.301165,,1.155767,0.577237,0.095065,12.145512,0.000000,0.075000,0.000000,0.074793910,53.991000,2.362000,2.742000,302.673000,0.039778,2.000000,6.400000,16.700000,59.900000,17.800000,271.700000,98.400000,10.000000,23279.433333,25192.420000,1.062812,1.698849,1.618154,0.512483,43666.520000,166051.500000
02/26/2021 11:59:03.785,65.296046,,1.143179,0.571479,0.094860,12.122971,0.000000,0.075000,0.000000,0.074896880,53.994000,2.349000,2.742000,302.790000,0.039868,2.000000,6.500000,16.600000,60.100000,17.800000,265.900000,103.100000,10.000000,23279.450000,25149.300000,1.062810,1.699218,1.618154,0.512201,43539.080000,166051.500000
02/26/2021 11:59:04.798,66.298380,,1.143579,0.569857,0.094383,12.051180,0.000000,0.075000,0.000000,0.074891600,53.992000,2.347000,2.742000,302.860000,0.039881,2.000000,6.500000,16.600000,60.000000,17.700000,264.900000,95.600000,10.000000,23279.450000,25153.230000,1.062813,1.699282,1.618156,0.512010,43526.370000,166051.500000
02/26/2021 11:59:06.775,68.301440,,1.141735,0.565847,0.094109,12.085831,0.000000,0.075000,0.000000,0.074944760,53.992000,2.356000,2.742000,302.924000,0.039915,2.000000,6.500000,16.600000,60.000000,17.800000,271.200000,102.200000,10.000000,23279.450000,25090.210000,1.062813,1.698880,1.618154,0.511877,43471.570000,166051.500000
02/26/2021 11:59:07.786,69.288678,,1.126519,0.561945,0.093560,12.132089,0.000000,0.075000,0.000000,0.074941720,53.991000,2.362000,2.742000,302.972000,0.039933,2.000000,6.400000,16.500000,60.000000,17.700000,258.200000,88.300000,9.000000,23279.450000,25166.180000,1.062814,1.698853,1.618156,0.511763,43452.750000,166051.500000
02/26/2021 11:59:08.785,70.298780,,1.140579,0.572392,0.093587,12.040611,0.000000,0.075000,0.000000,0.074862730,53.990000,2.358000,2.742000,303.029000,0.039925,2.000000,6.300000,16.600000,60.000000,17.700000,266.600000,102.100000,10.000000,23279.450000,25168.300000,1.062816,1.698958,1.618154,0.511611,43474.800000,166051.500000
