Timestamp,Test Time,Log Comments,PS_V,960V,PS_I,RLeads,Pressure,Tset,Snout Coil Set,ADR 50mK,PT 60K,PT 3K,Magnet Diode,Auxiliary,ADR 1K,Magnet RTD,H20 Inlet Temp,H20 Outlet Temp,Helium Temp,Oil Temp,High Side Press,Low Side Press,Current,Runtime (min),921_R,922_1_V,922_2_V,922_3_V,922_4_V,923A1_R,923A2_R
04/22/2021 19:36:45.325,0.000998,,0.001336,0.000000,0.000011,0.002750,0.000000,0.075000,0.000000,0.054674740,57.787000,2.598000,2.954000,310.551000,0.039207,2.000000,9.000000,22.600000,59.000000,24.800000,269.600000,96.900000,10.000000,23580.116667,39463.670000,1.056539,1.692228,1.612910,0.493508,44577.780000,166051.500000
04/22/2021 19:36:47.311,2.087105,,0.116411,0.062633,0.003324,36.277568,0.000000,0.075000,0.000000,0.054870660,57.788000,2.587000,2.954000,310.686000,0.039271,2.000000,9.000000,22.700000,59.000000,24.900000,281.700000,103.100000,10.000000,23580.116667,39234.670000,1.056538,1.692559,1.612909,0.493217,44478.410000,166051.500000
04/22/2021 19:36:49.328,4.082067,,0.444795,0.232175,0.021620,25.145843,0.000000,0.075000,0.000000,0.054926310,57.788000,2.579000,2.954000,310.673000,0.039170,2.000000,9.000000,22.600000,59.000000,24.700000,277.800000,106.700000,10.000000,23580.116667,39170.900000,1.056538,1.692632,1.612910,0.493213,44634.940000,166051.500000
04/22/2021 19:36:51.322,6.106494,,0.743990,0.389059,0.049277,17.627260,0.000000,0.075000,0.000000,0.057414460,57.786000,2.598000,2.954000,310.623000,0.039134,2.000000,9.200000,22.600000,59.000000,24.800000,272.900000,102.000000,10.000000,23580.116667,36157.970000,1.056540,1.692233,1.612909,0.493364,44691.080000,166051.500000
04/22/2021 19:36:53.297,8.095469,,0.701564,0.370293,0.052583,12.266928,0.000000,0.075000,0.000000,0.059503100,57.786000,2.593000,2.954000,310.602000,0.038979,2.000000,9.100000,22.700000,59.000000,24.700000,267.700000,89.900000,10.000000,23580.116667,34958.080000,1.056541,1.692569,1.612909,0.493385,44931.550000,166051.500000
04/22/2021 19:36:54.330,9.087193,,0.925212,0.474738,0.061585,13.342083,0.000000,0.075000,0.000000,0.059444900,57.786000,2.581000,2.954000,310.623000,0.039019,2.000000,9.100000,22.600000,59.000000,24.700000,278.800000,107.200000,10.000000,23580.116667,34835.960000,1.056540,1.692710,1.612907,0.493335,44869.200000,166051.500000
04/22/2021 19:36:56.310,11.101663,,1.294791,0.645817,0.090417,14.564629,0.000000,0.075000,0.000000,0.060455390,57.786000,2.585000,2.954000,310.480000,0.039149,2.000000,9.100000,22.600000,58.900000,24.800000,273.800000,103.800000,10.000000,23580.116667,33940.580000,1.056543,1.692606,1.612906,0.493679,44666.700000,166051.500000
04/22/2021 19:36:58.315,13.089255,,1.662385,0.841772,0.120726,14.089004,0.000000,0.075000,0.000000,0.062094520,57.786000,2.598000,2.954000,310.430000,0.039178,2.000000,9.000000,22.600000,58.900000,24.700000,269.500000,91.700000,10.000000,23580.116667,32680.580000,1.056541,1.692233,1.612904,0.493800,44622.740000,166051.500000
04/22/2021 19:36:59.313,14.094837,,1.802392,0.903843,0.133994,13.769887,0.000000,0.075000,0.000000,0.063105360,57.785000,2.593000,2.954000,310.433000,0.039212,2.000000,8.900000,22.600000,59.000000,24.800000,280.000000,106.600000,10.000000,23580.116667,31765.860000,1.056543,1.692395,1.612906,0.493696,44569.190000,166051.500000
04/22/2021 19:37:01.307,16.089771,,2.005582,1.011189,0.153947,13.235873,0.000000,0.075000,0.000000,0.065988820,57.786000,2.581000,2.954000,310.530000,0.039253,2.000000,9.100000,22.600000,59.000000,24.700000,271.100000,97.800000,9.000000,23580.116667,29871.400000,1.056540,1.692744,1.612902,0.493559,44505.640000,166051.500000
