Timestamp,Test Time,Log Comments,PS_V,960V,PS_I,RLeads,Pressure,Tset,Snout Coil Set,ADR 50mK,PT 60K,PT 3K,Magnet Diode,Auxiliary,ADR 1K,Magnet RTD,H20 Inlet Temp,H20 Outlet Temp,Helium Temp,Oil Temp,High Side Press,Low Side Press,Current,Runtime (min),921_R,922_1_V,922_2_V,922_3_V,922_4_V,923A1_R,923A2_R
02/12/2021 15:17:17.790,0.000000,,0.000675,0.000000,0.000052,0.009568,0.000000,0.075000,0.000000,0.053688400,55.370000,2.492000,2.887000,307.467000,0.173633,2.000000,7.200000,17.100000,59.800000,18.300000,274.600000,105.300000,10.000000,23230.950000,40599.350000,1.060405,1.695201,1.614377,0.500939,7823.420000,166051.500000
02/12/2021 15:17:19.781,1.896007,,0.123832,0.064455,0.004219,41.434995,0.000000,0.075000,0.000000,0.053744190,55.370000,2.478000,2.887000,307.518000,0.156577,2.000000,7.100000,17.100000,59.800000,18.400000,269.900000,103.200000,10.000000,23230.950000,40497.400000,1.060406,1.695599,1.614379,0.500815,8633.559000,166051.500000
02/12/2021 15:17:21.782,3.896015,,0.445876,0.226957,0.022503,23.397065,0.000000,0.075000,0.000000,0.053919380,55.371000,2.474000,2.887000,307.572000,0.159783,2.000000,7.200000,17.300000,59.900000,18.300000,265.500000,92.500000,9.000000,23230.950000,40219.680000,1.060405,1.695727,1.614383,0.500686,8467.261000,166051.500000
02/12/2021 15:17:22.781,4.901020,,0.623410,0.322129,0.035902,19.813917,0.000000,0.075000,0.000000,0.054398790,55.372000,2.480000,2.887000,307.494000,0.161422,2.000000,7.100000,17.300000,59.900000,18.400000,274.800000,104.700000,10.000000,23230.950000,39705.390000,1.060403,1.695301,1.614379,0.500874,8382.280000,166051.500000
02/12/2021 15:17:23.783,5.902027,,0.746836,0.384525,0.049186,17.364241,0.000000,0.075000,0.000000,0.056179720,55.370000,2.493000,2.887000,307.384000,0.156834,2.000000,7.100000,17.300000,59.900000,18.400000,261.800000,90.700000,10.000000,23230.950000,37569.490000,1.060406,1.695186,1.614383,0.501137,8620.250000,166051.500000
02/12/2021 15:17:25.782,7.891034,,0.659348,0.339167,0.052023,12.411934,0.000000,0.075000,0.000000,0.058793640,55.371000,2.484000,2.887000,307.138000,0.143337,2.000000,7.000000,17.100000,59.700000,18.300000,266.800000,96.600000,10.000000,23230.950000,35473.240000,1.060404,1.695435,1.614380,0.501731,9414.049000,166051.500000
02/12/2021 15:17:26.782,8.901040,,0.852051,0.430132,0.058097,12.674100,0.000000,0.075000,0.000000,0.058793440,55.371000,2.478000,2.887000,307.127000,0.136289,2.000000,7.200000,17.200000,59.900000,18.200000,266.500000,95.700000,10.000000,23230.950000,35402.050000,1.060404,1.695732,1.614382,0.501757,9899.354000,166051.500000
02/12/2021 15:17:27.782,9.904048,,1.024864,0.518791,0.070613,14.666092,0.000000,0.075000,0.000000,0.059493510,55.370000,2.474000,2.887000,307.143000,0.134021,2.000000,7.300000,17.200000,59.800000,18.200000,275.300000,103.100000,10.000000,23230.950000,34823.050000,1.060406,1.695708,1.614386,0.501718,10071.340000,166051.500000
02/12/2021 15:17:29.784,11.897055,,1.328460,0.670666,0.095014,14.130135,0.000000,0.075000,0.000000,0.060888310,55.371000,2.490000,2.887000,307.187000,0.118834,2.000000,7.200000,17.200000,59.900000,18.300000,272.100000,104.800000,10.000000,23230.950000,33654.230000,1.060403,1.695274,1.614383,0.501613,11399.360000,166051.500000
02/12/2021 15:17:30.785,12.901059,,1.466992,0.739395,0.107247,13.981736,0.000000,0.075000,0.000000,0.061850640,55.373000,2.493000,2.887000,307.159000,0.115408,2.000000,7.200000,17.100000,59.900000,18.300000,264.500000,95.000000,10.000000,23230.950000,32866.500000,1.060401,1.695277,1.614384,0.501679,11754.750000,166051.500000
