"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.20238023802E+009, +1.57262814187E-002, -5.82988643188E-002
+4.20240024002E+009, +1.53253121750E-002, -5.83998100963E-002
+4.20242024202E+009, +1.49121269199E-002, -5.85069837368E-002
+4.20244024402E+009, +1.44767662007E-002, -5.86106925098E-002
+4.20246024602E+009, +1.40312384285E-002, -5.87122759900E-002
+4.20248024802E+009, +1.36129550436E-002, -5.88046225253E-002
+4.20250025003E+009, +1.32182559696E-002, -5.88824235356E-002
+4.20252025203E+009, +1.27801620622E-002, -5.89867974428E-002
+4.20254025403E+009, +1.23438322594E-002, -5.90619950851E-002
+4.20256025603E+009, +1.19184903747E-002, -5.91582378278E-002
+4.20258025803E+009, +1.15139869405E-002, -5.92432976181E-002
+4.20260026003E+009, +1.10814194689E-002, -5.93128631611E-002
+4.20262026203E+009, +1.06278960284E-002, -5.94003968478E-002
+4.20264026403E+009, +1.02248500673E-002, -5.94568726625E-002
+4.20266026603E+009, +9.77993660353E-003, -5.95384728463E-002
+4.20268026803E+009, +9.36704347188E-003, -5.96098831030E-002
+4.20270027003E+009, +8.91967853827E-003, -5.96664661882E-002
+4.20272027203E+009, +8.49730817331E-003, -5.97198187534E-002
+4.20274027403E+009, +8.09549219557E-003, -5.97891674409E-002
+4.20276027603E+009, +7.64615592802E-003, -5.98412900371E-002
+4.20278027803E+009, +7.20838172837E-003, -5.99054912381E-002
+4.20280028003E+009, +6.78329239404E-003, -5.99440151610E-002
+4.20282028203E+009, +6.35285657880E-003, -5.99827510818E-002
+4.20284028403E+009, +5.91070121807E-003, -6.00103336527E-002
+4.20286028603E+009, +5.47280092072E-003, -6.00657299767E-002
+4.20288028803E+009, +5.04455937168E-003, -6.00968746793E-002
+4.20290029003E+009, +4.62838150570E-003, -6.01092563950E-002
+4.20292029203E+009, +4.19334686446E-003, -6.01601402851E-002
+4.20294029403E+009, +3.72887120803E-003, -6.01915263904E-002
+4.20296029603E+009, +3.33331361236E-003, -6.01996143211E-002
+4.20298029803E+009, +2.90526684221E-003, -6.02115002691E-002
+4.20300030003E+009, +2.46129345543E-003, -6.02416695850E-002
+4.20302030203E+009, +2.05717963427E-003, -6.02490920376E-002
+4.20304030403E+009, +1.62455608254E-003, -6.02642740767E-002
+4.20306030603E+009, +1.13535719886E-003, -6.02712025425E-002
+4.20308030803E+009, +7.33949122779E-004, -6.02835902822E-002
+4.20310031003E+009, +2.91480619708E-004, -6.02756106605E-002
+4.20312031203E+009, -1.48372363313E-004, -6.02798223741E-002
+4.20314031403E+009, -5.58040931860E-004, -6.02874552158E-002
+4.20316031603E+009, -1.01263101894E-003, -6.02887109440E-002
+4.20318031803E+009, -1.43467753441E-003, -6.02556025263E-002
+4.20320032003E+009, -1.87970386457E-003, -6.02204078316E-002
+4.20322032203E+009, -2.30501275044E-003, -6.02211568336E-002
+4.20324032403E+009, -2.74244491802E-003, -6.02090636733E-002
+4.20326032603E+009, -3.18441271544E-003, -6.01597979172E-002
+4.20328032803E+009, -3.61504165501E-003, -6.01355477888E-002
+4.20330033003E+009, -4.03831682235E-003, -6.01182310801E-002
+4.20332033203E+009, -4.47250884677E-003, -6.01196463505E-002
+4.20334033403E+009, -4.91976630278E-003, -6.00599825949E-002
+4.20336033603E+009, -5.33643741868E-003, -5.99960240773E-002
+4.20338033803E+009, -5.76298577924E-003, -5.99572957373E-002
+4.20340034003E+009, -6.18372557437E-003, -5.99362357550E-002
+4.20342034203E+009, -6.61859192826E-003, -5.98626043273E-002
+4.20344034403E+009, -7.04988410314E-003, -5.98066385446E-002
+4.20346034603E+009, -7.47897982458E-003, -5.97948571544E-002
+4.20348034803E+009, -7.91777909793E-003, -5.97160117490E-002
+4.20350035004E+009, -8.33356895917E-003, -5.96319836333E-002
+4.20352035204E+009, -8.77739078231E-003, -5.96005680358E-002
+4.20354035404E+009, -9.19585483321E-003, -5.94992933769E-002
+4.20356035604E+009, -9.66128695166E-003, -5.94566280706E-002
+4.20358035804E+009, -1.00461209065E-002, -5.93716548845E-002
+4.20360036004E+009, -1.04578091713E-002, -5.92871974159E-002
+4.20362036204E+009, -1.09110090444E-002, -5.92185086757E-002
+4.20364036404E+009, -1.13511996612E-002, -5.91207791912E-002
+4.20366036604E+009, -1.17524899144E-002, -5.90209063594E-002
+4.20368036804E+009, -1.21716211380E-002, -5.89555641213E-002
+4.20370037004E+009, -1.26363127885E-002, -5.88846211834E-002
+4.20372037204E+009, -1.30340550684E-002, -5.87880138057E-002
+4.20374037404E+009, -1.34413212844E-002, -5.86745454418E-002
+4.20376037604E+009, -1.38819090601E-002, -5.85518008529E-002
+4.20378037804E+009, -1.42814225166E-002, -5.84717100497E-002
+4.20380038004E+009, -1.47124033717E-002, -5.83678466086E-002
+4.20382038204E+009, -1.51293309621E-002, -5.82735802170E-002
+4.20384038404E+009, -1.55708983582E-002, -5.81292426140E-002
+4.20386038604E+009, -1.59689361860E-002, -5.80259443642E-002
+4.20388038804E+009, -1.63615364289E-002, -5.79290437999E-002
+4.20390039004E+009, -1.68090623740E-002, -5.77741505935E-002
+4.20392039204E+009, -1.72094115457E-002, -5.76389771893E-002
+4.20394039404E+009, -1.75919382675E-002, -5.75407888850E-002
+4.20396039604E+009, -1.80215896407E-002, -5.74079088039E-002
+4.20398039804E+009, -1.84615190784E-002, -5.72941409327E-002
+4.20400040004E+009, -1.88616705558E-002, -5.71486443961E-002
+4.20402040204E+009, -1.92457919596E-002, -5.69846672580E-002
+4.20404040404E+009, -1.96535817862E-002, -5.68569237975E-002
+4.20406040604E+009, -2.00742450117E-002, -5.66947802581E-002
+4.20408040804E+009, -2.04883835843E-002, -5.65494330673E-002
+4.20410041004E+009, -2.08981837539E-002, -5.64073114697E-002
+4.20412041204E+009, -2.13125787554E-002, -5.62654288816E-002
+4.20414041404E+009, -2.17063214423E-002, -5.60919265744E-002
+4.20416041604E+009, -2.21177830010E-002, -5.59317834510E-002
+4.20418041804E+009, -2.25031681737E-002, -5.57656076577E-002
+4.20420042004E+009, -2.28867129922E-002, -5.56130674349E-002
+4.20422042204E+009, -2.33072999983E-002, -5.54526739953E-002
+4.20424042404E+009, -2.37283937127E-002, -5.52896360203E-002
+4.20426042604E+009, -2.40798474695E-002, -5.50992231900E-002
+4.20428042804E+009, -2.44825707864E-002, -5.49144024833E-002
+4.20430043004E+009, -2.48889858190E-002, -5.47455478752E-002
+4.20432043204E+009, -2.52867907770E-002, -5.45659194701E-002
+4.20434043404E+009, -2.56795636393E-002, -5.43571604307E-002
+4.20436043604E+009, -2.60576172252E-002, -5.41926985976E-002
+4.20438043804E+009, -2.64458594541E-002, -5.40033045878E-002
+4.20440044004E+009, -2.68401661240E-002, -5.38125699736E-002
+4.20442044204E+009, -2.71916309623E-002, -5.35953065595E-002
+4.20444044404E+009, -2.75823033351E-002, -5.33994019742E-002
+4.20446044604E+009, -2.79627547746E-002, -5.32025207917E-002
+4.20448044804E+009, -2.83823076811E-002, -5.29905776085E-002
+4.20450045005E+009, -2.87716802989E-002, -5.27978722459E-002
+4.20452045205E+009, -2.91254300305E-002, -5.26096279976E-002
+4.20454045405E+009, -2.95081346036E-002, -5.23500862263E-002
+4.20456045605E+009, -2.98848193268E-002, -5.21311207365E-002
+4.20458045805E+009, -3.02486926353E-002, -5.19352871501E-002
+4.20460046005E+009, -3.06231408058E-002, -5.17211426345E-002
+4.20462046205E+009, -3.09872537729E-002, -5.14581729047E-002
+4.20464046405E+009, -3.13618029643E-002, -5.12698119580E-002
+4.20466046605E+009, -3.17143104442E-002, -5.10526414408E-002
+4.20468046805E+009, -3.20779638021E-002, -5.07929228257E-002
+4.20470047005E+009, -3.24474153626E-002, -5.05702449560E-002
+4.20472047205E+009, -3.28088916767E-002, -5.03314073165E-002
+4.20474047405E+009, -3.31961042790E-002, -5.00740261673E-002
+4.20476047605E+009, -3.35409260066E-002, -4.98720463384E-002
+4.20478047805E+009, -3.39148427702E-002, -4.96314148590E-002
+4.20480048005E+009, -3.42468695873E-002, -4.93826142368E-002
+4.20482048205E+009, -3.46206190115E-002, -4.91013832446E-002
+4.20484048405E+009, -3.49724466591E-002, -4.88844791788E-002
+4.20486048605E+009, -3.52790814281E-002, -4.86169258269E-002
+4.20488048805E+009, -3.56530095993E-002, -4.83496395691E-002
+4.20490049005E+009, -3.59833964281E-002, -4.81021004587E-002
+4.20492049205E+009, -3.63453071982E-002, -4.78387715779E-002
+4.20494049405E+009, -3.66741365514E-002, -4.75541608830E-002
+4.20496049605E+009, -3.69987449851E-002, -4.73060966314E-002
+4.20498049805E+009, -3.73433245564E-002, -4.70235084831E-002
+4.20500050005E+009, -3.76936906113E-002, -4.67585941587E-002
+4.20502050205E+009, -3.80390075820E-002, -4.65010103416E-002
+4.20504050405E+009, -3.83311905020E-002, -4.61821196866E-002
+4.20506050605E+009, -3.87251503610E-002, -4.59291339466E-002
+4.20508050805E+009, -3.90077466800E-002, -4.56470107445E-002
+4.20510051005E+009, -3.93361220562E-002, -4.53628037520E-002
+4.20512051205E+009, -3.96681399090E-002, -4.50797133286E-002
+4.20514051405E+009, -4.00012993941E-002, -4.47891567890E-002
+4.20516051605E+009, -4.03235124238E-002, -4.45100943066E-002
+4.20518051805E+009, -4.06470262299E-002, -4.42291984545E-002
+4.20520052005E+009, -4.09484322799E-002, -4.39096199375E-002
+4.20522052205E+009, -4.12563425879E-002, -4.36081524636E-002
+4.20524052405E+009, -4.15715244733E-002, -4.33012927651E-002
+4.20526052605E+009, -4.18510602301E-002, -4.30068383642E-002
+4.20528052805E+009, -4.21783791431E-002, -4.27196177063E-002
+4.20530053005E+009, -4.24692917922E-002, -4.24005645497E-002
+4.20532053205E+009, -4.27930796734E-002, -4.21159607330E-002
+4.20534053405E+009, -4.30862420003E-002, -4.18017719554E-002
+4.20536053605E+009, -4.33895888925E-002, -4.14551848043E-002
+4.20538053805E+009, -4.36558254813E-002, -4.11542521846E-002
+4.20540054005E+009, -4.39839615946E-002, -4.08642437625E-002
+4.20542054205E+009, -4.42832063868E-002, -4.05354613062E-002
+4.20544054405E+009, -4.45567706441E-002, -4.01849986887E-002
+4.20546054605E+009, -4.48324854837E-002, -3.98626215577E-002
+4.20548054805E+009, -4.51477649041E-002, -3.95693209270E-002
+4.20550055006E+009, -4.53903205203E-002, -3.92130372166E-002
+4.20552055206E+009, -4.56711053238E-002, -3.89009231783E-002
+4.20554055406E+009, -4.59625938889E-002, -3.85652025065E-002
+4.20556055606E+009, -4.62486591859E-002, -3.82313656609E-002
+4.20558055806E+009, -4.65466982269E-002, -3.79101277426E-002
+4.20560056006E+009, -4.67658551020E-002, -3.75425553034E-002
+4.20562056206E+009, -4.70553779465E-002, -3.72083113099E-002
+4.20564056406E+009, -4.73125453225E-002, -3.68805469042E-002
+4.20566056606E+009, -4.75786064967E-002, -3.65512565607E-002
+4.20568056806E+009, -4.78803373480E-002, -3.62026403651E-002
+4.20570057006E+009, -4.81097780655E-002, -3.58522613262E-002
+4.20572057206E+009, -4.83706202063E-002, -3.55204842569E-002
+4.20574057406E+009, -4.85941258585E-002, -3.51556202287E-002
+4.20576057606E+009, -4.88370751308E-002, -3.48139744021E-002
+4.20578057806E+009, -4.90918748123E-002, -3.44503068778E-002
+4.20580058006E+009, -4.93343478594E-002, -3.40593478530E-002
+4.20582058206E+009, -4.96033861443E-002, -3.37202354391E-002
+4.20584058406E+009, -4.98294627774E-002, -3.33846076762E-002
+4.20586058606E+009, -5.00598556481E-002, -3.30166903009E-002
+4.20588058806E+009, -5.02882866020E-002, -3.26423702635E-002
+4.20590059006E+009, -5.05345095265E-002, -3.23139903573E-002
+4.20592059206E+009, -5.07763579537E-002, -3.19193190340E-002
+4.20594059406E+009, -5.10033218620E-002, -3.15609904996E-002
+4.20596059606E+009, -5.12207811977E-002, -3.11770830459E-002
+4.20598059806E+009, -5.14090033500E-002, -3.08084922751E-002
+4.20600060006E+009, -5.16584699097E-002, -3.04553638389E-002
+4.20602060206E+009, -5.18849007748E-002, -3.00844429944E-002
+4.20604060406E+009, -5.21163051530E-002, -2.96805495898E-002
+4.20606060606E+009, -5.22882931698E-002, -2.93288062821E-002
+4.20608060806E+009, -5.25026108165E-002, -2.89340111076E-002
+4.20610061006E+009, -5.27108399268E-002, -2.85767219662E-002
+4.20612061206E+009, -5.29202027858E-002, -2.82008976168E-002
+4.20614061406E+009, -5.30849695739E-002, -2.78053264332E-002
+4.20616061606E+009, -5.33287423762E-002, -2.74102677306E-002
+4.20618061806E+009, -5.35031147146E-002, -2.70394848291E-002
+4.20620062006E+009, -5.37029843170E-002, -2.66525430048E-002
+4.20622062206E+009, -5.38788990338E-002, -2.62752159018E-002
+4.20624062406E+009, -5.40747321766E-002, -2.58691645074E-002
+4.20626062606E+009, -5.42316138098E-002, -2.54975510954E-002
+4.20628062806E+009, -5.44621243227E-002, -2.50703177883E-002
+4.20630063006E+009, -5.45930429410E-002, -2.46952268020E-002
+4.20632063206E+009, -5.47830641860E-002, -2.43108623024E-002
+4.20634063406E+009, -5.49299011452E-002, -2.39092882593E-002
+4.20636063606E+009, -5.50970441428E-002, -2.35231237941E-002
+4.20638063806E+009, -5.52929068425E-002, -2.31139338925E-002
+4.20640064006E+009, -5.54318888257E-002, -2.27266745761E-002
+4.20642064206E+009, -5.56227349742E-002, -2.22998210051E-002
+4.20644064406E+009, -5.57764880913E-002, -2.19151384520E-002
+4.20646064606E+009, -5.59411598867E-002, -2.15205148133E-002
+4.20648064806E+009, -5.60916155934E-002, -2.10964484421E-002
+4.20650065007E+009, -5.62323182491E-002, -2.06953847908E-002
+4.20652065207E+009, -5.63489365963E-002, -2.02858458408E-002
+4.20654065407E+009, -5.65148660312E-002, -1.98794478106E-002
+4.20656065607E+009, -5.66604362583E-002, -1.94869232450E-002
+4.20658065807E+009, -5.68006079579E-002, -1.90941011237E-002
+4.20660066007E+009, -5.69374055895E-002, -1.86563319010E-002
+4.20662066207E+009, -5.70654839276E-002, -1.82671118916E-002
+4.20664066407E+009, -5.71811308654E-002, -1.78416402126E-002
+4.20666066607E+009, -5.73049424725E-002, -1.74219090948E-002
+4.20668066807E+009, -5.73999241018E-002, -1.70159080337E-002
+4.20670067007E+009, -5.75317012826E-002, -1.66195087585E-002
+4.20672067207E+009, -5.76690279272E-002, -1.61702452109E-002
+4.20674067407E+009, -5.77865439611E-002, -1.57470355462E-002
+4.20676067607E+009, -5.78801769595E-002, -1.53589620641E-002
+4.20678067807E+009, -5.79985359707E-002, -1.49475047998E-002
+4.20680068007E+009, -5.80953881564E-002, -1.45086899563E-002
+4.20682068207E+009, -5.81871618527E-002, -1.40935461261E-002
+4.20684068407E+009, -5.82965637920E-002, -1.36731189211E-002
+4.20686068607E+009, -5.83977735223E-002, -1.32432642126E-002
+4.20688068807E+009, -5.85070473216E-002, -1.28487919402E-002
+4.20690069007E+009, -5.85584377517E-002, -1.23935626662E-002
+4.20692069207E+009, -5.86492548336E-002, -1.20035149615E-002
+4.20694069407E+009, -5.87427328059E-002, -1.15712398245E-002
+4.20696069607E+009, -5.88284860173E-002, -1.11526354473E-002
+4.20698069807E+009, -5.89157282971E-002, -1.07104187207E-002
+4.20700070007E+009, -5.90013266305E-002, -1.02952338858E-002
+4.20702070207E+009, -5.90515912370E-002, -9.86429438581E-003
+4.20704070407E+009, -5.91004750667E-002, -9.46272725416E-003
+4.20706070607E+009, -5.91576990942E-002, -9.02919097326E-003
+4.20708070807E+009, -5.92391979615E-002, -8.58890555668E-003
+4.20710071007E+009, -5.93071381911E-002, -8.14994221150E-003
+4.20712071207E+009, -5.93661095658E-002, -7.73612207654E-003
+4.20714071407E+009, -5.94094995267E-002, -7.31257228955E-003
+4.20716071607E+009, -5.94662592740E-002, -6.88507696371E-003
+4.20718071807E+009, -5.94998472913E-002, -6.44259965641E-003
+4.20720072007E+009, -5.95654789187E-002, -6.02891482564E-003
+4.20722072207E+009, -5.95892182448E-002, -5.59973767439E-003
+4.20724072407E+009, -5.96243981314E-002, -5.16852754631E-003
+4.20726072607E+009, -5.96724893520E-002, -4.74489232233E-003
+4.20728072807E+009, -5.96730665065E-002, -4.30083950099E-003
+4.20730073007E+009, -5.97373296374E-002, -3.89410935679E-003
+4.20732073207E+009, -5.97300159415E-002, -3.44511704863E-003
+4.20734073407E+009, -5.97520748442E-002, -3.01997625532E-003
+4.20736073607E+009, -5.97998202064E-002, -2.61041429888E-003
+4.20738073807E+009, -5.98211942446E-002, -2.16139954011E-003
+4.20740074007E+009, -5.98158428469E-002, -1.71107619114E-003
+4.20742074207E+009, -5.98452939574E-002, -1.30410401760E-003
+4.20744074407E+009, -5.98202295048E-002, -8.80419986294E-004
+4.20746074607E+009, -5.98250619246E-002, -4.33389777722E-004
+4.20748074807E+009, -5.98444162924E-002, +7.76734386335E-006
+4.20750075008E+009, -5.98434148617E-002, +4.21451454521E-004
+4.20752075208E+009, -5.98188941182E-002, +8.55660580369E-004
+4.20754075408E+009, -5.98076951981E-002, +1.29000879746E-003
+4.20756075608E+009, -5.97873428387E-002, +1.71817740016E-003
+4.20758075808E+009, -5.97813229415E-002, +2.14297017246E-003
+4.20760076008E+009, -5.97608902415E-002, +2.55758412395E-003
+4.20762076208E+009, -5.97456635680E-002, +3.02174824843E-003
+4.20764076408E+009, -5.97300674275E-002, +3.46187912229E-003
+4.20766076608E+009, -5.96953151605E-002, +3.85317047608E-003
+4.20768076808E+009, -5.96551777645E-002, +4.28981797716E-003
+4.20770077008E+009, -5.96183203108E-002, +4.72030479313E-003
+4.20772077208E+009, -5.95808749445E-002, +5.14273091635E-003
+4.20774077408E+009, -5.95557529000E-002, +5.59999417300E-003
+4.20776077608E+009, -5.95163083961E-002, +6.00195739742E-003
+4.20778077808E+009, -5.94539178248E-002, +6.44226720049E-003
+4.20780078008E+009, -5.94410434545E-002, +6.86323094008E-003
+4.20782078208E+009, -5.93585523564E-002, +7.28038837789E-003
+4.20784078408E+009, -5.92891314197E-002, +7.70573776766E-003
+4.20786078608E+009, -5.92481560925E-002, +8.12302914763E-003
+4.20788078808E+009, -5.91585619548E-002, +8.56733014961E-003
+4.20790079008E+009, -5.91552250437E-002, +9.01311356318E-003
+4.20792079208E+009, -5.90587796693E-002, +9.41818505462E-003
+4.20794079408E+009, -5.90050476096E-002, +9.82884338951E-003
+4.20796079608E+009, -5.89007218304E-002, +1.02638047801E-002
+4.20798079808E+009, -5.88539654815E-002, +1.06862821699E-002
+4.20800080008E+009, -5.87328833294E-002, +1.11235212925E-002
+4.20802080208E+009, -5.86646238676E-002, +1.15219565115E-002
+4.20804080408E+009, -5.85853618353E-002, +1.19462602392E-002
+4.20806080608E+009, -5.85014304377E-002, +1.23996855340E-002
+4.20808080808E+009, -5.84130610694E-002, +1.27994480384E-002
+4.20810081008E+009, -5.82962228371E-002, +1.32260231390E-002
+4.20812081208E+009, -5.82139858251E-002, +1.36357218332E-002
+4.20814081408E+009, -5.80981227008E-002, +1.40444750792E-002
+4.20816081608E+009, -5.80138704714E-002, +1.44705878151E-002
+4.20818081808E+009, -5.78741333425E-002, +1.48833030721E-002
+4.20820082008E+009, -5.77945855143E-002, +1.53063498639E-002
+4.20822082208E+009, -5.76581408596E-002, +1.57168870381E-002
+4.20824082408E+009, -5.75595492450E-002, +1.61406361266E-002
+4.20826082608E+009, -5.74244540494E-002, +1.65330848305E-002
+4.20828082808E+009, -5.73211322141E-002, +1.69509685478E-002
+4.20830083008E+009, -5.71931180771E-002, +1.73749718617E-002
+4.20832083208E+009, -5.70702987199E-002, +1.77909849656E-002
+4.20834083408E+009, -5.69311589462E-002, +1.81906013918E-002
+4.20836083608E+009, -5.67757764730E-002, +1.85961400281E-002
+4.20838083808E+009, -5.66456473668E-002, +1.90196509914E-002
+4.20840084008E+009, -5.65331133837E-002, +1.94116863844E-002
