"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.61716171617E+009, +5.00308759538E-002, +3.16742232221E-004
+4.61718171817E+009, +4.99821165055E-002, -3.05334652591E-005
+4.61720172017E+009, +4.99703377706E-002, -5.17101847861E-004
+4.61722172217E+009, +5.00392655490E-002, -7.79144348995E-004
+4.61724172417E+009, +4.99665033861E-002, -1.19397273204E-003
+4.61726172617E+009, +5.00444608623E-002, -1.56345081759E-003
+4.61728172817E+009, +4.99831008767E-002, -1.81420556990E-003
+4.61730173017E+009, +4.99513401062E-002, -2.25236529600E-003
+4.61732173217E+009, +5.00075201408E-002, -2.67805922229E-003
+4.61734173417E+009, +4.99257998059E-002, -2.94376530531E-003
+4.61736173617E+009, +4.99087526117E-002, -3.24966767123E-003
+4.61738173817E+009, +4.98846562968E-002, -3.65876427702E-003
+4.61740174017E+009, +4.98818655336E-002, -4.00129099378E-003
+4.61742174217E+009, +4.98653486238E-002, -4.36850486386E-003
+4.61744174417E+009, +4.98321181022E-002, -4.78911318954E-003
+4.61746174617E+009, +4.96798301706E-002, -5.14922788494E-003
+4.61748174817E+009, +4.97380740740E-002, -5.45137344378E-003
+4.61750175018E+009, +4.95724146254E-002, -5.79152514470E-003
+4.61752175218E+009, +4.96080940183E-002, -6.10860819555E-003
+4.61754175418E+009, +4.95527800486E-002, -6.53097751496E-003
+4.61756175618E+009, +4.96406090993E-002, -6.91696256163E-003
+4.61758175818E+009, +4.94739044463E-002, -7.26272705675E-003
+4.61760176018E+009, +4.94090980513E-002, -7.59662570246E-003
+4.61762176218E+009, +4.94118415886E-002, -8.02007078800E-003
+4.61764176418E+009, +4.92591746211E-002, -8.29877545264E-003
+4.61766176618E+009, +4.93251086312E-002, -8.66481423868E-003
+4.61768176818E+009, +4.91399695701E-002, -9.09756119951E-003
+4.61770177018E+009, +4.91800475558E-002, -9.27220504934E-003
+4.61772177218E+009, +4.90526017924E-002, -9.72340132624E-003
+4.61774177418E+009, +4.89525131266E-002, -1.00941145632E-002
+4.61776177618E+009, +4.89096413046E-002, -1.04350281419E-002
+4.61778177818E+009, +4.88122851585E-002, -1.08384369400E-002
+4.61780178018E+009, +4.86180734202E-002, -1.11145633775E-002
+4.61782178218E+009, +4.86817631608E-002, -1.15160265792E-002
+4.61784178418E+009, +4.85449618051E-002, -1.17878880975E-002
+4.61786178618E+009, +4.84899693865E-002, -1.22493791145E-002
+4.61788178818E+009, +4.83330722912E-002, -1.26425365240E-002
+4.61790179018E+009, +4.83503314142E-002, -1.29451822743E-002
+4.61792179218E+009, +4.81959592715E-002, -1.32407379510E-002
+4.61794179418E+009, +4.80355172876E-002, -1.36395208701E-002
+4.61796179618E+009, +4.79459993250E-002, -1.39466280904E-002
+4.61798179818E+009, +4.78802893758E-002, -1.43327409894E-002
+4.61800180018E+009, +4.77225389475E-002, -1.46858663923E-002
+4.61802180218E+009, +4.76016652854E-002, -1.49886111794E-002
+4.61804180418E+009, +4.75575870489E-002, -1.54304247396E-002
+4.61806180618E+009, +4.74729453834E-002, -1.56545564741E-002
+4.61808180818E+009, +4.74107139595E-002, -1.60454257462E-002
+4.61810181018E+009, +4.72306321269E-002, -1.63915042028E-002
+4.61812181218E+009, +4.70467453930E-002, -1.67374519704E-002
+4.61814181418E+009, +4.69497498365E-002, -1.70537007354E-002
+4.61816181618E+009, +4.68838646963E-002, -1.73624086365E-002
+4.61818181818E+009, +4.67382810715E-002, -1.77261414950E-002
+4.61820182018E+009, +4.66521111605E-002, -1.79531782529E-002
+4.61822182218E+009, +4.64838175987E-002, -1.84059209536E-002
+4.61824182418E+009, +4.62894761955E-002, -1.87549777733E-002
+4.61826182618E+009, +4.62166462984E-002, -1.91133484721E-002
+4.61828182818E+009, +4.60366920150E-002, -1.93665644277E-002
+4.61830183018E+009, +4.58545205889E-002, -1.97119895062E-002
+4.61832183218E+009, +4.57629066167E-002, -2.00655935567E-002
+4.61834183418E+009, +4.56167133870E-002, -2.03684391848E-002
+4.61836183618E+009, +4.55383924725E-002, -2.07751314392E-002
+4.61838183818E+009, +4.53521494379E-002, -2.10654592214E-002
+4.61840184018E+009, +4.51646880377E-002, -2.13773358688E-002
+4.61842184218E+009, +4.50467096581E-002, -2.16709417677E-002
+4.61844184418E+009, +4.49222872251E-002, -2.20756735010E-002
+4.61846184618E+009, +4.46740261968E-002, -2.23081963379E-002
+4.61848184818E+009, +4.43964723191E-002, -2.26989534660E-002
+4.61850185019E+009, +4.43755350867E-002, -2.29564512374E-002
+4.61852185219E+009, +4.42583756893E-002, -2.33574151961E-002
+4.61854185419E+009, +4.40415155748E-002, -2.36942748024E-002
+4.61856185619E+009, +4.38333456284E-002, -2.40455859747E-002
+4.61858185819E+009, +4.36740245615E-002, -2.43467746797E-002
+4.61860186019E+009, +4.34627795616E-002, -2.46188106742E-002
+4.61862186219E+009, +4.33229954427E-002, -2.49067205535E-002
+4.61864186419E+009, +4.30925173250E-002, -2.51619673131E-002
+4.61866186619E+009, +4.29449293895E-002, -2.54943290350E-002
+4.61868186819E+009, +4.27313096328E-002, -2.59121746184E-002
+4.61870187019E+009, +4.26716339052E-002, -2.60891018160E-002
+4.61872187219E+009, +4.23551319412E-002, -2.64524396315E-002
+4.61874187419E+009, +4.21860845910E-002, -2.67229492308E-002
+4.61876187619E+009, +4.20911763761E-002, -2.69453286666E-002
+4.61878187819E+009, +4.18511547965E-002, -2.74208400237E-002
+4.61880188019E+009, +4.15846659390E-002, -2.76592197232E-002
+4.61882188219E+009, +4.14013371331E-002, -2.79562374826E-002
+4.61884188419E+009, +4.11867012735E-002, -2.82297928580E-002
+4.61886188619E+009, +4.08833275800E-002, -2.85263658063E-002
+4.61888188819E+009, +4.07440819849E-002, -2.89314790463E-002
+4.61890189019E+009, +4.05729087735E-002, -2.91752487074E-002
+4.61892189219E+009, +4.03750610579E-002, -2.94050036844E-002
+4.61894189419E+009, +4.01501757904E-002, -2.97557579216E-002
+4.61896189619E+009, +3.98994800445E-002, -2.99583653415E-002
+4.61898189819E+009, +3.96641206427E-002, -3.02198799667E-002
+4.61900190019E+009, +3.95157866903E-002, -3.05314580231E-002
+4.61902190219E+009, +3.92579776558E-002, -3.08284149644E-002
+4.61904190419E+009, +3.90160558486E-002, -3.10665952975E-002
+4.61906190619E+009, +3.87492996438E-002, -3.14315713585E-002
+4.61908190819E+009, +3.85129616965E-002, -3.16870832487E-002
+4.61910191019E+009, +3.83157672312E-002, -3.19594880542E-002
+4.61912191219E+009, +3.81405520362E-002, -3.21675445148E-002
+4.61914191419E+009, +3.78869198906E-002, -3.24514016688E-002
+4.61916191619E+009, +3.76969341575E-002, -3.27836825484E-002
+4.61918191819E+009, +3.73732170072E-002, -3.30687588748E-002
+4.61920192019E+009, +3.70684658559E-002, -3.33317979141E-002
+4.61922192219E+009, +3.68944590854E-002, -3.36381484859E-002
+4.61924192419E+009, +3.67029749558E-002, -3.38755418366E-002
+4.61926192619E+009, +3.64539063158E-002, -3.40996469316E-002
+4.61928192819E+009, +3.62951436596E-002, -3.43963192108E-002
+4.61930193019E+009, +3.59533385288E-002, -3.46264812252E-002
+4.61932193219E+009, +3.56459682031E-002, -3.49779871151E-002
+4.61934193419E+009, +3.54154206889E-002, -3.51659239939E-002
+4.61936193619E+009, +3.52193125019E-002, -3.53904245835E-002
+4.61938193819E+009, +3.49524960571E-002, -3.56054654103E-002
+4.61940194019E+009, +3.46302885139E-002, -3.59441942226E-002
+4.61942194219E+009, +3.44200423084E-002, -3.62568878006E-002
+4.61944194419E+009, +3.41757615142E-002, -3.64121780063E-002
+4.61946194619E+009, +3.38454976661E-002, -3.66390611723E-002
+4.61948194819E+009, +3.35520784424E-002, -3.68725517988E-002
+4.61950195020E+009, +3.33905971679E-002, -3.71473002731E-002
+4.61952195220E+009, +3.30767602762E-002, -3.74200488398E-002
+4.61954195420E+009, +3.28056225031E-002, -3.76524530159E-002
+4.61956195620E+009, +3.25510473581E-002, -3.78924315030E-002
+4.61958195820E+009, +3.22699574075E-002, -3.80384703438E-002
+4.61960196020E+009, +3.19687155170E-002, -3.83026590720E-002
+4.61962196220E+009, +3.16528037011E-002, -3.86198222041E-002
+4.61964196420E+009, +3.13634511866E-002, -3.87918697377E-002
+4.61966196620E+009, +3.10997349250E-002, -3.89946727404E-002
+4.61968196820E+009, +3.08073576364E-002, -3.91737260602E-002
+4.61970197020E+009, +3.05489968941E-002, -3.94061108376E-002
+4.61972197220E+009, +3.02765762289E-002, -3.96234719666E-002
+4.61974197420E+009, +2.99867724942E-002, -3.98771870500E-002
+4.61976197620E+009, +2.96883757672E-002, -4.00787535024E-002
+4.61978197820E+009, +2.94057516434E-002, -4.03051443217E-002
+4.61980198020E+009, +2.91406281167E-002, -4.05622052302E-002
+4.61982198220E+009, +2.89111495623E-002, -4.07980631216E-002
+4.61984198420E+009, +2.86186423611E-002, -4.09469120590E-002
+4.61986198620E+009, +2.83463981509E-002, -4.10800088218E-002
+4.61988198820E+009, +2.79447051289E-002, -4.12785652863E-002
+4.61990199020E+009, +2.76226025048E-002, -4.15037276164E-002
+4.61992199220E+009, +2.73164638171E-002, -4.17058225092E-002
+4.61994199420E+009, +2.70167739740E-002, -4.19016298608E-002
+4.61996199620E+009, +2.66610813163E-002, -4.21497966276E-002
+4.61998199820E+009, +2.64749136371E-002, -4.23289425724E-002
+4.62000200020E+009, +2.61913197081E-002, -4.25202612767E-002
+4.62002200220E+009, +2.58290435865E-002, -4.27491303818E-002
+4.62004200420E+009, +2.55698480400E-002, -4.28978952378E-002
+4.62006200620E+009, +2.52009138392E-002, -4.30147422965E-002
+4.62008200820E+009, +2.49097385438E-002, -4.32624202564E-002
+4.62010201020E+009, +2.45709155109E-002, -4.34191686885E-002
+4.62012201220E+009, +2.42730795133E-002, -4.35358187776E-002
+4.62014201420E+009, +2.39782414333E-002, -4.36522491212E-002
+4.62016201620E+009, +2.35531325975E-002, -4.39011629201E-002
+4.62018201820E+009, +2.33155136721E-002, -4.41153149866E-002
+4.62020202020E+009, +2.30002328580E-002, -4.42545432867E-002
+4.62022202220E+009, +2.27266315987E-002, -4.44527024188E-002
+4.62024202420E+009, +2.23241239418E-002, -4.46226744931E-002
+4.62026202620E+009, +2.19914334860E-002, -4.47897040938E-002
+4.62028202820E+009, +2.16760413130E-002, -4.48855052124E-002
+4.62030203020E+009, +2.13268896777E-002, -4.50914743081E-002
+4.62032203220E+009, +2.10402868335E-002, -4.53024828588E-002
+4.62034203420E+009, +2.07571614018E-002, -4.53207422636E-002
+4.62036203620E+009, +2.03753169296E-002, -4.54726428391E-002
+4.62038203820E+009, +2.00326725445E-002, -4.56218058258E-002
+4.62040204020E+009, +1.97992755922E-002, -4.58320048670E-002
+4.62042204220E+009, +1.93859934719E-002, -4.59326469030E-002
+4.62044204420E+009, +1.90373464085E-002, -4.60014457013E-002
+4.62046204620E+009, +1.87332661110E-002, -4.61783511541E-002
+4.62048204820E+009, +1.83841647141E-002, -4.63263097789E-002
+4.62050205021E+009, +1.80184470760E-002, -4.65046291260E-002
+4.62052205221E+009, +1.77034053795E-002, -4.66281345902E-002
+4.62054205421E+009, +1.73633763460E-002, -4.67367650973E-002
+4.62056205621E+009, +1.70307190491E-002, -4.69122390209E-002
+4.62058205821E+009, +1.67811846751E-002, -4.69385536522E-002
+4.62060206021E+009, +1.64197623531E-002, -4.71313153785E-002
+4.62062206221E+009, +1.59939705450E-002, -4.71934033316E-002
+4.62064206421E+009, +1.56862972192E-002, -4.73374409017E-002
+4.62066206621E+009, +1.53365132424E-002, -4.74332163958E-002
+4.62068206821E+009, +1.49495320677E-002, -4.75905070234E-002
+4.62070207021E+009, +1.46776587794E-002, -4.76805791494E-002
+4.62072207221E+009, +1.43109516686E-002, -4.77230646012E-002
+4.62074207421E+009, +1.40308252533E-002, -4.79287220673E-002
+4.62076207621E+009, +1.36345003151E-002, -4.80279618028E-002
+4.62078207821E+009, +1.32912140162E-002, -4.80301977314E-002
+4.62080208021E+009, +1.29179208828E-002, -4.81920343130E-002
+4.62082208221E+009, +1.26292730489E-002, -4.83047139546E-002
+4.62084208421E+009, +1.22441343223E-002, -4.83468696037E-002
+4.62086208621E+009, +1.18533008628E-002, -4.84583475693E-002
+4.62088208821E+009, +1.15449459195E-002, -4.84761198124E-002
+4.62090209021E+009, +1.11642619919E-002, -4.85151671060E-002
+4.62092209221E+009, +1.07971329551E-002, -4.86650321406E-002
+4.62094209421E+009, +1.04918985385E-002, -4.87445855325E-002
+4.62096209621E+009, +1.01045843333E-002, -4.87869905937E-002
+4.62098209821E+009, +9.71921145917E-003, -4.89583600529E-002
+4.62100210021E+009, +9.41158277358E-003, -4.89500091089E-002
+4.62102210221E+009, +9.11658097763E-003, -4.89793661019E-002
+4.62104210421E+009, +8.73139474802E-003, -4.90429653602E-002
+4.62106210621E+009, +8.33609991820E-003, -4.91358892723E-002
+4.62108210821E+009, +8.05352244513E-003, -4.91427601503E-002
+4.62110211021E+009, +7.68978071613E-003, -4.92770647787E-002
+4.62112211221E+009, +7.26090803601E-003, -4.93186433147E-002
+4.62114211421E+009, +6.97966178063E-003, -4.93673212064E-002
+4.62116211621E+009, +6.56312752493E-003, -4.94236315913E-002
+4.62118211821E+009, +6.13738984912E-003, -4.94389402859E-002
+4.62120212021E+009, +5.85067840562E-003, -4.94912917808E-002
+4.62122212221E+009, +5.49105177693E-003, -4.95542192444E-002
+4.62124212421E+009, +5.13060268468E-003, -4.95660369161E-002
+4.62126212621E+009, +4.80936560215E-003, -4.96289293491E-002
+4.62128212821E+009, +4.45883023932E-003, -4.96628074732E-002
+4.62130213021E+009, +4.00229224599E-003, -4.96636079530E-002
+4.62132213221E+009, +3.75952406975E-003, -4.97063443092E-002
+4.62134213421E+009, +3.36794515702E-003, -4.97048110074E-002
+4.62136213621E+009, +2.96736465209E-003, -4.97410880576E-002
+4.62138213821E+009, +2.65009813447E-003, -4.97775207190E-002
+4.62140214021E+009, +2.27570264556E-003, -4.97570279561E-002
+4.62142214221E+009, +1.92694462641E-003, -4.98034475479E-002
+4.62144214421E+009, +1.53339503234E-003, -4.97913867708E-002
+4.62146214621E+009, +1.22405907715E-003, -4.98624175769E-002
+4.62148214821E+009, +8.52847063463E-004, -4.98760748959E-002
+4.62150215022E+009, +4.82193481022E-004, -4.98185742702E-002
+4.62152215222E+009, +1.45230763563E-004, -4.98007519122E-002
+4.62154215422E+009, -1.77141018518E-004, -4.98326962120E-002
+4.62156215622E+009, -6.19387621033E-004, -4.99308765118E-002
+4.62158215822E+009, -9.51806010991E-004, -4.98869229092E-002
+4.62160216022E+009, -1.25605172127E-003, -4.97920496435E-002
+4.62162216222E+009, -1.70205857761E-003, -4.97998646433E-002
+4.62164216422E+009, -1.93822464506E-003, -4.97741013639E-002
+4.62166216622E+009, -2.43790253280E-003, -4.97888483214E-002
+4.62168216822E+009, -2.70725366377E-003, -4.97523767150E-002
+4.62170217022E+009, -3.10459979005E-003, -4.97207317299E-002
+4.62172217222E+009, -3.54397323663E-003, -4.97340892681E-002
+4.62174217422E+009, -3.74671957879E-003, -4.96567942970E-002
+4.62176217622E+009, -4.14293992759E-003, -4.96100739124E-002
+4.62178217822E+009, -4.58626619683E-003, -4.96166402255E-002
+4.62180218022E+009, -4.88895657913E-003, -4.95330757989E-002
+4.62182218222E+009, -5.22225773522E-003, -4.95381303013E-002
+4.62184218422E+009, -5.62996608494E-003, -4.95252668716E-002
+4.62186218622E+009, -5.94130876045E-003, -4.94620662608E-002
+4.62188218822E+009, -6.22398574748E-003, -4.94302367364E-002
+4.62190219022E+009, -6.65976585464E-003, -4.94342606613E-002
+4.62192219222E+009, -7.01116577904E-003, -4.93307132665E-002
+4.62194219422E+009, -7.46523847985E-003, -4.92727542476E-002
+4.62196219622E+009, -7.68186817356E-003, -4.91983087266E-002
+4.62198219822E+009, -8.02696573132E-003, -4.91637631739E-002
+4.62200220022E+009, -8.47255010795E-003, -4.91013354255E-002
+4.62202220222E+009, -8.82873660054E-003, -4.90488960482E-002
+4.62204220422E+009, -9.18941024791E-003, -4.89475502575E-002
+4.62206220622E+009, -9.50429787569E-003, -4.88195960894E-002
+4.62208220822E+009, -9.80857803555E-003, -4.88098587942E-002
+4.62210221022E+009, -1.01735473139E-002, -4.87292454999E-002
+4.62212221222E+009, -1.05095643736E-002, -4.86631703159E-002
+4.62214221422E+009, -1.10199695947E-002, -4.86690291979E-002
+4.62216221622E+009, -1.11787397749E-002, -4.85548232630E-002
+4.62218221822E+009, -1.16080804122E-002, -4.84213403873E-002
+4.62220222022E+009, -1.20446317280E-002, -4.83062226751E-002
+4.62222222222E+009, -1.23051250326E-002, -4.82142272295E-002
+4.62224222422E+009, -1.26505673108E-002, -4.81708457639E-002
+4.62226222622E+009, -1.30174872620E-002, -4.80483130202E-002
+4.62228222822E+009, -1.33452665040E-002, -4.79900956068E-002
+4.62230223022E+009, -1.37111918189E-002, -4.78597125798E-002
+4.62232223222E+009, -1.40656676264E-002, -4.78157452867E-002
+4.62234223422E+009, -1.43691079781E-002, -4.77050882392E-002
+4.62236223622E+009, -1.47299663100E-002, -4.76063884484E-002
+4.62238223822E+009, -1.50862888581E-002, -4.75161720077E-002
+4.62240224022E+009, -1.53786895121E-002, -4.73572422949E-002
+4.62242224222E+009, -1.57611958364E-002, -4.72762746141E-002
+4.62244224422E+009, -1.61051641615E-002, -4.70538628407E-002
+4.62246224622E+009, -1.65624845562E-002, -4.70383939288E-002
+4.62248224822E+009, -1.67291672385E-002, -4.68999613949E-002
+4.62250225023E+009, -1.70787144571E-002, -4.67111443664E-002
+4.62252225223E+009, -1.73841889118E-002, -4.66294116389E-002
+4.62254225423E+009, -1.78301737369E-002, -4.64822733692E-002
+4.62256225623E+009, -1.80145780232E-002, -4.64107552874E-002
+4.62258225823E+009, -1.83791572851E-002, -4.62386840109E-002
+4.62260226023E+009, -1.87542201407E-002, -4.60722656311E-002
+4.62262226223E+009, -1.90627904152E-002, -4.59557768091E-002
+4.62264226423E+009, -1.94390954876E-002, -4.58682562575E-002
+4.62266226623E+009, -1.97174185131E-002, -4.56944138489E-002
+4.62268226823E+009, -2.01301097222E-002, -4.55859286913E-002
+4.62270227023E+009, -2.03434780157E-002, -4.54530661704E-002
+4.62272227223E+009, -2.06955151094E-002, -4.53069633869E-002
+4.62274227423E+009, -2.10932195247E-002, -4.51231901149E-002
+4.62276227623E+009, -2.14269228625E-002, -4.49839930344E-002
+4.62278227823E+009, -2.17502996151E-002, -4.47791669132E-002
+4.62280228023E+009, -2.19986198060E-002, -4.46652398561E-002
+4.62282228223E+009, -2.23552042500E-002, -4.44211036773E-002
+4.62284228423E+009, -2.26235952028E-002, -4.42977793048E-002
+4.62286228623E+009, -2.29318704329E-002, -4.41806897414E-002
+4.62288228823E+009, -2.34149288462E-002, -4.38879293167E-002
+4.62290229023E+009, -2.36855553650E-002, -4.38784282426E-002
+4.62292229223E+009, -2.39550390153E-002, -4.36402873971E-002
+4.62294229423E+009, -2.42449468570E-002, -4.33778919115E-002
+4.62296229623E+009, -2.45628352656E-002, -4.33018672761E-002
+4.62298229823E+009, -2.49153731497E-002, -4.31738628046E-002
+4.62300230023E+009, -2.52094695700E-002, -4.28821325751E-002
+4.62302230223E+009, -2.55284726169E-002, -4.27704454964E-002
+4.62304230423E+009, -2.58389167804E-002, -4.25942327781E-002
+4.62306230623E+009, -2.60999685154E-002, -4.23686925449E-002
+4.62308230823E+009, -2.64813376135E-002, -4.21774317626E-002
+4.62310231023E+009, -2.66767470640E-002, -4.20296452208E-002
+4.62312231223E+009, -2.71199338761E-002, -4.18071001676E-002
+4.62314231423E+009, -2.73300837669E-002, -4.15667135577E-002
+4.62316231623E+009, -2.77220943641E-002, -4.14374533816E-002
+4.62318231823E+009, -2.79438255329E-002, -4.11958741298E-002
+4.62320232023E+009, -2.82133424263E-002, -4.10080761333E-002
+4.62322232223E+009, -2.85546514171E-002, -4.07315790679E-002
+4.62324232423E+009, -2.87353586516E-002, -4.05850225635E-002
+4.62326232623E+009, -2.91499352692E-002, -4.03881265282E-002
+4.62328232823E+009, -2.93375717333E-002, -4.02248389699E-002
+4.62330233023E+009, -2.96431563326E-002, -3.99479458514E-002
+4.62332233223E+009, -2.99158736154E-002, -3.97686623396E-002
+4.62334233423E+009, -3.02322215502E-002, -3.94710908109E-002
+4.62336233623E+009, -3.05765833811E-002, -3.93384478573E-002
+4.62338233823E+009, -3.08234157468E-002, -3.90616806075E-002
+4.62340234023E+009, -3.10580359205E-002, -3.88723996003E-002
+4.62342234223E+009, -3.14432009972E-002, -3.87010171047E-002
+4.62344234423E+009, -3.16882934144E-002, -3.84378433211E-002
+4.62346234623E+009, -3.19906588050E-002, -3.81785346412E-002
+4.62348234823E+009, -3.22034854663E-002, -3.79561429950E-002
+4.62350235024E+009, -3.24872756264E-002, -3.77191189759E-002
+4.62352235224E+009, -3.27646910575E-002, -3.73914225951E-002
+4.62354235424E+009, -3.29731507506E-002, -3.73184227577E-002
+4.62356235624E+009, -3.33305518565E-002, -3.69705602261E-002
+4.62358235824E+009, -3.35765533879E-002, -3.67941173662E-002
+4.62360236024E+009, -3.37711133907E-002, -3.65588494303E-002
+4.62362236224E+009, -3.40897951010E-002, -3.62310266155E-002
+4.62364236424E+009, -3.42864577292E-002, -3.60021370805E-002
+4.62366236624E+009, -3.45364995151E-002, -3.57368376943E-002
+4.62368236824E+009, -3.48392390351E-002, -3.55359088623E-002
+4.62370237024E+009, -3.50046559618E-002, -3.52544096662E-002
+4.62372237224E+009, -3.53781614400E-002, -3.50288811239E-002
+4.62374237424E+009, -3.56346816303E-002, -3.47871960060E-002
+4.62376237624E+009, -3.58723556557E-002, -3.45285681312E-002
+4.62378237824E+009, -3.60934260451E-002, -3.43219594484E-002
+4.62380238024E+009, -3.63509574091E-002, -3.40030913616E-002
+4.62382238224E+009, -3.66525704957E-002, -3.37413336758E-002
+4.62384238424E+009, -3.68122293797E-002, -3.34786407408E-002
+4.62386238624E+009, -3.70418543759E-002, -3.32210022015E-002
+4.62388238824E+009, -3.73128174817E-002, -3.28796067877E-002
+4.62390239024E+009, -3.75382125935E-002, -3.26609698081E-002
+4.62392239224E+009, -3.77754050450E-002, -3.24298224722E-002
+4.62394239424E+009, -3.80139736046E-002, -3.21469929279E-002
+4.62396239624E+009, -3.82851696592E-002, -3.18473707946E-002
+4.62398239824E+009, -3.85043373496E-002, -3.15152870499E-002
+4.62400240024E+009, -3.87086245874E-002, -3.13138443584E-002
+4.62402240224E+009, -3.89149161335E-002, -3.10325732334E-002
+4.62404240424E+009, -3.91098075161E-002, -3.07564481945E-002
+4.62406240624E+009, -3.93704223799E-002, -3.03862359428E-002
+4.62408240824E+009, -3.95797836775E-002, -3.01037307329E-002
+4.62410241024E+009, -3.97844657015E-002, -2.98733594449E-002
+4.62412241224E+009, -3.99401546928E-002, -2.95192714297E-002
+4.62414241424E+009, -4.01920476976E-002, -2.93038168639E-002
+4.62416241624E+009, -4.04103807144E-002, -2.90038138225E-002
+4.62418241824E+009, -4.06012503329E-002, -2.87560025561E-002
+4.62420242024E+009, -4.08067685077E-002, -2.84374405447E-002
+4.62422242224E+009, -4.10143956874E-002, -2.80887611051E-002
+4.62424242424E+009, -4.12720573550E-002, -2.77629687318E-002
+4.62426242624E+009, -4.14908953348E-002, -2.75596631343E-002
+4.62428242824E+009, -4.17906083234E-002, -2.71939463650E-002
+4.62430243024E+009, -4.18721471873E-002, -2.69523373618E-002
+4.62432243224E+009, -4.20784385998E-002, -2.65678326227E-002
+4.62434243424E+009, -4.21816209326E-002, -2.63085328162E-002
+4.62436243624E+009, -4.23733474772E-002, -2.59907105164E-002
+4.62438243824E+009, -4.25804225842E-002, -2.58388767442E-002
+4.62440244024E+009, -4.28163487850E-002, -2.53779092266E-002
+4.62442244224E+009, -4.29853710991E-002, -2.51302377246E-002
+4.62444244424E+009, -4.32368304169E-002, -2.48080097211E-002
+4.62446244624E+009, -4.33243350522E-002, -2.44876927262E-002
+4.62448244824E+009, -4.34595958652E-002, -2.40837916963E-002
+4.62450245025E+009, -4.36886108249E-002, -2.38160239928E-002
+4.62452245225E+009, -4.38994536941E-002, -2.34501197483E-002
+4.62454245425E+009, -4.39775688331E-002, -2.31781713684E-002
+4.62456245625E+009, -4.41521015871E-002, -2.29360849805E-002
+4.62458245825E+009, -4.43340337207E-002, -2.26037206189E-002
+4.62460246025E+009, -4.44689936432E-002, -2.21772449207E-002
+4.62462246225E+009, -4.46212870543E-002, -2.19495954224E-002
+4.62464246425E+009, -4.48754330038E-002, -2.16129200246E-002
+4.62466246625E+009, -4.49422876307E-002, -2.12815183278E-002
+4.62468246825E+009, -4.51740640666E-002, -2.10550709095E-002
+4.62470247025E+009, -4.53086306417E-002, -2.06040968727E-002
+4.62472247225E+009, -4.54065834131E-002, -2.03168427363E-002
+4.62474247425E+009, -4.55131315483E-002, -1.99748507279E-002
+4.62476247625E+009, -4.57081056054E-002, -1.96120185744E-002
+4.62478247825E+009, -4.59001961450E-002, -1.93081474159E-002
+4.62480248025E+009, -4.60377612409E-002, -1.89125289697E-002
+4.62482248225E+009, -4.61470506712E-002, -1.86500239389E-002
+4.62484248425E+009, -4.62209859194E-002, -1.82942670959E-002
+4.62486248625E+009, -4.63620952866E-002, -1.80023052115E-002
+4.62488248825E+009, -4.65463551992E-002, -1.76483088643E-002
+4.62490249025E+009, -4.66367196284E-002, -1.72790145015E-002
+4.62492249225E+009, -4.68365892853E-002, -1.69707569609E-002
+4.62494249425E+009, -4.69179256283E-002, -1.67027878773E-002
+4.62496249625E+009, -4.69950657587E-002, -1.63311313461E-002
+4.62498249825E+009, -4.71380302739E-002, -1.59697265696E-002
+4.62500250025E+009, -4.72970604223E-002, -1.56578099058E-002
+4.62502250225E+009, -4.73608108826E-002, -1.52339668185E-002
+4.62504250425E+009, -4.75159248384E-002, -1.49097969533E-002
+4.62506250625E+009, -4.76050571704E-002, -1.46225736535E-002
+4.62508250825E+009, -4.76445349715E-002, -1.41984849939E-002
+4.62510251025E+009, -4.77365209542E-002, -1.39432110036E-002
+4.62512251225E+009, -4.78503737203E-002, -1.34741703093E-002
+4.62514251425E+009, -4.79788705988E-002, -1.32213477960E-002
+4.62516251625E+009, -4.80975741277E-002, -1.29262473642E-002
+4.62518251825E+009, -4.80692883960E-002, -1.25209692128E-002
+4.62520252025E+009, -4.81783238387E-002, -1.21818651302E-002
+4.62522252225E+009, -4.83014006957E-002, -1.18277890550E-002
+4.62524252425E+009, -4.83943863658E-002, -1.14525246781E-002
+4.62526252625E+009, -4.84484141431E-002, -1.11948284119E-002
+4.62528252825E+009, -4.85511471257E-002, -1.07852523644E-002
+4.62530253025E+009, -4.86361259233E-002, -1.04122160471E-002
+4.62532253225E+009, -4.87452240485E-002, -1.00679250218E-002
+4.62534253425E+009, -4.87558191252E-002, -9.76597857304E-003
+4.62536253625E+009, -4.89155980524E-002, -9.41128168482E-003
+4.62538253825E+009, -4.89519014550E-002, -9.03376834876E-003
+4.62540254025E+009, -4.89978011295E-002, -8.70273581412E-003
+4.62542254225E+009, -4.89776736116E-002, -8.30433021531E-003
+4.62544254425E+009, -4.91052292085E-002, -7.93175874158E-003
+4.62546254625E+009, -4.91630881924E-002, -7.58215583481E-003
+4.62548254825E+009, -4.92824893835E-002, -7.24299399243E-003
+4.62550255026E+009, -4.92355213846E-002, -6.95264992041E-003
+4.62552255226E+009, -4.93120646759E-002, -6.57763307053E-003
+4.62554255426E+009, -4.92925097749E-002, -6.25012732553E-003
+4.62556255626E+009, -4.94028695490E-002, -5.79385483797E-003
+4.62558255826E+009, -4.94806955409E-002, -5.46437905653E-003
+4.62560256026E+009, -4.93991844617E-002, -5.13855160065E-003
