"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.26902690269E+009, +4.90046802266E-002, -1.40290945680E-002
+4.26912691269E+009, +4.84525188512E-002, -1.59232650342E-002
+4.26922692269E+009, +4.77643697746E-002, -1.76524225830E-002
+4.26932693269E+009, +4.71277475679E-002, -1.93875293702E-002
+4.26942694269E+009, +4.63014017436E-002, -2.11523609880E-002
+4.26952695270E+009, +4.54990973887E-002, -2.28970157595E-002
+4.26962696270E+009, +4.45871693205E-002, -2.45387515681E-002
+4.26972697270E+009, +4.36247504084E-002, -2.63121330514E-002
+4.26982698270E+009, +4.25466057922E-002, -2.77849441121E-002
+4.26992699270E+009, +4.15122199563E-002, -2.93831237504E-002
+4.27002700270E+009, +4.03236724161E-002, -3.09471848628E-002
+4.27012701270E+009, +3.90589273720E-002, -3.24545394348E-002
+4.27022702270E+009, +3.77700174470E-002, -3.38871615607E-002
+4.27032703270E+009, +3.63795060778E-002, -3.53837232758E-002
+4.27042704270E+009, +3.49504915793E-002, -3.67332355490E-002
+4.27052705271E+009, +3.34217184484E-002, -3.80925894881E-002
+4.27062706271E+009, +3.18948617827E-002, -3.94208422484E-002
+4.27072707271E+009, +3.02062107845E-002, -4.06751361196E-002
+4.27082708271E+009, +2.84331521925E-002, -4.18538972494E-002
+4.27092709271E+009, +2.65774695620E-002, -4.29599170172E-002
+4.27102710271E+009, +2.46834586487E-002, -4.40727450237E-002
+4.27112711271E+009, +2.25661434407E-002, -4.50960094844E-002
+4.27122712271E+009, +2.02531995901E-002, -4.60677002608E-002
+4.27132713271E+009, +1.76422144579E-002, -4.68870730888E-002
+4.27142714271E+009, +1.45864423350E-002, -4.76845163659E-002
+4.27152715272E+009, +1.07896969742E-002, -4.81625556885E-002
+4.27162716272E+009, +5.32908199203E-003, -4.75695425027E-002
+4.27172717272E+009, -4.40303124631E-003, -4.26778161415E-002
+4.27182718272E+009, -1.12165556001E-003, -1.17487008767E-002
+4.27192719272E+009, +2.74368792620E-002, -3.28493894541E-002
+4.27202720272E+009, +2.03485013097E-002, -4.41248479309E-002
+4.27212721272E+009, +1.48869511424E-002, -4.75291282329E-002
+4.27222722272E+009, +1.03131857105E-002, -4.90890532802E-002
+4.27232723272E+009, +6.28911575489E-003, -4.97610424954E-002
+4.27242724272E+009, +1.80365863363E-003, -4.98237308090E-002
+4.27252725273E+009, -4.38890216489E-003, -4.84123076825E-002
+4.27262726273E+009, -1.30845939666E-002, -3.71627901536E-002
+4.27272727273E+009, +1.27802391847E-002, -2.47853022248E-002
+4.27282728273E+009, +1.08824931198E-002, -4.57838324303E-002
+4.27292729273E+009, +4.42698954160E-003, -4.91297474915E-002
+4.27302730273E+009, +2.54916009414E-004, -4.98890261763E-002
+4.27312731273E+009, -2.98126178804E-003, -5.01427572933E-002
+4.27322732273E+009, -5.82896627013E-003, -4.99416863798E-002
+4.27332733273E+009, -8.32182006614E-003, -4.96476781735E-002
+4.27342734273E+009, -1.07278545453E-002, -4.91783597837E-002
+4.27352735274E+009, -1.30655695824E-002, -4.86683661420E-002
+4.27362736274E+009, -1.53141039108E-002, -4.80656176287E-002
+4.27372737274E+009, -1.74526739150E-002, -4.73414132380E-002
+4.27382738274E+009, -1.95377329639E-002, -4.64294090120E-002
+4.27392739274E+009, -2.16738430211E-002, -4.55419766084E-002
+4.27402740274E+009, -2.38124074998E-002, -4.45135146974E-002
+4.27412741274E+009, -2.59095857944E-002, -4.31094289782E-002
+4.27422742274E+009, -2.80834068964E-002, -4.16127028677E-002
+4.27432743274E+009, -3.02618696759E-002, -3.96736025040E-002
+4.27442744274E+009, -3.27100922764E-002, -3.71005127386E-002
+4.27452745275E+009, -3.53928369417E-002, -3.26705994247E-002
+4.27462746275E+009, -3.56159208445E-002, -2.24527975860E-002
+4.27472747275E+009, -1.39062561224E-002, -1.81636540463E-002
+4.27482748275E+009, -1.85098368605E-002, -4.00106950316E-002
+4.27492749275E+009, -2.75987110454E-002, -3.99208567044E-002
+4.27502750275E+009, -3.18503915812E-002, -3.79676384099E-002
+4.27512751275E+009, -3.46426911697E-002, -3.59295122260E-002
+4.27522752275E+009, -3.67863994022E-002, -3.40096846223E-002
+4.27532753275E+009, -3.85835102018E-002, -3.21526705761E-002
+4.27542754275E+009, -4.01374010866E-002, -3.03350577711E-002
+4.27552755276E+009, -4.15399337038E-002, -2.85140202633E-002
+4.27562756276E+009, -4.27628585078E-002, -2.65978502589E-002
+4.27572757276E+009, -4.38537404657E-002, -2.47964544195E-002
+4.27582758276E+009, -4.48781456057E-002, -2.28460433564E-002
+4.27592759276E+009, -4.57575022375E-002, -2.08378067426E-002
+4.27602760276E+009, -4.67070071795E-002, -1.88066271111E-002
+4.27612761276E+009, -4.73999029827E-002, -1.68480015368E-002
+4.27622762276E+009, -4.80981417024E-002, -1.47622380318E-002
+4.27632763276E+009, -4.87306464093E-002, -1.26244184786E-002
+4.27642764276E+009, -4.92193791168E-002, -1.03024769705E-002
+4.27652765277E+009, -4.96957810510E-002, -7.93318108438E-003
+4.27662766277E+009, -4.99079321009E-002, -5.41079315953E-003
+4.27672767277E+009, -4.98593912882E-002, -2.59247490562E-003
+4.27682768277E+009, -4.96497749909E-002, +8.81304924231E-004
+4.27692769277E+009, -4.85210701197E-002, +5.24323124588E-003
+4.27702770277E+009, -4.38683422077E-002, +1.19941976721E-002
+4.27712771277E+009, -2.44614262109E-002, +9.67300221036E-003
+4.27722772277E+009, -3.57565593030E-002, -1.40952461238E-002
+4.27732773277E+009, -4.73407978283E-002, -6.26064201021E-003
+4.27742774277E+009, -4.93040464600E-002, -5.80169994900E-004
+4.27752775278E+009, -4.96722147923E-002, +3.43221282135E-003
+4.27762776278E+009, -4.95076548482E-002, +6.67356643718E-003
+4.27772777278E+009, -4.91970802412E-002, +9.60961480307E-003
+4.27782778278E+009, -4.85855470297E-002, +1.24204624112E-002
+4.27792779278E+009, -4.77736335796E-002, +1.51320661052E-002
+4.27802780278E+009, -4.67191232678E-002, +1.79599921084E-002
+4.27812781278E+009, -4.54024040522E-002, +2.09158168741E-002
+4.27822782278E+009, -4.31107286685E-002, +2.42569579398E-002
+4.27832783278E+009, -3.88052591270E-002, +2.85904687302E-002
+4.27842784278E+009, -2.65976726900E-002, +3.12546259197E-002
+4.27852785279E+009, -1.73620297132E-002, +6.95377299324E-003
+4.27862786279E+009, -4.20974024551E-002, +6.53166112898E-003
+4.27872787279E+009, -4.48995761921E-002, +1.62420769027E-002
+4.27882788279E+009, -4.40597029426E-002, +2.15079464639E-002
+4.27892789279E+009, -4.27219948313E-002, +2.49961597695E-002
+4.27902790279E+009, -4.14368399166E-002, +2.77610059383E-002
+4.27912791279E+009, -3.98442137522E-002, +3.00616009229E-002
+4.27922792279E+009, -3.82900332035E-002, +3.21992483971E-002
+4.27932793279E+009, -3.66490121834E-002, +3.41585170086E-002
+4.27942794279E+009, -3.48576815959E-002, +3.59290676536E-002
+4.27952795280E+009, -3.30767525844E-002, +3.77353052091E-002
+4.27962796280E+009, -3.09897478316E-002, +3.93194997396E-002
+4.27972797280E+009, -2.86661977951E-002, +4.09971117275E-002
+4.27982798280E+009, -2.58533046140E-002, +4.26286998880E-002
+4.27992799280E+009, -2.19705414225E-002, +4.43152367757E-002
+4.28002800280E+009, -1.51855271350E-002, +4.52362643421E-002
+4.28012801280E+009, -2.01945213785E-003, +3.44512134246E-002
+4.28022802280E+009, -2.58714304752E-002, +1.69743181348E-002
+4.28032803280E+009, -3.04673408407E-002, +3.54567631251E-002
+4.28042804280E+009, -2.64540234061E-002, +4.10877390061E-002
+4.28052805281E+009, -2.32357258681E-002, +4.37000030375E-002
+4.28062806281E+009, -2.04581239376E-002, +4.52724571470E-002
+4.28072807281E+009, -1.80117085974E-002, +4.65372589706E-002
+4.28082808281E+009, -1.56585412126E-002, +4.74790661163E-002
+4.28092809281E+009, -1.34124853495E-002, +4.82389098233E-002
+4.28102810281E+009, -1.11142781678E-002, +4.87830509086E-002
+4.28112811281E+009, -8.90106355206E-003, +4.93486045547E-002
+4.28122812281E+009, -6.62451183386E-003, +4.97087414776E-002
+4.28132813281E+009, -4.33244569819E-003, +4.99814681797E-002
+4.28142814281E+009, -2.07505356614E-003, +5.01006125342E-002
+4.28152815282E+009, +1.76591078192E-004, +5.01566441619E-002
+4.28162816282E+009, +2.80406538040E-003, +4.99292837877E-002
+4.28172817282E+009, +5.42527133192E-003, +4.96281776604E-002
+4.28182818282E+009, +8.45251390914E-003, +4.90955321843E-002
+4.28192819282E+009, +1.21291874727E-002, +4.77344898097E-002
+4.28202820282E+009, +1.74039363766E-002, +4.42535583015E-002
+4.28212821282E+009, +2.01996342389E-002, +2.97055900835E-002
+4.28222822282E+009, -6.52590155973E-003, +3.06421611310E-002
+4.28232823282E+009, +1.10131373480E-003, +4.67948618613E-002
+4.28242824282E+009, +7.61472277521E-003, +4.83287522805E-002
+4.28252825283E+009, +1.16073168350E-002, +4.81718898242E-002
+4.28262826283E+009, +1.46453361073E-002, +4.76980399370E-002
+4.28272827283E+009, +1.72568290945E-002, +4.68909920485E-002
+4.28282828283E+009, +1.95832720513E-002, +4.60277086449E-002
+4.28292829283E+009, +2.17380235394E-002, +4.50666633806E-002
+4.28302830283E+009, +2.38569861962E-002, +4.40467455997E-002
+4.28312831283E+009, +2.59453593774E-002, +4.28965414385E-002
+4.28322832283E+009, +2.79428754903E-002, +4.16782502367E-002
+4.28332833283E+009, +2.99063850854E-002, +4.03013929799E-002
+4.28342834283E+009, +3.17728918964E-002, +3.86903731549E-002
+4.28352835284E+009, +3.38295505959E-002, +3.68797875520E-002
+4.28362836284E+009, +3.58420394644E-002, +3.46356169331E-002
+4.28372837284E+009, +3.81236652173E-002, +3.12823925042E-002
+4.28382838284E+009, +4.01861120132E-002, +2.47573085810E-002
+4.28392839284E+009, +2.93305514235E-002, +1.14257320934E-002
+4.28402840284E+009, +1.75824466286E-002, +3.48178939945E-002
+4.28412841284E+009, +3.11545177880E-002, +3.65104963221E-002
+4.28422842284E+009, +3.59279988702E-002, +3.37669418268E-002
+4.28432843284E+009, +3.86066708279E-002, +3.14314001931E-002
+4.28442844284E+009, +4.04220993252E-002, +2.92441000617E-002
+4.28452845285E+009, +4.19994421165E-002, +2.72893973744E-002
+4.28462846285E+009, +4.32760158252E-002, +2.52422780082E-002
+4.28472847285E+009, +4.45284248026E-002, +2.33244297381E-002
+4.28482848285E+009, +4.54244343275E-002, +2.12813334341E-002
+4.28492849285E+009, +4.63522163137E-002, +1.93698110061E-002
+4.28502850285E+009, +4.72300363179E-002, +1.73455672973E-002
+4.28512851285E+009, +4.78899163466E-002, +1.54138802854E-002
+4.28522852285E+009, +4.85171593694E-002, +1.33747280988E-002
+4.28532853285E+009, +4.89546704947E-002, +1.11942885624E-002
+4.28542854285E+009, +4.93940012095E-002, +9.12259125998E-003
+4.28552855286E+009, +4.97746493664E-002, +6.92267964120E-003
+4.28562856286E+009, +4.99437798571E-002, +4.58323264245E-003
+4.28572857286E+009, +5.01195135189E-002, +2.11884273288E-003
+4.28582858286E+009, +5.00245499642E-002, -5.04942705664E-004
+4.28592859286E+009, +4.97574600164E-002, -3.47428825289E-003
+4.28602860286E+009, +4.86814123191E-002, -7.57960835573E-003
+4.28612861286E+009, +4.46931372783E-002, -1.38706095507E-002
+4.28622862286E+009, +2.50967993093E-002, -1.19813699212E-002
+4.28632863286E+009, +4.05615415060E-002, +1.11030895301E-002
+4.28642864286E+009, +4.87108121336E-002, +1.20524919822E-003
+4.28652865287E+009, +4.95935827137E-002, -3.98490897318E-003
+4.28662866287E+009, +4.94515136632E-002, -7.47089704275E-003
+4.28672867287E+009, +4.91119425033E-002, -1.02803057967E-002
+4.28682868287E+009, +4.86286273495E-002, -1.28572180650E-002
+4.28692869287E+009, +4.80433849808E-002, -1.51040410470E-002
+4.28702870287E+009, +4.72855974792E-002, -1.72162987717E-002
+4.28712871287E+009, +4.64983648908E-002, -1.92346031095E-002
+4.28722872287E+009, +4.56485386242E-002, -2.13341914539E-002
+4.28732873287E+009, +4.47369566800E-002, -2.32263835966E-002
+4.28742874287E+009, +4.36993535664E-002, -2.50765312840E-002
+4.28752875288E+009, +4.25827958900E-002, -2.68475550417E-002
+4.28762876288E+009, +4.14212845548E-002, -2.86935330808E-002
+4.28772877288E+009, +4.00871629265E-002, -3.04283793294E-002
+4.28782878288E+009, +3.87208005219E-002, -3.20588902629E-002
+4.28792879288E+009, +3.71502108507E-002, -3.38484599025E-002
+4.28802880288E+009, +3.53849454187E-002, -3.56048650306E-002
+4.28812881288E+009, +3.34779356053E-002, -3.71279015989E-002
+4.28822882288E+009, +3.09747061987E-002, -3.89483013640E-002
+4.28832883288E+009, +2.76505439830E-002, -4.08009597423E-002
+4.28842884288E+009, +2.16192593640E-002, -4.20578961887E-002
+4.28852885289E+009, +9.64438037349E-003, -3.31761310186E-002
+4.28862886289E+009, +3.07122375262E-002, -1.72615685797E-002
+4.28872887289E+009, +3.45781630299E-002, -3.36577052055E-002
+4.28882888289E+009, +3.11578898750E-002, -3.88961514282E-002
+4.28892889289E+009, +2.82704199707E-002, -4.15385820604E-002
+4.28902890289E+009, +2.57959874159E-002, -4.33415838544E-002
+4.28912891289E+009, +2.35374095538E-002, -4.47240309639E-002
+4.28922892289E+009, +2.13305856111E-002, -4.58420321254E-002
+4.28932893289E+009, +1.91452781765E-002, -4.67563282166E-002
+4.28942894289E+009, +1.71435232762E-002, -4.75557449427E-002
+4.28952895290E+009, +1.49582916292E-002, -4.82608535527E-002
+4.28962896290E+009, +1.28058293003E-002, -4.88658408345E-002
+4.28972897290E+009, +1.06535226726E-002, -4.93835559493E-002
+4.28982898290E+009, +8.54052057940E-003, -4.97733207938E-002
+4.28992899290E+009, +6.23645619456E-003, -5.01191070697E-002
+4.29002900290E+009, +3.91155055531E-003, -5.02829683310E-002
+4.29012901290E+009, +1.41900558177E-003, -5.02495924728E-002
+4.29022902290E+009, -1.21363352477E-003, -5.01667346805E-002
+4.29032903290E+009, -4.14304559094E-003, -4.97488790374E-002
+4.29042904290E+009, -7.51922599215E-003, -4.88566390080E-002
+4.29052905291E+009, -1.23443967659E-002, -4.62988259172E-002
+4.29062906291E+009, -1.76076967737E-002, -3.65521732473E-002
+4.29072907291E+009, +2.62428312103E-003, -2.39939867037E-002
+4.29082908291E+009, +5.18776101177E-003, -4.58326775317E-002
+4.29092909291E+009, -2.52856878681E-003, -4.94027300392E-002
+4.29102910291E+009, -7.14965495109E-003, -4.97452804917E-002
+4.29112911291E+009, -1.05764726430E-002, -4.94028313563E-002
+4.29122912291E+009, -1.34406042992E-002, -4.87987655206E-002
+4.29132913291E+009, -1.59635092922E-002, -4.80974090578E-002
+4.29142914291E+009, -1.83748306275E-002, -4.73259245946E-002
+4.29152915292E+009, -2.05476371486E-002, -4.62892368395E-002
+4.29162916292E+009, -2.27046769782E-002, -4.51701671812E-002
+4.29172917292E+009, -2.49644556593E-002, -4.40901314671E-002
+4.29182918292E+009, -2.71247387185E-002, -4.26203313109E-002
+4.29192919292E+009, -2.92753379694E-002, -4.11878898897E-002
+4.29202920292E+009, -3.15902793838E-002, -3.91766186055E-002
+4.29212921292E+009, -3.39515612381E-002, -3.66197057302E-002
+4.29222922292E+009, -3.65590503064E-002, -3.25310932802E-002
+4.29232923292E+009, -3.83152153577E-002, -2.33333400571E-002
+4.29242924292E+009, -1.83872542630E-002, -1.16625518428E-002
+4.29252925293E+009, -1.60124215101E-002, -4.04199955484E-002
+4.29262926293E+009, -2.84504028667E-002, -4.03200577303E-002
+4.29272927293E+009, -3.33877769116E-002, -3.76653826128E-002
+4.29282928293E+009, -3.64003150636E-002, -3.52493437828E-002
+4.29292929293E+009, -3.85635279937E-002, -3.29328963321E-002
+4.29302930293E+009, -4.03922635850E-002, -3.08286466173E-002
+4.29312931293E+009, -4.19367270963E-002, -2.87110726034E-002
+4.29322932293E+009, -4.33704122418E-002, -2.65114943437E-002
+4.29332933293E+009, -4.46020699647E-002, -2.42543090281E-002
+4.29342934293E+009, -4.57644416689E-002, -2.19498354508E-002
+4.29352935294E+009, -4.68160056730E-002, -1.92941668742E-002
+4.29362936294E+009, -4.77917898285E-002, -1.63407450164E-002
+4.29372937294E+009, -4.83412710902E-002, -1.25169895541E-002
+4.29382938294E+009, -4.79795159276E-002, -6.47943568550E-003
+4.29392939294E+009, -3.78223138709E-002, +3.85419888672E-003
+4.29402940294E+009, -2.20131017670E-002, -2.10382710596E-002
+4.29412941294E+009, -4.27161804866E-002, -2.23014084848E-002
+4.29422942294E+009, -4.74240701834E-002, -1.66669290415E-002
+4.29432943294E+009, -4.91267062877E-002, -1.27990930830E-002
+4.29442944294E+009, -4.99986974313E-002, -9.72006191727E-003
+4.29452945295E+009, -5.05282066449E-002, -6.98021046963E-003
+4.29462946295E+009, -5.09288050971E-002, -4.49588727435E-003
+4.29472947295E+009, -5.10411412750E-002, -2.07931668908E-003
+4.29482948295E+009, -5.11125281845E-002, +2.60292433206E-004
+4.29492949295E+009, -5.11177376311E-002, +2.50676644859E-003
+4.29502950295E+009, -5.08927550122E-002, +4.68599740576E-003
+4.29512951295E+009, -5.06984105656E-002, +6.83448482009E-003
+4.29522952295E+009, -5.03395555818E-002, +9.07209261505E-003
+4.29532953295E+009, -4.98803241998E-002, +1.12737807476E-002
+4.29542954295E+009, -4.93447730060E-002, +1.33881192078E-002
+4.29552955296E+009, -4.87709433120E-002, +1.54837169869E-002
+4.29562956296E+009, -4.79622800411E-002, +1.75724501836E-002
+4.29572957296E+009, -4.70482660047E-002, +1.96951569098E-002
+4.29582958296E+009, -4.60867094579E-002, +2.18375056200E-002
+4.29592959296E+009, -4.49929942142E-002, +2.39613010169E-002
+4.29602960296E+009, -4.35761156721E-002, +2.61856097423E-002
+4.29612961296E+009, -4.19372161755E-002, +2.85871573453E-002
+4.29622962296E+009, -3.96828132424E-002, +3.10168497496E-002
+4.29632963296E+009, -3.63711073976E-002, +3.38388131125E-002
+4.29642964296E+009, -2.96300483697E-002, +3.66289818227E-002
+4.29652965297E+009, -1.43078962376E-002, +2.76754205946E-002
+4.29662966297E+009, -3.55623969594E-002, +7.91100116889E-003
+4.29672967297E+009, -4.26059459624E-002, +2.38095094899E-002
+4.29682968297E+009, -4.03234424170E-002, +3.02668387605E-002
+4.29692969297E+009, -3.79106201040E-002, +3.39527540221E-002
+4.29702970297E+009, -3.55591719912E-002, +3.66682694081E-002
+4.29712971297E+009, -3.31385012264E-002, +3.89217822607E-002
+4.29722972297E+009, -3.06726599919E-002, +4.08319357913E-002
+4.29732973297E+009, -2.78772322870E-002, +4.27061081286E-002
+4.29742974297E+009, -2.44100402601E-002, +4.43048896040E-002
+4.29752975298E+009, -1.98578006564E-002, +4.57716053320E-002
+4.29762976298E+009, -1.19033389227E-002, +4.57196046974E-002
+4.29772977298E+009, -7.87863561781E-005, +3.24760079544E-002
+4.29782978298E+009, -2.37053603960E-002, +1.54391467555E-002
+4.29792979298E+009, -3.14667088883E-002, +3.40757655422E-002
+4.29802980298E+009, -2.71822110350E-002, +4.13837715570E-002
+4.29812981298E+009, -2.35002757461E-002, +4.46233662777E-002
+4.29822982298E+009, -2.03640789663E-002, +4.65423767795E-002
+4.29832983298E+009, -1.74116397952E-002, +4.79035416548E-002
+4.29842984298E+009, -1.46023846184E-002, +4.89960612674E-002
+4.29852985299E+009, -1.18647618003E-002, +4.97974153147E-002
+4.29862986299E+009, -8.99745952483E-003, +5.03758985838E-002
+4.29872987299E+009, -5.93952128354E-003, +5.08138017929E-002
+4.29882988299E+009, -2.49793822319E-003, +5.10533320265E-002
+4.29892989299E+009, +1.68703178849E-003, +5.06566348296E-002
+4.29902990299E+009, +8.13263992908E-003, +4.85664838139E-002
+4.29912991299E+009, +1.64382267860E-002, +3.46946159850E-002
+4.29922992299E+009, -1.36674737475E-002, +2.41699917698E-002
+4.29932993299E+009, -1.05977503751E-002, +4.60697608842E-002
+4.29942994299E+009, -3.79665460921E-003, +4.97303306694E-002
+4.29952995300E+009, +6.11505220327E-004, +5.05078591598E-002
+4.29962996300E+009, +3.89305726294E-003, +5.07956704965E-002
+4.29972997300E+009, +6.89462926699E-003, +5.07241253515E-002
+4.29982998300E+009, +9.49718953609E-003, +5.03242754771E-002
+4.29992999300E+009, +1.18527694913E-002, +4.98695204636E-002
+4.30003000300E+009, +1.41820459453E-002, +4.92284173565E-002
+4.30013001300E+009, +1.64114036960E-002, +4.87195601352E-002
+4.30023002300E+009, +1.85638620729E-002, +4.78526160019E-002
+4.30033003300E+009, +2.06277783367E-002, +4.71299460121E-002
+4.30043004300E+009, +2.27130466250E-002, +4.61379927818E-002
+4.30053005301E+009, +2.47500902343E-002, +4.52015569737E-002
+4.30063006301E+009, +2.67501582380E-002, +4.39558166330E-002
+4.30073007301E+009, +2.86960746564E-002, +4.26864406000E-002
+4.30083008301E+009, +3.05967215303E-002, +4.12850255079E-002
+4.30093009301E+009, +3.26291558653E-002, +3.96955023064E-002
+4.30103010301E+009, +3.47083917352E-002, +3.78437420191E-002
+4.30113011301E+009, +3.68561252732E-002, +3.55311117694E-002
+4.30123012301E+009, +3.92509951360E-002, +3.21331210207E-002
+4.30133013301E+009, +4.18118982500E-002, +2.52923708118E-002
+4.30143014301E+009, +3.12646224077E-002, +1.00869974501E-002
+4.30153015302E+009, +1.57298612497E-002, +3.48465423524E-002
+4.30163016302E+009, +3.09468339707E-002, +3.76725442164E-002
+4.30173017302E+009, +3.61969566266E-002, +3.49049495240E-002
+4.30183018302E+009, +3.91248305209E-002, +3.24908548249E-002
+4.30193019302E+009, +4.11147943759E-002, +3.02452711392E-002
+4.30203020302E+009, +4.27173240861E-002, +2.81205410688E-002
+4.30213021302E+009, +4.41411567203E-002, +2.60915200841E-002
+4.30223022302E+009, +4.52894807873E-002, +2.41834215888E-002
+4.30233023302E+009, +4.63638535645E-002, +2.21591092597E-002
+4.30243024302E+009, +4.72589686105E-002, +2.00851054049E-002
+4.30253025303E+009, +4.80601511888E-002, +1.81173922079E-002
+4.30263026303E+009, +4.87842539137E-002, +1.60256393552E-002
+4.30273027303E+009, +4.94853966103E-002, +1.39075392087E-002
+4.30283028303E+009, +4.99501066810E-002, +1.18392929731E-002
+4.30293029303E+009, +5.05009144444E-002, +9.80892413931E-003
+4.30303030303E+009, +5.08531370247E-002, +7.61021454486E-003
+4.30313031303E+009, +5.10998221796E-002, +5.52903635014E-003
+4.30323032303E+009, +5.13310525807E-002, +3.29516697691E-003
+4.30333033303E+009, +5.13093375096E-002, +1.18497735240E-003
+4.30343034303E+009, +5.12901948943E-002, -1.27061234377E-003
+4.30353035304E+009, +5.11363267141E-002, -3.56720178378E-003
+4.30363036304E+009, +5.08478037746E-002, -6.00076115235E-003
+4.30373037304E+009, +5.04034907259E-002, -8.51996046514E-003
+4.30383038304E+009, +4.97388601731E-002, -1.14892173190E-002
+4.30393039304E+009, +4.83409315014E-002, -1.47736469510E-002
+4.30403040304E+009, +4.57363601159E-002, -1.89532307210E-002
+4.30413041304E+009, +3.87440624726E-002, -2.43184998952E-002
+4.30423042304E+009, +1.92522567065E-002, -1.61372412492E-002
+4.30433043304E+009, +3.85431885404E-002, +6.73897328698E-003
+4.30443044304E+009, +4.87608100053E-002, -4.99377104164E-003
+4.30453045305E+009, +4.92005219395E-002, -1.15487591135E-002
+4.30463046305E+009, +4.86537450262E-002, -1.57584958133E-002
+4.30473047305E+009, +4.76710418902E-002, -1.89376776642E-002
+4.30483048305E+009, +4.67126714141E-002, -2.15543098035E-002
+4.30493049305E+009, +4.55264662898E-002, -2.40139009908E-002
+4.30503050305E+009, +4.44501782925E-002, -2.61958729771E-002
+4.30513051305E+009, +4.30633860340E-002, -2.83361970970E-002
+4.30523052305E+009, +4.17328367983E-002, -3.01545736391E-002
+4.30533053305E+009, +4.02644254264E-002, -3.21165804666E-002
+4.30543054305E+009, +3.87398485662E-002, -3.39116564140E-002
+4.30553055306E+009, +3.70918581975E-002, -3.57180400935E-002
+4.30563056306E+009, +3.52321178812E-002, -3.74765558213E-002
+4.30573057306E+009, +3.32598770283E-002, -3.92141492941E-002
+4.30583058306E+009, +3.08483635849E-002, -4.09433007522E-002
+4.30593059306E+009, +2.79214751071E-002, -4.26477347712E-002
+4.30603060306E+009, +2.35633840961E-002, -4.42924454521E-002
+4.30613061306E+009, +1.54334984392E-002, -4.47063856880E-002
+4.30623062306E+009, +4.40658511149E-003, -2.84134410193E-002
+4.30633063306E+009, +3.22095342678E-002, -2.09206162394E-002
+4.30643064306E+009, +3.27506164458E-002, -3.60023709978E-002
+4.30653065307E+009, +2.91343678892E-002, -4.11660241402E-002
+4.30663066307E+009, +2.60788587631E-002, -4.38544809722E-002
+4.30673067307E+009, +2.34358312803E-002, -4.56409458500E-002
+4.30683068307E+009, +2.09856677570E-002, -4.69426757585E-002
+4.30693069307E+009, +1.86226118673E-002, -4.79291182631E-002
+4.30703070307E+009, +1.63692440867E-002, -4.87860005673E-002
+4.30713071307E+009, +1.42034761541E-002, -4.95310114865E-002
+4.30723072307E+009, +1.19389051125E-002, -5.01797922479E-002
+4.30733073307E+009, +9.69895413896E-003, -5.05654510480E-002
+4.30743074307E+009, +7.60441309729E-003, -5.09745721505E-002
+4.30753075308E+009, +5.31858207772E-003, -5.12784740659E-002
+4.30763076308E+009, +3.20261051431E-003, -5.15157526532E-002
+4.30773077308E+009, +9.32560935791E-004, -5.16593535672E-002
+4.30783078308E+009, -1.33295709204E-003, -5.15460158463E-002
+4.30793079308E+009, -3.58068480704E-003, -5.13879406589E-002
+4.30803080308E+009, -5.94990776472E-003, -5.11237642435E-002
+4.30813081308E+009, -8.37452500291E-003, -5.07317848198E-002
+4.30823082308E+009, -1.08243677993E-002, -5.03190224449E-002
+4.30833083308E+009, -1.34627800000E-002, -4.94608116792E-002
+4.30843084308E+009, -1.62107069838E-002, -4.83157571870E-002
+4.30853085309E+009, -1.93251862769E-002, -4.65513696612E-002
+4.30863086309E+009, -2.29375162582E-002, -4.32069268168E-002
+4.30873087309E+009, -2.58081568742E-002, -3.48310788476E-002
+4.30883088309E+009, -1.25317693526E-002, -2.41642192716E-002
+4.30893089309E+009, -4.11019550765E-003, -4.11046842742E-002
+4.30903090309E+009, -1.25024605134E-002, -4.68155691723E-002
+4.30913091309E+009, -1.78609959717E-002, -4.69318611416E-002
+4.30923092309E+009, -2.14994638061E-002, -4.60757955152E-002
+4.30933093309E+009, -2.44039145265E-002, -4.48345842226E-002
+4.30943094309E+009, -2.70015434302E-002, -4.34859696771E-002
+4.30953095310E+009, -2.92942584971E-002, -4.21675651077E-002
+4.30963096310E+009, -3.14749570310E-002, -4.05984546923E-002
+4.30973097310E+009, -3.35838246315E-002, -3.89470276819E-002
+4.30983098310E+009, -3.55428256900E-002, -3.71433909088E-002
+4.30993099310E+009, -3.75608940435E-002, -3.51819982910E-002
+4.31003100310E+009, -3.94447643905E-002, -3.28394683116E-002
+4.31013101310E+009, -4.13308713113E-002, -3.00404330303E-002
+4.31023102310E+009, -4.32445826549E-002, -2.63653554782E-002
+4.31033103310E+009, -4.47891119849E-002, -2.02814061622E-002
+4.31043104310E+009, -4.15858931052E-002, -8.83021309838E-003
+4.31053105311E+009, -1.69777859588E-002, -8.27063675852E-003
+4.31063106311E+009, -2.29026168158E-002, -3.38573780468E-002
+4.31073107311E+009, -3.52655996335E-002, -3.30305403850E-002
+4.31083108311E+009, -4.02958998966E-002, -2.95165999689E-002
+4.31093109311E+009, -4.32202380777E-002, -2.64197442262E-002
+4.31103110311E+009, -4.52027733740E-002, -2.35417250596E-002
+4.31113111311E+009, -4.67046625384E-002, -2.07431345515E-002
+4.31123112311E+009, -4.79282293504E-002, -1.79051530460E-002
