"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+4.80062006201E+009, -4.35148685177E-002, +1.48407640307E-002
+4.80064006401E+009, -4.33268835312E-002, +1.51905323290E-002
+4.80066006601E+009, -4.31902857538E-002, +1.54249715329E-002
+4.80068006801E+009, -4.31814925133E-002, +1.57382955094E-002
+4.80070007001E+009, -4.30526453200E-002, +1.60763682958E-002
+4.80072007201E+009, -4.30056170026E-002, +1.64318974419E-002
+4.80074007401E+009, -4.27997282673E-002, +1.66885279992E-002
+4.80076007601E+009, -4.27312025160E-002, +1.71134659216E-002
+4.80078007801E+009, -4.25444008435E-002, +1.73030993520E-002
+4.80080008001E+009, -4.23930629746E-002, +1.75886965267E-002
+4.80082008201E+009, -4.23526966163E-002, +1.78785179768E-002
+4.80084008401E+009, -4.21947602130E-002, +1.82163959828E-002
+4.80086008601E+009, -4.20543317655E-002, +1.85319781084E-002
+4.80088008801E+009, -4.19285376999E-002, +1.88058213205E-002
+4.80090009001E+009, -4.17740469673E-002, +1.90874396578E-002
+4.80092009201E+009, -4.16281085758E-002, +1.94255343378E-002
+4.80094009401E+009, -4.15064418487E-002, +1.97245597681E-002
+4.80096009601E+009, -4.13809377309E-002, +1.99627581605E-002
+4.80098009801E+009, -4.12545237539E-002, +2.03660644390E-002
+4.80100010001E+009, -4.10900785185E-002, +2.05785616517E-002
+4.80102010201E+009, -4.09143286889E-002, +2.08765602640E-002
+4.80104010401E+009, -4.07758744749E-002, +2.11549292788E-002
+4.80106010601E+009, -4.05893233255E-002, +2.14781179836E-002
+4.80108010801E+009, -4.04906241173E-002, +2.18227592497E-002
+4.80110011001E+009, -4.03023976629E-002, +2.21235434887E-002
+4.80112011201E+009, -4.01972935312E-002, +2.23483753050E-002
+4.80114011401E+009, -4.00487204104E-002, +2.26026119332E-002
+4.80116011601E+009, -3.98526785920E-002, +2.29758265668E-002
+4.80118011801E+009, -3.96630564196E-002, +2.31487273360E-002
+4.80120012001E+009, -3.95249521693E-002, +2.35502566394E-002
+4.80122012201E+009, -3.93540939250E-002, +2.37152273946E-002
+4.80124012401E+009, -3.91937396988E-002, +2.39956840720E-002
+4.80126012601E+009, -3.90205433815E-002, +2.44584907853E-002
+4.80128012801E+009, -3.87984878613E-002, +2.46404306092E-002
+4.80130013001E+009, -3.85850382576E-002, +2.49192923247E-002
+4.80132013201E+009, -3.84434439526E-002, +2.52281299044E-002
+4.80134013401E+009, -3.82722962934E-002, +2.54215821918E-002
+4.80136013601E+009, -3.81104780354E-002, +2.56579983921E-002
+4.80138013801E+009, -3.78712455342E-002, +2.59526112512E-002
+4.80140014001E+009, -3.76888120262E-002, +2.62161317582E-002
+4.80142014201E+009, -3.75775216693E-002, +2.65039681347E-002
+4.80144014401E+009, -3.73270663591E-002, +2.68278572279E-002
+4.80146014601E+009, -3.70976004118E-002, +2.69974868268E-002
+4.80148014801E+009, -3.69231773054E-002, +2.73546302777E-002
+4.80150015002E+009, -3.67076154343E-002, +2.76130376859E-002
+4.80152015202E+009, -3.65952992039E-002, +2.79199687490E-002
+4.80154015402E+009, -3.63716401048E-002, +2.80948248561E-002
+4.80156015602E+009, -3.61738025452E-002, +2.83528996809E-002
+4.80158015802E+009, -3.59234639677E-002, +2.86343363282E-002
+4.80160016002E+009, -3.58549800753E-002, +2.88884204359E-002
+4.80162016202E+009, -3.54390679669E-002, +2.91099826607E-002
+4.80164016402E+009, -3.53099246587E-002, +2.94664239772E-002
+4.80166016602E+009, -3.50859888704E-002, +2.96423658957E-002
+4.80168016802E+009, -3.48785794568E-002, +2.99151612104E-002
+4.80170017002E+009, -3.46448857200E-002, +3.00946919131E-002
+4.80172017202E+009, -3.45370062577E-002, +3.04225714165E-002
+4.80174017402E+009, -3.42367350630E-002, +3.05805200800E-002
+4.80176017602E+009, -3.41010172464E-002, +3.08659058851E-002
+4.80178017802E+009, -3.37853864331E-002, +3.11140137122E-002
+4.80180018002E+009, -3.35878235032E-002, +3.14456543428E-002
+4.80182018202E+009, -3.33619574454E-002, +3.16317396665E-002
+4.80184018402E+009, -3.31165896717E-002, +3.19104887544E-002
+4.80186018602E+009, -3.29578926257E-002, +3.20375585909E-002
+4.80188018802E+009, -3.26847096227E-002, +3.22716605085E-002
+4.80190019002E+009, -3.24968001738E-002, +3.25454783215E-002
+4.80192019202E+009, -3.22703548699E-002, +3.28001741571E-002
+4.80194019402E+009, -3.19589702343E-002, +3.30273792809E-002
+4.80196019602E+009, -3.16936789214E-002, +3.32820199021E-002
+4.80198019802E+009, -3.15187466124E-002, +3.34906892611E-002
+4.80200020002E+009, -3.12972700916E-002, +3.36774794029E-002
+4.80202020202E+009, -3.10509182844E-002, +3.38838075584E-002
+4.80204020402E+009, -3.07029240968E-002, +3.41596784148E-002
+4.80206020602E+009, -3.05762347925E-002, +3.43533766580E-002
+4.80208020802E+009, -3.02912519692E-002, +3.46854998530E-002
+4.80210021002E+009, -3.00138864264E-002, +3.48648575804E-002
+4.80212021202E+009, -2.97887022054E-002, +3.50952536984E-002
+4.80214021402E+009, -2.95869157318E-002, +3.52438577181E-002
+4.80216021602E+009, -2.92829136176E-002, +3.54720804649E-002
+4.80218021802E+009, -2.89811842491E-002, +3.56222195466E-002
+4.80220022002E+009, -2.87308891512E-002, +3.59133908053E-002
+4.80222022202E+009, -2.85365366333E-002, +3.60934013561E-002
+4.80224022402E+009, -2.82045333133E-002, +3.62724307664E-002
+4.80226022602E+009, -2.79553330770E-002, +3.64932595602E-002
+4.80228022802E+009, -2.77158901719E-002, +3.66729335873E-002
+4.80230023002E+009, -2.74505209200E-002, +3.68474702813E-002
+4.80232023202E+009, -2.72671239880E-002, +3.70943548996E-002
+4.80234023402E+009, -2.69360647289E-002, +3.72484550953E-002
+4.80236023602E+009, -2.67097706408E-002, +3.75389750752E-002
+4.80238023802E+009, -2.63839100386E-002, +3.76718962163E-002
+4.80240024002E+009, -2.62254844057E-002, +3.78927550786E-002
+4.80242024202E+009, -2.58668549598E-002, +3.80500095647E-002
+4.80244024402E+009, -2.55964141428E-002, +3.82481552517E-002
+4.80246024602E+009, -2.53342825969E-002, +3.84811342047E-002
+4.80248024802E+009, -2.50450948164E-002, +3.85884602543E-002
+4.80250025003E+009, -2.47158779087E-002, +3.88013691558E-002
+4.80252025203E+009, -2.44698429299E-002, +3.89126330933E-002
+4.80254025403E+009, -2.42680358108E-002, +3.91757977839E-002
+4.80256025603E+009, -2.38970247142E-002, +3.92953972608E-002
+4.80258025803E+009, -2.36138021894E-002, +3.94520212343E-002
+4.80260026003E+009, -2.33830623406E-002, +3.96987185921E-002
+4.80262026203E+009, -2.31233508332E-002, +3.97453389918E-002
+4.80264026403E+009, -2.27908567527E-002, +4.00653711913E-002
+4.80266026603E+009, -2.24665622514E-002, +4.00997268487E-002
+4.80268026803E+009, -2.22853416952E-002, +4.02823533908E-002
+4.80270027003E+009, -2.19688989041E-002, +4.04660888303E-002
+4.80272027203E+009, -2.16549317967E-002, +4.06050945419E-002
+4.80274027403E+009, -2.13675556680E-002, +4.07749782368E-002
+4.80276027603E+009, -2.10486201398E-002, +4.09047520561E-002
+4.80278027803E+009, -2.07662600789E-002, +4.11094786268E-002
+4.80280028003E+009, -2.05468367785E-002, +4.12506914889E-002
+4.80282028203E+009, -2.02333202012E-002, +4.13766709782E-002
+4.80284028403E+009, -1.99333010139E-002, +4.14865885258E-002
+4.80286028603E+009, -1.96617685939E-002, +4.16228876908E-002
+4.80288028803E+009, -1.92720999439E-002, +4.18173015120E-002
+4.80290029003E+009, -1.90151711957E-002, +4.19715491713E-002
+4.80292029203E+009, -1.87405647627E-002, +4.20089378221E-002
+4.80294029403E+009, -1.83397109102E-002, +4.23322493514E-002
+4.80296029603E+009, -1.81074201675E-002, +4.23933563196E-002
+4.80298029803E+009, -1.78668135530E-002, +4.25208574511E-002
+4.80300030003E+009, -1.74159168544E-002, +4.25318563278E-002
+4.80302030203E+009, -1.71786058350E-002, +4.26974545228E-002
+4.80304030403E+009, -1.68926315158E-002, +4.28522816811E-002
+4.80306030603E+009, -1.65219716758E-002, +4.29387980823E-002
+4.80308030803E+009, -1.62238779961E-002, +4.30614594379E-002
+4.80310031003E+009, -1.59476078791E-002, +4.31905676763E-002
+4.80312031203E+009, -1.55742006410E-002, +4.33988016746E-002
+4.80314031403E+009, -1.53298617683E-002, +4.34422363305E-002
+4.80316031603E+009, -1.50607761631E-002, +4.34956583056E-002
+4.80318031803E+009, -1.47047066731E-002, +4.36020449102E-002
+4.80320032003E+009, -1.43593497022E-002, +4.37671397372E-002
+4.80322032203E+009, -1.40662847747E-002, +4.39014427563E-002
+4.80324032403E+009, -1.36985776162E-002, +4.39060970946E-002
+4.80326032603E+009, -1.34310019643E-002, +4.40995762915E-002
+4.80328032803E+009, -1.31338461753E-002, +4.41586623481E-002
+4.80330033003E+009, -1.27672334123E-002, +4.42341783603E-002
+4.80332033203E+009, -1.24726528862E-002, +4.43877076346E-002
+4.80334033403E+009, -1.22130270907E-002, +4.44777149109E-002
+4.80336033603E+009, -1.18597063472E-002, +4.44709856002E-002
+4.80338033803E+009, -1.15603640131E-002, +4.46174062792E-002
+4.80340034003E+009, -1.11482892213E-002, +4.46736208135E-002
+4.80342034203E+009, -1.09413912960E-002, +4.47606074691E-002
+4.80344034403E+009, -1.05899228362E-002, +4.48314988969E-002
+4.80346034603E+009, -1.02478018642E-002, +4.48855501938E-002
+4.80348034803E+009, -9.92619942085E-003, +4.49712888606E-002
+4.80350035004E+009, -9.71608928412E-003, +4.50262803667E-002
+4.80352035204E+009, -9.27849720806E-003, +4.51092485962E-002
+4.80354035404E+009, -9.03442014317E-003, +4.52131769523E-002
+4.80356035604E+009, -8.61924555057E-003, +4.53360791464E-002
+4.80358035804E+009, -8.30166464121E-003, +4.53663932764E-002
+4.80360036004E+009, -8.03412918464E-003, +4.53617954489E-002
+4.80362036204E+009, -7.67131309785E-003, +4.54066990003E-002
+4.80364036404E+009, -7.35252580585E-003, +4.54585621769E-002
+4.80366036604E+009, -7.06886562836E-003, +4.55161779830E-002
+4.80368036804E+009, -6.69607891283E-003, +4.56352767003E-002
+4.80370037004E+009, -6.35640779024E-003, +4.56053403229E-002
+4.80372037204E+009, -6.04368465496E-003, +4.56483015564E-002
+4.80374037404E+009, -5.67963370180E-003, +4.57132415066E-002
+4.80376037604E+009, -5.41152702610E-003, +4.57425647877E-002
+4.80378037804E+009, -5.01971483088E-003, +4.59094290886E-002
+4.80380038004E+009, -4.76258493636E-003, +4.58555001151E-002
+4.80382038204E+009, -4.36525333388E-003, +4.59030598839E-002
+4.80384038404E+009, -4.04292448973E-003, +4.59224590604E-002
+4.80386038604E+009, -3.79192529655E-003, +4.59114838570E-002
+4.80388038804E+009, -3.43212519881E-003, +4.60143383536E-002
+4.80390039004E+009, -3.05039826425E-003, +4.59933969312E-002
+4.80392039204E+009, -2.76094356294E-003, +4.60193739309E-002
+4.80394039404E+009, -2.41305851967E-003, +4.60749545013E-002
+4.80396039604E+009, -2.10301625175E-003, +4.60217493982E-002
+4.80398039804E+009, -1.78502965558E-003, +4.60943301437E-002
+4.80400040004E+009, -1.42092378793E-003, +4.60547347233E-002
+4.80402040204E+009, -1.16972349382E-003, +4.61346746116E-002
+4.80404040404E+009, -7.42524688273E-004, +4.60977692796E-002
+4.80406040604E+009, -4.10465345388E-004, +4.61686467849E-002
+4.80408040804E+009, -9.69629976071E-005, +4.61151871390E-002
+4.80410041004E+009, +2.60355299906E-004, +4.62344865886E-002
+4.80412041204E+009, +5.36545642892E-004, +4.61115043982E-002
+4.80414041404E+009, +9.04705548532E-004, +4.61124789583E-002
+4.80416041604E+009, +1.26076651738E-003, +4.61463814211E-002
+4.80418041804E+009, +1.55198146420E-003, +4.61213792831E-002
+4.80420042004E+009, +1.89058054513E-003, +4.61094041613E-002
+4.80422042204E+009, +2.19130761451E-003, +4.60677988919E-002
+4.80424042404E+009, +2.51616126397E-003, +4.60654230355E-002
+4.80426042604E+009, +2.86987837460E-003, +4.60339668090E-002
+4.80428042804E+009, +3.19633127641E-003, +4.60069058650E-002
+4.80430043004E+009, +3.52855276492E-003, +4.60274954302E-002
+4.80432043204E+009, +3.86755099318E-003, +4.60072467553E-002
+4.80434043404E+009, +4.25007027261E-003, +4.58962609342E-002
+4.80436043604E+009, +4.48810674554E-003, +4.59001981893E-002
+4.80438043804E+009, +4.84204738815E-003, +4.58658258296E-002
+4.80440044004E+009, +5.11407929323E-003, +4.58133668089E-002
+4.80442044204E+009, +5.51828158482E-003, +4.58616935078E-002
+4.80444044404E+009, +5.94647477385E-003, +4.57594502086E-002
+4.80446044604E+009, +6.16189286097E-003, +4.57388531307E-002
+4.80448044804E+009, +6.49846895758E-003, +4.56585587378E-002
+4.80450045005E+009, +6.78490457316E-003, +4.56104186302E-002
+4.80452045205E+009, +7.15415697521E-003, +4.55908903279E-002
+4.80454045405E+009, +7.46310674329E-003, +4.55325421808E-002
+4.80456045605E+009, +7.86188914689E-003, +4.54827975917E-002
+4.80458045805E+009, +8.15982895884E-003, +4.54122467914E-002
+4.80460046005E+009, +8.42161583190E-003, +4.53559828584E-002
+4.80462046205E+009, +8.82918577821E-003, +4.53708333671E-002
+4.80464046405E+009, +9.15998901706E-003, +4.52480735670E-002
+4.80466046605E+009, +9.40460395708E-003, +4.51394418807E-002
+4.80468046805E+009, +9.78039712630E-003, +4.51899085567E-002
+4.80470047005E+009, +1.00555580218E-002, +4.50419847888E-002
+4.80472047205E+009, +1.03821441342E-002, +4.49551230302E-002
+4.80474047405E+009, +1.07637852864E-002, +4.48593309284E-002
+4.80476047605E+009, +1.10516644545E-002, +4.48196244746E-002
+4.80478047805E+009, +1.14071773125E-002, +4.47616106891E-002
+4.80480048005E+009, +1.16808005620E-002, +4.46743816628E-002
+4.80482048205E+009, +1.20037376712E-002, +4.46291147354E-002
+4.80484048405E+009, +1.23288470892E-002, +4.45820765073E-002
+4.80486048605E+009, +1.26941115830E-002, +4.44674775949E-002
+4.80488048805E+009, +1.30130295760E-002, +4.43286070849E-002
+4.80490049005E+009, +1.32862770738E-002, +4.42274353369E-002
+4.80492049205E+009, +1.36240636248E-002, +4.40705779511E-002
+4.80494049405E+009, +1.40104805367E-002, +4.40984578131E-002
+4.80496049605E+009, +1.42123400642E-002, +4.39593071499E-002
+4.80498049805E+009, +1.45796449723E-002, +4.38102174542E-002
+4.80500050005E+009, +1.48320160912E-002, +4.37144065898E-002
+4.80502050205E+009, +1.52018091843E-002, +4.36838664240E-002
+4.80504050405E+009, +1.54319938042E-002, +4.35593337690E-002
+4.80506050605E+009, +1.58465210581E-002, +4.34362892760E-002
+4.80508050805E+009, +1.61101219284E-002, +4.33338643993E-002
+4.80510051005E+009, +1.65030103216E-002, +4.31529303551E-002
+4.80512051205E+009, +1.68042717154E-002, +4.30330243277E-002
+4.80514051405E+009, +1.71222338967E-002, +4.29013776264E-002
+4.80516051605E+009, +1.73775010548E-002, +4.28948506351E-002
+4.80518051805E+009, +1.76289832905E-002, +4.27219683662E-002
+4.80520052005E+009, +1.80252422457E-002, +4.25675577073E-002
+4.80522052205E+009, +1.83275704018E-002, +4.24452142203E-002
+4.80524052405E+009, +1.86031669861E-002, +4.23196980280E-002
+4.80526052605E+009, +1.88779612559E-002, +4.21484311004E-002
+4.80528052805E+009, +1.91644582112E-002, +4.20577238859E-002
+4.80530053005E+009, +1.94699320118E-002, +4.18371155737E-002
+4.80532053205E+009, +1.98165601557E-002, +4.16970052535E-002
+4.80534053405E+009, +2.01715673313E-002, +4.16179665079E-002
+4.80536053605E+009, +2.04272323153E-002, +4.14820325831E-002
+4.80538053805E+009, +2.06514933085E-002, +4.13793253806E-002
+4.80540054005E+009, +2.10349469525E-002, +4.11943227301E-002
+4.80542054205E+009, +2.12229759212E-002, +4.10810276851E-002
+4.80544054405E+009, +2.15936829463E-002, +4.08229797151E-002
+4.80546054605E+009, +2.18930467596E-002, +4.08182676461E-002
+4.80548054805E+009, +2.22850516881E-002, +4.05992961022E-002
+4.80550055006E+009, +2.25596399567E-002, +4.03779905965E-002
+4.80552055206E+009, +2.27669426282E-002, +4.02832927549E-002
+4.80554055406E+009, +2.30208783441E-002, +4.01062068697E-002
+4.80556055606E+009, +2.33356740548E-002, +3.99791188418E-002
+4.80558055806E+009, +2.36603322505E-002, +3.97484381100E-002
+4.80560056006E+009, +2.39228481515E-002, +3.95100739305E-002
+4.80562056206E+009, +2.41706395719E-002, +3.93887383308E-002
+4.80564056406E+009, +2.45188947639E-002, +3.92794889260E-002
+4.80566056606E+009, +2.48329687917E-002, +3.90569747100E-002
+4.80568056806E+009, +2.50919618194E-002, +3.88793800348E-002
+4.80570057006E+009, +2.53761028292E-002, +3.86754786930E-002
+4.80572057206E+009, +2.55823128378E-002, +3.84732760218E-002
+4.80574057406E+009, +2.58824463800E-002, +3.83857658234E-002
+4.80576057606E+009, +2.62039009647E-002, +3.81302583655E-002
+4.80578057806E+009, +2.64618070872E-002, +3.79397857759E-002
+4.80580058006E+009, +2.66792700716E-002, +3.77356682824E-002
+4.80582058206E+009, +2.70075517407E-002, +3.75419734981E-002
+4.80584058406E+009, +2.72082816603E-002, +3.73445412265E-002
+4.80586058606E+009, +2.75659408689E-002, +3.72191193805E-002
+4.80588058806E+009, +2.77572820023E-002, +3.70305031685E-002
+4.80590059006E+009, +2.81010798864E-002, +3.68781713790E-002
+4.80592059206E+009, +2.84015352782E-002, +3.66622298973E-002
+4.80594059406E+009, +2.85706864394E-002, +3.64112560739E-002
+4.80596059606E+009, +2.88583021162E-002, +3.62431256610E-002
+4.80598059806E+009, +2.91728878176E-002, +3.59803069257E-002
+4.80600060006E+009, +2.93769466158E-002, +3.58160882626E-002
+4.80602060206E+009, +2.95865220621E-002, +3.55925235772E-002
+4.80604060406E+009, +2.98596578729E-002, +3.53430357630E-002
+4.80606060606E+009, +3.01791117408E-002, +3.51137790361E-002
+4.80608060806E+009, +3.04342086761E-002, +3.49804539743E-002
+4.80610061006E+009, +3.06876142669E-002, +3.46928298391E-002
+4.80612061206E+009, +3.08558668020E-002, +3.44857552007E-002
+4.80614061406E+009, +3.11820923700E-002, +3.41940395687E-002
+4.80616061606E+009, +3.14423152332E-002, +3.40591415165E-002
+4.80618061806E+009, +3.16204596963E-002, +3.38970789036E-002
+4.80620062006E+009, +3.18868556060E-002, +3.36078657449E-002
+4.80622062206E+009, +3.21314887665E-002, +3.34338385889E-002
+4.80624062406E+009, +3.24159983161E-002, +3.31708601839E-002
+4.80626062606E+009, +3.26662925913E-002, +3.29436843564E-002
+4.80628062806E+009, +3.28600532233E-002, +3.26413995469E-002
+4.80630063006E+009, +3.31238482825E-002, +3.25022553204E-002
+4.80632063206E+009, +3.33223807364E-002, +3.21953169494E-002
+4.80634063406E+009, +3.35178137969E-002, +3.19151545275E-002
+4.80636063606E+009, +3.36752292666E-002, +3.16821326961E-002
+4.80638063806E+009, +3.40116517075E-002, +3.15667450222E-002
+4.80640064006E+009, +3.42050253638E-002, +3.12463291600E-002
+4.80642064206E+009, +3.44934526171E-002, +3.09308793165E-002
+4.80644064406E+009, +3.46296981492E-002, +3.07011276495E-002
+4.80646064606E+009, +3.49712942272E-002, +3.04253392745E-002
+4.80648064806E+009, +3.51313375380E-002, +3.02811800799E-002
+4.80650065007E+009, +3.53739408335E-002, +2.99726423018E-002
+4.80652065207E+009, +3.55779594536E-002, +2.97238200450E-002
+4.80654065407E+009, +3.57680598970E-002, +2.95593772234E-002
+4.80656065607E+009, +3.60126093291E-002, +2.92320915112E-002
+4.80658065807E+009, +3.62177030269E-002, +2.90483323152E-002
+4.80660066007E+009, +3.64790592395E-002, +2.87492292901E-002
+4.80662066207E+009, +3.66553431722E-002, +2.83857139869E-002
+4.80664066407E+009, +3.68063490375E-002, +2.81614319754E-002
+4.80666066607E+009, +3.69975655109E-002, +2.79139075679E-002
+4.80668066807E+009, +3.71991794961E-002, +2.76608200172E-002
+4.80670067007E+009, +3.74581681533E-002, +2.74223654925E-002
+4.80672067207E+009, +3.76349893833E-002, +2.71415401139E-002
+4.80674067407E+009, +3.78972959393E-002, +2.68714695217E-002
+4.80676067607E+009, +3.80462080619E-002, +2.65444390737E-002
+4.80678067807E+009, +3.82435333651E-002, +2.62587187346E-002
+4.80680068007E+009, +3.84260171541E-002, +2.60806652755E-002
+4.80682068207E+009, +3.85779097117E-002, +2.57355812210E-002
+4.80684068407E+009, +3.87447363296E-002, +2.54986011903E-002
+4.80686068607E+009, +3.89225876235E-002, +2.52255258551E-002
+4.80688068807E+009, +3.91488269005E-002, +2.49358298050E-002
+4.80690069007E+009, +3.92930883055E-002, +2.46241796932E-002
+4.80692069207E+009, +3.94210319951E-002, +2.43337221533E-002
+4.80694069407E+009, +3.97209652051E-002, +2.40429838723E-002
+4.80696069607E+009, +3.98855569233E-002, +2.36993160828E-002
+4.80698069807E+009, +3.99915640906E-002, +2.35689322205E-002
+4.80700070007E+009, +4.02136283336E-002, +2.31974787406E-002
+4.80702070207E+009, +4.03742462022E-002, +2.28975640575E-002
+4.80704070407E+009, +4.05399177324E-002, +2.26379312460E-002
+4.80706070607E+009, +4.06414370669E-002, +2.23398560912E-002
+4.80708070807E+009, +4.08945176097E-002, +2.20893618477E-002
+4.80710071007E+009, +4.10171059990E-002, +2.17925889056E-002
+4.80712071207E+009, +4.11991443525E-002, +2.14128430309E-002
+4.80714071407E+009, +4.13010479698E-002, +2.12389524163E-002
+4.80716071607E+009, +4.14857143158E-002, +2.08600657569E-002
+4.80718071807E+009, +4.16866495665E-002, +2.05069362601E-002
+4.80720072007E+009, +4.17340319089E-002, +2.01868758053E-002
+4.80722072207E+009, +4.19017755320E-002, +1.99054164193E-002
+4.80724072407E+009, +4.20632355800E-002, +1.96344124757E-002
+4.80726072607E+009, +4.22267210534E-002, +1.93369349723E-002
+4.80728072807E+009, +4.23387670397E-002, +1.90263030802E-002
+4.80730073007E+009, +4.24759611187E-002, +1.87361802352E-002
+4.80732073207E+009, +4.26336484615E-002, +1.83858721616E-002
+4.80734073407E+009, +4.28014669674E-002, +1.81162640994E-002
+4.80736073607E+009, +4.29735543716E-002, +1.79209662935E-002
+4.80738073807E+009, +4.30443589010E-002, +1.75897766447E-002
+4.80740074007E+009, +4.32026741293E-002, +1.72660167137E-002
+4.80742074207E+009, +4.32716476026E-002, +1.69734371998E-002
+4.80744074407E+009, +4.33847283343E-002, +1.65798600235E-002
+4.80746074607E+009, +4.34857750306E-002, +1.62916448595E-002
+4.80748074807E+009, +4.36098029611E-002, +1.60302064163E-002
+4.80750075008E+009, +4.37944688602E-002, +1.56297030850E-002
+4.80752075208E+009, +4.38241689896E-002, +1.53129011045E-002
+4.80754075408E+009, +4.39915466130E-002, +1.50246172867E-002
+4.80756075608E+009, +4.41042525452E-002, +1.46890600741E-002
+4.80758075808E+009, +4.42150481042E-002, +1.43970256939E-002
+4.80760076008E+009, +4.43273087265E-002, +1.40650872865E-002
+4.80762076208E+009, +4.44794466603E-002, +1.37868416370E-002
+4.80764076408E+009, +4.45465297861E-002, +1.34074807392E-002
+4.80766076608E+009, +4.46150094708E-002, +1.31422607417E-002
+4.80768076808E+009, +4.46812300125E-002, +1.27625899392E-002
+4.80770077008E+009, +4.47719855177E-002, +1.24734605361E-002
+4.80772077208E+009, +4.49116903479E-002, +1.20814520307E-002
+4.80774077408E+009, +4.49114560160E-002, +1.17488297212E-002
+4.80776077608E+009, +4.50960055523E-002, +1.14814386506E-002
+4.80778077808E+009, +4.50704269844E-002, +1.11738889867E-002
+4.80780078008E+009, +4.52300130531E-002, +1.08745747822E-002
+4.80782078208E+009, +4.52821011830E-002, +1.06222686159E-002
+4.80784078408E+009, +4.52994164855E-002, +1.01892655698E-002
+4.80786078608E+009, +4.53693193360E-002, +9.84012984598E-003
+4.80788078808E+009, +4.55949698431E-002, +9.61855423440E-003
+4.80790079008E+009, +4.56097970639E-002, +9.23711077441E-003
+4.80792079208E+009, +4.56706944850E-002, +8.88112644833E-003
+4.80794079408E+009, +4.56928025783E-002, +8.62472528926E-003
+4.80796079608E+009, +4.58537174214E-002, +8.28933020574E-003
+4.80798079808E+009, +4.59093644744E-002, +7.97924737059E-003
+4.80800080008E+009, +4.59168252305E-002, +7.55855926932E-003
+4.80802080208E+009, +4.60212456182E-002, +7.29793362801E-003
+4.80804080408E+009, +4.60447281382E-002, +6.92809101283E-003
+4.80806080608E+009, +4.60882793792E-002, +6.50078695700E-003
+4.80808080808E+009, +4.60688256400E-002, +6.24077808600E-003
+4.80810081008E+009, +4.61782872475E-002, +5.88791757244E-003
+4.80812081208E+009, +4.62398164201E-002, +5.54659261286E-003
+4.80814081408E+009, +4.61708515751E-002, +5.31146905336E-003
+4.80816081608E+009, +4.63390109058E-002, +4.91986085878E-003
+4.80818081808E+009, +4.62873125330E-002, +4.50399137354E-003
+4.80820082008E+009, +4.63483256776E-002, +4.24544243125E-003
+4.80822082208E+009, +4.64395954730E-002, +3.89086421689E-003
+4.80824082408E+009, +4.64110961546E-002, +3.52943457591E-003
+4.80826082608E+009, +4.65327656388E-002, +3.24836805383E-003
+4.80828082808E+009, +4.64280107658E-002, +2.84265650267E-003
+4.80830083008E+009, +4.64657552847E-002, +2.58435260186E-003
+4.80832083208E+009, +4.65298754611E-002, +2.17679725017E-003
+4.80834083408E+009, +4.65202050728E-002, +1.92435772290E-003
+4.80836083608E+009, +4.65529840235E-002, +1.51983769022E-003
+4.80838083808E+009, +4.66168828149E-002, +1.09998322511E-003
+4.80840084008E+009, +4.66508390054E-002, +8.84101534251E-004
